n,B,G,base_p,rate_mode,utility_mode,V_laminar,V_opt_en_arbol_practico,V_greedy_laminar,V_rollout_laminar,costo_arbol,costo_miopia,producto
4,2,2,0.25,homogeneous,log_uniform,2.384170747212921,2.384170747212921,2.384170747212921,2.384170747212921,1.0,1.0,1.0
4,2,2,0.25,beta_bimodal,flat,2.7387249982182955,2.7387249982182955,2.738724998218294,2.7387249982182955,1.0,0.9999999999999996,0.9999999999999996
4,2,2,0.25,beta_bimodal,flat,2.530627113119143,2.530627113119143,2.530627113119143,2.530627113119143,1.0,1.0,1.0
4,2,2,0.25,beta_bimodal,flat,2.489652716015223,2.489652716015223,2.489652716015223,2.489652716015223,1.0,1.0,1.0
4,2,2,0.25,beta_bimodal,log_uniform,1.7871005404025508,1.7871005404025508,1.7871005404025508,1.7871005404025508,1.0,1.0,1.0
4,2,2,0.25,beta_bimodal,log_uniform,2.5060796361337436,2.5060796361337436,2.5060796361337436,2.5060796361337436,1.0,1.0,1.0
4,2,2,0.25,beta_bimodal,log_uniform,2.536658548202616,2.416185344022978,2.4161853440229777,2.416185344022978,0.9525071262488203,0.9999999999999998,0.9525071262488201
4,2,3,0.25,homogeneous,flat,2.25,2.015625,2.015625,2.015625,0.8958333333333334,1.0,0.8958333333333334
4,2,3,0.25,homogeneous,log_uniform,2.502742529043244,2.502742529043244,2.226160075362255,2.502742529043244,1.0,0.889488251199886,0.889488251199886
4,2,3,0.25,homogeneous,log_uniform,2.26771882728022,2.186360684440893,2.0972444505870995,2.186360684440893,0.9641233552146747,0.9592399211676355,0.9248256112520007
4,2,3,0.25,homogeneous,log_uniform,2.25,2.237683338094544,2.157335732911285,2.237683338094544,0.9945259280420196,0.9640933979283783,0.9588158812939045
4,2,3,0.25,beta_bimodal,flat,2.8330648778788725,2.4526496154932356,2.4526496154932356,2.4526496154932356,0.8657230671432927,1.0,0.8657230671432927
4,2,3,0.25,beta_bimodal,flat,2.984799788791547,2.873027640803253,2.873027640803253,2.873027640803253,0.96255288263956,1.0,0.96255288263956
4,2,3,0.25,beta_bimodal,flat,2.78823411152821,2.5235644237679584,2.5235644237679584,2.5235644237679584,0.9050762320617375,1.0,0.9050762320617375
4,2,3,0.25,beta_bimodal,log_uniform,2.8933454739006614,2.8933454739006614,2.8933454739006614,2.8933454739006614,1.0,1.0,1.0
4,2,3,0.25,beta_bimodal,log_uniform,2.0197954412665147,1.7577765576144289,1.7577765576144289,1.7577765576144289,0.8702745444916012,1.0,0.8702745444916012
4,2,3,0.25,beta_bimodal,log_uniform,2.812543186173387,2.640977991856578,2.640977991856578,2.640977991856578,0.9389999786811336,1.0,0.9389999786811336
4,3,2,0.25,homogeneous,flat,2.671875,2.671875,2.5546875,2.625,1.0,0.956140350877193,0.956140350877193
4,3,2,0.25,homogeneous,log_uniform,2.7872851054957746,2.7872851054957746,2.7333834245037076,2.7731041125288267,1.0,0.9806615832424938,0.9806615832424938
4,3,2,0.25,homogeneous,log_uniform,2.7216509374205846,2.7216509374205846,2.588338665019794,2.680395313207127,1.0,0.9510178654551726,0.9510178654551726
4,3,2,0.25,homogeneous,log_uniform,2.880529665961768,2.880529665961768,2.872564977025886,2.872564977025886,1.0,0.9972349915260385,0.9972349915260385
4,3,2,0.25,beta_bimodal,flat,2.9976908726482097,2.9976908726482097,2.997291650574056,2.997291650574056,1.0,0.9998668234680913,0.9998668234680913
4,3,2,0.25,beta_bimodal,flat,2.999954051794013,2.999954051794013,2.9999481240732107,2.999948124073211,1.0,0.9999980240628024,0.9999980240628024
4,3,2,0.25,beta_bimodal,flat,2.9973210487278643,2.9973210487278643,2.9973210487278643,2.9973210487278643,1.0,1.0,1.0
4,3,2,0.25,beta_bimodal,log_uniform,2.6675685296438463,2.6155035056800884,2.5955649248727934,2.6155035056800884,0.9804822169008309,0.992376771522579,0.9730077769433476
4,3,2,0.25,beta_bimodal,log_uniform,2.65343772475216,2.65343772475216,2.65343772475216,2.65343772475216,1.0,1.0,1.0
4,3,2,0.25,beta_bimodal,log_uniform,3.0768606347352008,3.0172304518435586,3.017052791112207,3.017230451843558,0.9806197972639817,0.9999411179443575,0.9805620563545151
4,3,3,0.25,homogeneous,flat,2.671875,2.625,2.34375,2.625,0.9824561403508771,0.8928571428571429,0.8771929824561403
4,3,3,0.25,homogeneous,log_uniform,2.8089492682023227,2.7532295442220485,2.704873659629065,2.7532295442220485,0.9801634993515088,0.9824366679870686,0.9629485623854416
4,3,3,0.25,homogeneous,log_uniform,2.7204706368723928,2.638192138116294,2.548339159993086,2.628156769026486,0.9697557850318537,0.9659414578547851,0.9367273167567803
4,3,3,0.25,homogeneous,log_uniform,2.847150051058876,2.7989668693297265,2.756224536055018,2.7989668693297265,0.9830766974465467,0.9847292464433693,0.9680643754725741
4,3,3,0.25,beta_bimodal,flat,2.9980167437178142,2.9947909113930096,2.9758561933255225,2.9947909113930096,0.9989240112379077,0.9936774490681622,0.9926082632998204
4,3,3,0.25,beta_bimodal,flat,2.9820233291939164,2.82195025459383,2.8095836767542632,2.82195025459383,0.9463206497974125,0.9956177194054234,0.9421736071775582
4,3,3,0.25,beta_bimodal,flat,2.962361997833122,2.7806934742886296,2.768339974504383,2.7806934742886296,0.938674434901144,0.995557403252652,0.9345042829098335
4,3,3,0.25,beta_bimodal,log_uniform,3.676019282013071,3.647956198761472,3.647956198761471,3.647956198761472,0.9923659042299063,0.9999999999999998,0.992365904229906
4,3,3,0.25,beta_bimodal,log_uniform,2.4261990582803654,2.3136619059534147,2.260807412843742,2.3136619059534147,0.9536158618383462,0.9771554811125732,0.9318309662712304
4,3,3,0.25,beta_bimodal,log_uniform,2.8763190787965307,2.781577310401367,2.7726674456917872,2.781577310401367,0.9670614539626096,0.9967968301020208,0.9639637918237806
5,2,2,0.25,homogeneous,flat,2.25,2.25,2.25,2.25,1.0,1.0,1.0
5,2,2,0.25,homogeneous,log_uniform,2.739809991738693,2.739809991738693,2.739809991738693,2.739809991738693,1.0,1.0,1.0
5,2,2,0.25,homogeneous,log_uniform,2.7818624921930852,2.7818624921930852,2.781470166254199,2.7818624921930852,1.0,0.9998589700461518,0.9998589700461518
5,2,2,0.25,homogeneous,log_uniform,2.8011232428652644,2.746302211958087,2.746302211958087,2.746302211958087,0.9804289114922695,1.0,0.9804289114922695
5,2,2,0.25,beta_bimodal,flat,3.2358010775394654,3.2358010775394654,3.235801077539465,3.2358010775394654,1.0,0.9999999999999999,0.9999999999999999
5,2,2,0.25,beta_bimodal,flat,3.202845967880495,3.202845967880495,3.202845967880495,3.202845967880495,1.0,1.0,1.0
5,2,2,0.25,beta_bimodal,flat,2.9220830027248774,2.9220830027248774,2.9220830027248774,2.9220830027248774,1.0,1.0,1.0
5,2,2,0.25,beta_bimodal,log_uniform,3.4882969911453867,3.4882969911453867,3.4882969911453867,3.4882969911453867,1.0,1.0,1.0
5,2,2,0.25,beta_bimodal,log_uniform,3.009251651312365,3.009251651312365,3.009251651312365,3.009251651312365,1.0,1.0,1.0
5,2,2,0.25,beta_bimodal,log_uniform,3.338263999231193,3.2259246824679013,2.823042259418505,3.2259246824679013,0.9663479830267577,0.8751110262310332,0.845661775122835
5,2,3,0.25,homogeneous,flat,2.390625,2.390625,2.390625,2.390625,1.0,1.0,1.0
5,2,3,0.25,homogeneous,log_uniform,2.629711176486517,2.5041482621593842,2.4878058144026074,2.504148262159384,0.9522522034169191,0.9934738497701073,0.9460376624806739
5,2,3,0.25,homogeneous,log_uniform,2.596723917560001,2.5449080945747715,2.4842706107971635,2.5449080945747715,0.9800456942554301,0.9761730162645658,0.9566941614384236
5,2,3,0.25,homogeneous,log_uniform,2.937388039315527,2.9064924711463203,2.9064924711463203,2.9064924711463203,0.9894819588846674,1.0,0.9894819588846674
5,2,3,0.25,beta_bimodal,flat,3.0237479861978716,2.9196858267869095,2.919685826786909,2.9196858267869095,0.9655850421774692,0.9999999999999999,0.9655850421774691
5,2,3,0.25,beta_bimodal,flat,3.686315951467728,3.662941161618844,3.662941161618844,3.662941161618844,0.9936590378696168,1.0,0.9936590378696168
5,2,3,0.25,beta_bimodal,flat,3.4075107615191973,3.359638432225501,3.359638432225501,3.359638432225501,0.9859509381938524,1.0,0.9859509381938524
5,2,3,0.25,beta_bimodal,log_uniform,3.86394168624553,3.8451121885667345,3.8451121885667345,3.8451121885667345,0.9951268680513936,1.0,0.9951268680513936
5,2,3,0.25,beta_bimodal,log_uniform,3.8101764176804727,3.6944406608945846,3.694440660894585,3.694440660894585,0.9696245674481538,1.0000000000000002,0.969624567448154
5,2,3,0.25,beta_bimodal,log_uniform,3.907492726250843,3.5113349120730266,3.5113349120730266,3.5113349120730266,0.898615853711922,1.0,0.898615853711922
5,3,2,0.25,homogeneous,flat,3.0,3.0,3.0,3.0,1.0,1.0,1.0
5,3,2,0.25,homogeneous,log_uniform,3.513122289110943,3.50528061481871,3.50528061481871,3.50528061481871,0.9977678903132583,1.0,0.9977678903132583
5,3,2,0.25,homogeneous,log_uniform,3.341302739126665,3.340421489336835,3.340421489336835,3.340421489336835,0.999736255628827,1.0,0.999736255628827
5,3,2,0.25,homogeneous,log_uniform,3.367371326954764,3.3541201820642637,3.323955631067929,3.349401835282133,0.9960648400179603,0.9910067173032033,0.9871069473273393
5,3,2,0.25,beta_bimodal,flat,3.738843198343166,3.738843198343166,3.677813190955808,3.721484946002641,1.0,0.9836767673449363,0.9836767673449363
5,3,2,0.25,beta_bimodal,flat,3.5187227837520174,3.470409354246014,3.470409354246014,3.470409354246014,0.9862696118804543,1.0,0.9862696118804543
5,3,2,0.25,beta_bimodal,flat,3.53461474490351,3.53461474490351,3.397792938111541,3.534546483823828,1.0,0.9612908855231678,0.9612908855231678
5,3,2,0.25,beta_bimodal,log_uniform,4.238607083057607,4.235302476427081,4.214578875210251,4.235302476427081,0.9992203555163829,0.9951069371474238,0.9943311075132677
5,3,2,0.25,beta_bimodal,log_uniform,3.7943378244301886,3.793910052071196,3.755922525276203,3.7629885447743265,0.9998872603392776,0.989987235787455,0.9898756249623728
5,3,2,0.25,beta_bimodal,log_uniform,3.145849202234721,3.145849202234721,3.121933772931773,3.145849202234721,1.0,0.9923977826763091,0.9923977826763091
5,3,3,0.25,homogeneous,flat,3.0146484375,3.0146484375,2.8095703125,3.0,1.0,0.9319727891156463,0.9319727891156463
5,3,3,0.25,homogeneous,log_uniform,3.200652876594665,3.199666278664341,3.155321658790682,3.1958301254848536,0.9996917510369404,0.986140860948733,0.9858368840509149
5,3,3,0.25,homogeneous,log_uniform,3.5106231725896886,3.474535483508099,3.4535984223198533,3.472959196768603,0.9897204321547936,0.9939741409211035,0.9837565163031241
5,3,3,0.25,homogeneous,log_uniform,3.289897744438153,3.220973170854423,3.187283523998728,3.217956365871488,0.9790496304329662,0.9895405378844685,0.9688092979142275
5,3,3,0.25,beta_bimodal,flat,3.7007618310446424,3.6793338374341698,3.6793338374341698,3.6793338374341698,0.9942098425705974,1.0,0.9942098425705974
5,3,3,0.25,beta_bimodal,flat,3.735689860807946,3.710159598657949,3.710159598657949,3.710159598657949,0.9931658507260355,1.0,0.9931658507260355
5,3,3,0.25,beta_bimodal,flat,3.72922212200657,3.7264565050233958,3.726456505023396,3.726456505023396,0.9992583930662499,1.0000000000000002,0.99925839306625
5,3,3,0.25,beta_bimodal,log_uniform,4.679798573751099,4.679240406936469,4.679240406936469,4.679240406936469,0.9998807284531943,1.0,0.9998807284531943
5,3,3,0.25,beta_bimodal,log_uniform,3.386519921604782,3.3132291174493704,3.2186011624208786,3.2486609292817215,0.9783580767714246,0.9714393566897844,0.9504155407110875
5,3,3,0.25,beta_bimodal,log_uniform,4.58571453927186,4.581567978478691,4.581407236957772,4.581567978478691,0.9990957656091196,0.9999649156093124,0.9990607129429447
6,2,2,0.25,homogeneous,flat,2.25,2.25,2.25,2.25,1.0,1.0,1.0
6,2,2,0.25,homogeneous,log_uniform,2.752246919755855,2.752246919755855,2.752246919755855,2.752246919755855,1.0,1.0,1.0
6,2,2,0.25,homogeneous,log_uniform,3.1082129499909215,3.1038428227944,3.1038428227944,3.1038428227944,0.9985940065025035,1.0,0.9985940065025035
6,2,2,0.25,homogeneous,log_uniform,2.953928797158716,2.953928797158716,2.953928797158716,2.953928797158716,1.0,1.0,1.0
6,2,2,0.25,beta_bimodal,flat,3.7103469494323993,3.7103469494323993,3.7103469494323993,3.7103469494323993,1.0,1.0,1.0
6,2,2,0.25,beta_bimodal,flat,3.7620354838726686,3.7620354838726686,3.7620354838726686,3.7620354838726686,1.0,1.0,1.0
6,2,2,0.25,beta_bimodal,flat,3.2273988906386397,3.2273988906386397,3.2273988906386397,3.2273988906386397,1.0,1.0,1.0
6,2,2,0.25,beta_bimodal,log_uniform,3.482491144659365,3.131686888426593,3.131686888426593,3.131686888426593,0.8992662890842511,1.0,0.8992662890842511
6,2,2,0.25,beta_bimodal,log_uniform,4.599151328755735,4.438843748546905,4.438843748546905,4.438843748546905,0.9651440953450428,1.0,0.9651440953450428
6,2,2,0.25,beta_bimodal,log_uniform,3.943529384961882,3.943529384961882,3.943529384961882,3.943529384961882,1.0,1.0,1.0
6,2,3,0.25,homogeneous,flat,2.53125,2.53125,2.53125,2.53125,1.0,1.0,1.0
6,2,3,0.25,homogeneous,log_uniform,3.011262598058879,3.011262598058879,2.849076176228724,3.011262598058879,1.0,0.9461400603405682,0.9461400603405682
6,2,3,0.25,homogeneous,log_uniform,2.9358056122762854,2.916963631316638,2.8804481929838395,2.916963631316638,0.9935820066284844,0.9874816957123609,0.981144044734786
6,2,3,0.25,homogeneous,log_uniform,3.176002298832393,3.114731141455488,2.9432997642453356,3.114731141455488,0.9807080878375213,0.9449610995541515,0.9267309930245936
6,2,3,0.25,beta_bimodal,flat,3.649771292928692,3.3804329886680224,3.3804329886680224,3.3804329886680224,0.9262040597495785,1.0,0.9262040597495785
6,2,3,0.25,beta_bimodal,flat,3.93581122048928,3.93282905991559,3.93282905991559,3.93282905991559,0.9992423009116481,1.0,0.9992423009116481
6,2,3,0.25,beta_bimodal,flat,3.550456954687232,3.356089573404231,3.356089573404231,3.356089573404231,0.9452556716604037,1.0,0.9452556716604037
6,2,3,0.25,beta_bimodal,log_uniform,3.5739385991491743,3.47700755685974,3.47700755685974,3.47700755685974,0.9728783694514198,1.0,0.9728783694514198
6,2,3,0.25,beta_bimodal,log_uniform,4.983630777920165,4.848052576918849,4.848052576918849,4.848052576918849,0.9727952958309046,1.0,0.9727952958309046
6,2,3,0.25,beta_bimodal,log_uniform,2.5989394100448178,2.276995762371458,2.276995762371458,2.276995762371458,0.8761249891286199,1.0,0.8761249891286199
6,3,2,0.25,homogeneous,flat,3.375,3.375,3.375,3.375,1.0,1.0,1.0
6,3,2,0.25,homogeneous,log_uniform,3.648319955236058,3.648319955236058,3.5780976636905137,3.648319955236058,1.0,0.980752156497469,0.980752156497469
6,3,2,0.25,homogeneous,log_uniform,3.7120054114353898,3.7120054114353898,3.6445399691412104,3.6756172487447736,1.0,0.9818250689812191,0.9818250689812191
6,3,2,0.25,homogeneous,log_uniform,3.626178311895914,3.626178311895914,3.626178311895914,3.626178311895914,1.0,1.0,1.0
6,3,2,0.25,beta_bimodal,flat,4.442870097272989,4.442764045866125,4.442764045866124,4.442764045866125,0.9999761299780227,0.9999999999999998,0.9999761299780224
6,3,2,0.25,beta_bimodal,flat,4.0237482500908,4.01436185998203,4.01436185998203,4.01436185998203,0.997667252142686,1.0,0.997667252142686
6,3,2,0.25,beta_bimodal,flat,4.236586130601517,4.233104156844018,4.233104156844018,4.233104156844018,0.9991781180294321,1.0,0.9991781180294321
6,3,2,0.25,beta_bimodal,log_uniform,3.371449548736496,3.160209864694994,3.145633508778816,3.160209864694994,0.9373445513605068,0.9953875354674951,0.9330210828626198
6,3,2,0.25,beta_bimodal,log_uniform,5.316669925967833,5.212737655632162,5.212737655632162,5.212737655632162,0.9804516225790052,1.0,0.9804516225790052
6,3,2,0.25,beta_bimodal,log_uniform,3.0796525573205353,2.776107559336907,2.775712327092391,2.775712327092391,0.9014353105313514,0.9998576307884084,0.9013069738968902
6,3,3,0.25,homogeneous,flat,3.375,3.26806640625,3.022705078125,3.140625,0.9683159722222222,0.9249215598386373,0.8956163194444444
6,3,3,0.25,homogeneous,log_uniform,3.613400282688033,3.613400282688033,3.5425458663614795,3.552234121667146,1.0,0.9803912075099954,0.9803912075099954
6,3,3,0.25,homogeneous,log_uniform,3.673740766208038,3.673740766208038,3.6220974973704823,3.622097497370483,1.0,0.985942593088608,0.985942593088608
6,3,3,0.25,homogeneous,log_uniform,3.86524269414253,3.8310964484819365,3.7926277864890654,3.831096448481937,0.9911658210460266,0.9899588374998718,0.9812133639723305
6,3,3,0.25,beta_bimodal,flat,3.706338942659635,3.478419079358404,3.348980853766625,3.4742562380551325,0.9385053912156027,0.962788202732704,0.9035819188634234
6,3,3,0.25,beta_bimodal,flat,4.240003541910673,4.17027966608155,4.17027966608155,4.17027966608155,0.9835557033997891,1.0,0.9835557033997891
6,3,3,0.25,beta_bimodal,flat,4.380273384682434,4.372692318737413,4.372692318737412,4.372692318737413,0.9982692710524572,0.9999999999999998,0.998269271052457
6,3,3,0.25,beta_bimodal,log_uniform,4.235084469457769,4.111775114537518,4.109801439164419,4.111775114537518,0.9708838499421857,0.9995199943289406,0.9704178201882734
6,3,3,0.25,beta_bimodal,log_uniform,3.2494741320209224,3.2155082568817224,3.2048098589874403,3.2155082568817224,0.9895472701861221,0.9966728750046324,0.9862549227293881
6,3,3,0.25,beta_bimodal,log_uniform,4.054343347811595,3.919418814819932,3.916730430588135,3.919418814819932,0.9667209899564893,0.9993140860013144,0.9660579024966549
4,2,2,0.3,homogeneous,flat,1.96,1.96,1.96,1.96,1.0,1.0,1.0
4,2,2,0.3,homogeneous,log_uniform,2.548976707173406,2.5489767071734066,2.3423652589855797,2.548976707173406,1.0000000000000002,0.9189433753527936,0.9189433753527938
4,2,2,0.3,homogeneous,log_uniform,2.0928676378388067,2.0322211425523675,2.0322211425523675,2.0322211425523675,0.9710222977363893,1.0,0.9710222977363893
4,2,2,0.3,homogeneous,log_uniform,2.3845033329294596,2.3845033329294596,2.352702421563795,2.3845033329294596,1.0,0.986663507269417,0.986663507269417
4,2,2,0.3,beta_bimodal,flat,2.213012238646009,2.213012238646009,2.213012238646009,2.213012238646009,1.0,1.0,1.0
4,2,2,0.3,beta_bimodal,flat,2.290323992006075,2.290323992006075,2.290323992006075,2.290323992006075,1.0,1.0,1.0
4,2,2,0.3,beta_bimodal,flat,2.2561726713601913,2.2561726713601913,2.2561726713601913,2.2561726713601913,1.0,1.0,1.0
4,2,2,0.3,beta_bimodal,log_uniform,2.921037545095945,2.921037545095945,2.921037545095945,2.921037545095945,1.0,1.0,1.0
4,2,2,0.3,beta_bimodal,log_uniform,2.72562121519789,2.638477054938859,2.5525937215593695,2.638477054938859,0.9680277803191726,0.967449656907674,0.9365181439468807
4,2,2,0.3,beta_bimodal,log_uniform,1.9522947336064955,1.728804761737504,1.728804761737504,1.728804761737504,0.8855244712686716,1.0,0.8855244712686716
4,2,3,0.3,homogeneous,flat,1.96,1.729,1.729,1.729,0.8821428571428572,1.0,0.8821428571428572
4,2,3,0.3,homogeneous,log_uniform,2.2263373445306613,2.2263373445306613,1.943225493268699,2.2263373445306613,1.0,0.8728351514394393,0.8728351514394393
4,2,3,0.3,homogeneous,log_uniform,2.0439192754709787,2.040036733504375,1.9090635419458228,2.040036733504375,0.9981004426088653,0.9357986111683555,0.9340210079998971
4,2,3,0.3,homogeneous,log_uniform,2.0606551521340903,2.0606551521340903,1.9020098064231987,2.0606551521340903,1.0,0.9230121810791133,0.9230121810791133
4,2,3,0.3,beta_bimodal,flat,2.7295588742867283,2.5037143099820005,2.5037143099820005,2.5037143099820005,0.9172596838147541,1.0,0.9172596838147541
4,2,3,0.3,beta_bimodal,flat,2.522347912450694,2.1563974131395764,2.1563974131395764,2.1563974131395764,0.854916723619002,1.0,0.854916723619002
4,2,3,0.3,beta_bimodal,flat,2.686151152350985,2.629564529466679,2.5767724476231604,2.629564529466679,0.9789339394267594,0.9799236408721158,0.9592805100963534
4,2,3,0.3,beta_bimodal,log_uniform,3.455922229369225,3.455922229369225,3.3167091497949452,3.455922229369225,1.0,0.9597175311437234,0.9597175311437234
4,2,3,0.3,beta_bimodal,log_uniform,2.9461977614633597,2.7311426918729333,2.7311426918729333,2.7311426918729333,0.9270058947150888,1.0,0.9270058947150888
4,2,3,0.3,beta_bimodal,log_uniform,2.787953480482128,2.4185680850684266,2.4185680850684266,2.4185680850684266,0.867506614439699,1.0,0.867506614439699
4,3,2,0.3,homogeneous,flat,2.4178,2.4178,2.2918,2.38,1.0,0.9478865083960624,0.9478865083960624
4,3,2,0.3,homogeneous,log_uniform,2.6055163770352263,2.6055163770352263,2.5484716540843375,2.586281733005743,1.0,0.9781061737114087,0.9781061737114087
4,3,2,0.3,homogeneous,log_uniform,2.530035821391258,2.530035821391258,2.4494287435070787,2.503336067462921,1.0,0.9681399460028777,0.9681399460028777
4,3,2,0.3,homogeneous,log_uniform,2.6964595035165964,2.6964595035165964,2.686219234633623,2.686219234633623,1.0,0.9962023279527772,0.9962023279527772
4,3,2,0.3,beta_bimodal,flat,2.644527290934215,2.644527290934215,2.4826648561255444,2.6238615003628096,1.0,0.9387934337590101,0.9387934337590101
4,3,2,0.3,beta_bimodal,flat,2.775529731080746,2.775529731080746,2.775529731080746,2.775529731080746,1.0,1.0,1.0
4,3,2,0.3,beta_bimodal,flat,2.7964449442893935,2.7964449442893935,2.7964449442893935,2.7964449442893935,1.0,1.0,1.0
4,3,2,0.3,beta_bimodal,log_uniform,3.3111227173027564,3.2984622128761405,3.276945535455868,3.2984622128761405,0.9961763711261873,0.9934767549143725,0.9896780685088201
4,3,2,0.3,beta_bimodal,log_uniform,2.3457576757233225,2.3310484789285777,2.3310484789285777,2.3310484789285777,0.9937294474416634,1.0,0.9937294474416634
4,3,2,0.3,beta_bimodal,log_uniform,3.500760079678316,3.500760079678316,3.500760079678316,3.500760079678316,1.0,1.0,1.0
4,3,3,0.3,homogeneous,flat,2.4178,2.38,2.086,2.38,0.9843659525188186,0.8764705882352941,0.8627678054429646
4,3,3,0.3,homogeneous,log_uniform,2.618680837201876,2.5663044004064095,2.5663044004064095,2.5663044004064095,0.9799989231022777,1.0,0.9799989231022777
4,3,3,0.3,homogeneous,log_uniform,2.533974854281015,2.4550901131766523,2.4550901131766523,2.4550901131766523,0.9688691697271221,1.0,0.9688691697271221
4,3,3,0.3,homogeneous,log_uniform,2.547755715848671,2.4769343122873955,2.42073845812009,2.4769343122873955,0.9722024356100072,0.9773123357012201,0.9501454331204313
4,3,3,0.3,beta_bimodal,flat,2.760845398375207,2.5978816843542285,2.5810834600289723,2.5978816843542285,0.9409732561928732,0.9935338763014406,0.9348888067212938
4,3,3,0.3,beta_bimodal,flat,2.799783687966379,2.7995286324178132,2.7887173280772353,2.7995286324178132,0.9999089016949194,0.9961381697563705,0.9960474232574796
4,3,3,0.3,beta_bimodal,flat,2.791290299281588,2.7172754349184745,2.704424476944702,2.7172754349184745,0.9734836378780941,0.9952706458062254,0.9688796889527244
4,3,3,0.3,beta_bimodal,log_uniform,2.968219747857474,2.968219747857474,2.9492946650999943,2.968219747857474,1.0,0.993624096473605,0.993624096473605
4,3,3,0.3,beta_bimodal,log_uniform,3.1488327933511213,3.1488327933511213,3.1486416387845386,3.1488327933511213,1.0,0.9999392935163194,0.9999392935163194
4,3,3,0.3,beta_bimodal,log_uniform,3.1507530461662605,3.1507530461662605,3.133336160404252,3.1507530461662605,1.0,0.9944721514168808,0.9944721514168808
5,2,2,0.3,homogeneous,flat,1.9600000000000004,1.9600000000000004,1.9600000000000004,1.9600000000000004,1.0,1.0,1.0
5,2,2,0.3,homogeneous,log_uniform,2.7391645693808853,2.7391645693808853,2.6684265655462784,2.7391645693808853,1.0,0.9741753362958417,0.9741753362958417
5,2,2,0.3,homogeneous,log_uniform,2.2461497950747673,2.2461497950747673,2.2461497950747673,2.2461497950747673,1.0,1.0,1.0
5,2,2,0.3,homogeneous,log_uniform,2.870498602947178,2.870498602947178,2.7095547749809428,2.870498602947178,1.0,0.9439317518562831,0.9439317518562831
5,2,2,0.3,beta_bimodal,flat,2.914064313736413,2.914064313736413,2.9140643137364126,2.914064313736413,1.0,0.9999999999999999,0.9999999999999999
5,2,2,0.3,beta_bimodal,flat,2.840500371106266,2.8405003711062666,2.8405003711062657,2.840500371106266,1.0000000000000002,0.9999999999999997,0.9999999999999999
5,2,2,0.3,beta_bimodal,flat,2.889651082024937,2.889651082024937,2.889651082024937,2.889651082024937,1.0,1.0,1.0
5,2,2,0.3,beta_bimodal,log_uniform,3.487118812540234,3.487118812540234,3.487118812540234,3.487118812540234,1.0,1.0,1.0
5,2,2,0.3,beta_bimodal,log_uniform,2.7940235204811996,2.6151241272211054,2.562714433189052,2.6151241272211054,0.9359706917466166,0.9799590032891687,0.9172129061918882
5,2,2,0.3,beta_bimodal,log_uniform,2.1773692901478623,2.1723458690448005,2.1723458690448005,2.1723458690448005,0.997692894298734,1.0,0.997692894298734
5,2,3,0.3,homogeneous,flat,2.009,2.009,2.009,2.009,1.0,1.0,1.0
5,2,3,0.3,homogeneous,log_uniform,2.214348500412857,2.1896044240914616,2.046221567712848,2.1896044240914616,0.9888255727060207,0.9345165479202445,0.9240738607004892
5,2,3,0.3,homogeneous,log_uniform,2.3007162644699664,2.2927129022306896,2.292712902230689,2.2927129022306896,0.9965213606028379,0.9999999999999998,0.9965213606028377
5,2,3,0.3,homogeneous,log_uniform,2.2547172023562014,2.2328812430787965,2.128305610991173,2.2328812430787965,0.990315433237221,0.953165609495904,0.9439346135147559
5,2,3,0.3,beta_bimodal,flat,3.3794666655980623,3.367238130855521,3.367238130855521,3.367238130855521,0.9963815193482972,1.0,0.9963815193482972
5,2,3,0.3,beta_bimodal,flat,2.407896225327612,2.3843033431221303,2.3843033431221303,2.3843033431221303,0.9902018691846772,1.0,0.9902018691846772
5,2,3,0.3,beta_bimodal,flat,3.2179767322417057,3.1903227493391544,3.1903227493391544,3.1903227493391544,0.9914064068190801,1.0,0.9914064068190801
5,2,3,0.3,beta_bimodal,log_uniform,2.878744923075756,2.782140835137749,2.782140835137749,2.782140835137749,0.9664422897757847,1.0,0.9664422897757847
5,2,3,0.3,beta_bimodal,log_uniform,2.910781851699047,2.254812447383868,2.232384189214436,2.254812447383868,0.7746415094857472,0.990053160210529,0.7669362744966185
5,2,3,0.3,beta_bimodal,log_uniform,3.3445623332966465,3.259839673014334,3.259839673014334,3.259839673014334,0.9746685360177445,1.0,0.9746685360177445
5,3,2,0.3,homogeneous,flat,2.6600000000000006,2.6600000000000006,2.66,2.6600000000000006,1.0,0.9999999999999998,0.9999999999999998
5,3,2,0.3,homogeneous,log_uniform,3.103844528084464,3.0995140239779735,3.0995140239779735,3.0995140239779735,0.9986047934852061,1.0,0.9986047934852061
5,3,2,0.3,homogeneous,log_uniform,3.091337083550738,3.075867100178135,3.043566372956233,3.075867100178135,0.9949956983161363,0.9894986596722494,0.9845469098634706
5,3,2,0.3,homogeneous,log_uniform,2.917032375970357,2.9101433055306694,2.91014330553067,2.91014330553067,0.9976383291126839,1.0000000000000002,0.9976383291126841
5,3,2,0.3,beta_bimodal,flat,2.968532339623504,2.968532339623504,2.968532339623504,2.968532339623504,1.0,1.0,1.0
5,3,2,0.3,beta_bimodal,flat,3.0833292410831805,3.0833292410831805,3.0728133772134965,3.0777689045915713,1.0,0.9965894450292341,0.9965894450292341
5,3,2,0.3,beta_bimodal,flat,3.414375550060427,3.414375550060427,3.3771461192636756,3.4135341827312775,1.0,0.9890962695078774,0.9890962695078774
