agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 1, 0.4985438116207641), (1, 1, 0.9047250949206728), (2, 1, 0.1179302614335791), (3, 1, 0.5265763963331417), (4, 3, 0.5664506869546592), (5, 3, 0.9524845476925785), (6, 2, 0.05012315979024273), (7, 2, 0.5849734623096856), (8, 3, 0.7971703243928148), (9, 2, 0.2813829940301784), (10, 2, 0.5799527200879575), (11, 3, 0.0035807909262436377), (12, 3, 0.2088532576494081), (13, 2, 0.9599758634277908), (14, 1, 0.7578129916251305), (15, 3, 0.5786542742983776), (16, 3, 0.3641915556349624), (17, 2, 0.1258671199422784), (18, 3, 0.510642745049271), (19, 3, 0.49806832590725125), (20, 3, 0.8685808708286556), (21, 1, 0.2031320124877376), (22, 3, 0.08208442288079443), (23, 1, 0.21387081195496072), (24, 1, 0.6475513323193393), (25, 2, 0.681107420720027), (26, 2, 0.023028522829725562), (27, 1, 0.11275042150357784), (28, 2, 0.8139813631879308), (29, 1, 0.8666359825632539), (30, 3, 0.9193624901503297), (31, 3, 0.3492361783044199), (32, 2, 0.0013090953726910826), (33, 2, 0.4112083589455833), (34, 2, 0.6627104088235993), (35, 1, 0.39488681381761626), (36, 2, 0.49124164514912416), (37, 1, 0.8506702191369188), (38, 2, 0.2652398222139518), (39, 2, 0.11802039966014144), (40, 2, 0.4778070881277483), (41, 2, 0.8131127309526219), (42, 2, 0.41683717156787103), (43, 2, 0.9578976246449242), (44, 3, 0.9798697806112092), (45, 3, 0.6672747336231801), (46, 1, 0.359757524497785), (47, 2, 0.14005783318135245), (48, 2, 0.5535722710203324), (49, 3, 0.5026548373279648)]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",16,0,5,14,14,16
"[(0, 2, 0.5811920988025393), (1, 1, 0.5538373059203022), (2, 3, 0.09079711513721478), (3, 3, 0.06762571085048974), (4, 3, 0.9851106766142455), (5, 1, 0.3680586800139506), (6, 1, 0.8698311076696382), (7, 1, 0.39753603301615215), (8, 3, 0.6687776783044378), (9, 3, 0.5545609944410396), (10, 3, 0.788078740258063), (11, 1, 0.8615711938032647), (12, 2, 0.7039888179039244), (13, 3, 0.4138861149053782), (14, 3, 0.597117444900016), (15, 3, 0.030312596513101808), (16, 3, 0.8405487097914411), (17, 1, 0.49095949354688084), (18, 3, 0.7646700845656976), (19, 1, 0.8056823341635215), (20, 1, 0.2597328483011442), (21, 3, 0.016525289450814884), (22, 2, 0.6562811922726938), (23, 2, 0.9733743631712377), (24, 1, 0.25071323721210237), (25, 3, 0.8332096211782181), (26, 1, 0.7693997416410228), (27, 3, 0.20285640302097097), (28, 3, 0.8948557192598624), (29, 2, 0.17047677173307996), (30, 3, 0.5008157176372385), (31, 2, 0.6784509338616831), (32, 2, 0.39877329977320086), (33, 2, 0.31460585896971394), (34, 3, 0.38395221388970846), (35, 2, 0.2607449842237659), (36, 1, 0.4391322980519514), (37, 2, 0.126331024382222), (38, 2, 0.8702695632952266), (39, 3, 0.3018291864204973), (40, 1, 0.3485246791230441), (41, 3, 0.8813288271551666), (42, 1, 0.6570573841468506), (43, 2, 0.16118178788019233), (44, 2, 0.012495617577602425), (45, 1, 0.7961579187519454), (46, 3, 0.4801102162483265), (47, 3, 0.36107886895718744), (48, 2, 0.624062904820617), (49, 2, 0.20334552919266913)]","[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",17,14,14,5,14,17
"[(0, 1, 0.10918302632027022), (1, 3, 0.41418166541870216), (2, 3, 0.7037699132117167), (3, 2, 0.7608750260337779), (4, 1, 0.012412700862545312), (5, 2, 0.92473067884455), (6, 2, 0.06920212430273309), (7, 3, 0.28567103426666485), (8, 1, 0.5479590467360974), (9, 1, 0.7206365215527796), (10, 1, 0.6861990222553885), (11, 2, 0.6016650568023547), (12, 1, 0.2337976368509248), (13, 1, 0.5683090198297327), (14, 3, 0.14623575962938595), (15, 1, 0.2503317858725551), (16, 2, 0.4484242078140722), (17, 2, 0.9628842021940658), (18, 1, 0.13465821934773714), (19, 1, 0.11941511395589477), (20, 2, 0.011632945346372492), (21, 3, 0.03630830798771012), (22, 3, 0.5212524055718891), (23, 2, 0.6376215775988135), (24, 2, 0.40221220997384666), (25, 3, 0.47050350004358377), (26, 3, 0.7266488441302837), (27, 1, 0.2822658864720148), (28, 1, 0.13754125215119595), (29, 2, 0.6018978927798636), (30, 1, 0.0747799817515471), (31, 1, 0.6034493091741475), (32, 1, 0.6273383642589382), (33, 3, 0.8419865690673483), (34, 3, 0.4480375785722147), (35, 1, 0.382557600625959), (36, 2, 0.06436361257120704), (37, 3, 0.6567197271719576), (38, 2, 0.496720153626097), (39, 2, 0.8349735013544556), (40, 2, 0.8427399058245184), (41, 3, 0.20576413911500469), (42, 2, 0.3281669865995882), (43, 2, 0.14144445127258454), (44, 3, 0.21999327323963247), (45, 2, 0.02291901925932671), (46, 2, 0.01776552752285998), (47, 3, 0.7891119500149852), (48, 1, 0.9163640231738537), (49, 2, 0.4191520030464079)]","[0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",14,12,7,4,0,14
"[(0, 3, 0.665856798297396), (1, 2, 0.14102982127411157), (2, 1, 0.32343971283116224), (3, 3, 0.0494262960502595), (4, 2, 0.4263411196848679), (5, 2, 0.3998460228709616), (6, 3, 0.6321268995112559), (7, 2, 0.7968674958393589), (8, 1, 0.41718311136617015), (9, 1, 0.2769381260049276), (10, 2, 0.5295824151951991), (11, 2, 0.38442257740659425), (12, 1, 0.7277331436578727), (13, 3, 0.8263982255128353), (14, 3, 0.6136630066701898), (15, 3, 0.49085580178826116), (16, 2, 0.7436844792411487), (17, 2, 0.6774576385154172), (18, 3, 0.5284901438589998), (19, 1, 0.5785205506649514), (20, 1, 0.9226022423547448), (21, 2, 0.9412786166870126), (22, 2, 0.8453322727611056), (23, 1, 0.6458796688996221), (24, 1, 0.5392768335257015), (25, 3, 0.41306973899643273), (26, 2, 0.6848483212142084), (27, 3, 0.6667227002226233), (28, 3, 0.8301105548014193), (29, 2, 0.7649310485944251), (30, 1, 0.7943182623923755), (31, 3, 0.02739729279604375), (32, 1, 0.11431012587458234), (33, 1, 0.8972367945273931), (34, 3, 0.4643099916933514), (35, 2, 0.2618226097294001), (36, 2, 0.5743008724890666), (37, 3, 0.7351279257877458), (38, 1, 0.8297988973282935), (39, 3, 0.8165785078664259), (40, 2, 0.3336862304998337), (41, 2, 0.8109153146722102), (42, 2, 0.5311258164621204), (43, 3, 0.42955240941909745), (44, 3, 0.3327514053267764), (45, 3, 0.5257610492776292), (46, 2, 0.4516820565095663), (47, 2, 0.9387475266974837), (48, 1, 0.014232890195559067), (49, 2, 0.25286210268582043)]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0]",15,7,0,5,5,15
"[(0, 3, 0.45506439892969175), (1, 3, 0.3087028216087393), (2, 1, 0.052053979632466274), (3, 3, 0.2843155691710254), (4, 3, 0.06557838804803406), (5, 3, 0.425655829848812), (6, 3, 0.30308023901191006), (7, 1, 0.29482179026396316), (8, 2, 0.6527517873356983), (9, 1, 0.5610820839137101), (10, 3, 0.2847270053599297), (11, 3, 0.9983396319562665), (12, 1, 0.10418322545263714), (13, 3, 0.1892859000707322), (14, 2, 0.8121536600836475), (15, 1, 0.19512313935460002), (16, 3, 0.19307903574049368), (17, 2, 0.10503183446054198), (18, 3, 0.30660486877284776), (19, 1, 0.5000605413561213), (20, 2, 0.2753906032327764), (21, 3, 0.16429557339948442), (22, 3, 0.9071399289893337), (23, 2, 0.44227889205486703), (24, 2, 0.5955803996655372), (25, 2, 0.64274601211624), (26, 2, 0.19304334435462267), (27, 2, 0.46656052769642076), (28, 3, 0.18328450743166147), (29, 1, 0.7227347040671241), (30, 2, 0.7249334980304251), (31, 2, 0.7725739067283619), (32, 1, 0.21452153568588084), (33, 2, 0.1648836913058559), (34, 2, 0.3340885970995229), (35, 3, 0.048665519604870755), (36, 3, 0.8116079502850696), (37, 1, 0.260125366831663), (38, 1, 0.9421061068476615), (39, 2, 0.6351569567437962), (40, 1, 0.7849097292372167), (41, 1, 0.02239003275147544), (42, 3, 0.0891143392736592), (43, 1, 0.950726656817788), (44, 3, 0.4492911454216756), (45, 1, 0.8135677594152871), (46, 2, 0.9426537970845902), (47, 1, 0.9876477285919087), (48, 2, 0.40381223778123954), (49, 2, 0.5558099148326192)]","[1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",8,12,6,6,13,8
"[(0, 2, 0.4458102138544253), (1, 1, 0.7417354335120189), (2, 2, 0.5900756894200692), (3, 1, 0.6980563542146287), (4, 1, 0.22855611932867637), (5, 3, 0.6051580199936694), (6, 3, 0.213822955246592), (7, 3, 0.08230882855436095), (8, 1, 0.600279792096321), (9, 3, 0.44325397536001376), (10, 2, 0.3954124339174603), (11, 2, 0.9183324868563426), (12, 1, 0.6525525016096164), (13, 2, 0.7754736695394447), (14, 2, 0.8021829625289876), (15, 1, 0.3740922101518347), (16, 1, 0.7730630805611287), (17, 2, 0.5591750647029843), (18, 1, 0.9046622657327326), (19, 2, 0.8192550976540453), (20, 1, 0.32374781706563316), (21, 1, 0.6602521836517369), (22, 1, 0.7867010097839259), (23, 2, 0.1902747984476857), (24, 3, 0.9052236574797983), (25, 2, 0.6012116132713454), (26, 2, 0.39540348109926426), (27, 2, 0.9788773066117554), (28, 2, 0.7007798500273343), (29, 2, 0.5748373611520334), (30, 1, 0.09033127919945594), (31, 2, 0.15786486311115577), (32, 3, 0.48834374785437573), (33, 1, 0.5902860755047418), (34, 3, 0.33359607517415324), (35, 2, 0.31984803925898797), (36, 3, 0.09682764937173105), (37, 3, 0.443250536895909), (38, 3, 0.8998592947864794), (39, 1, 0.32925000605524235), (40, 3, 0.5474550827884178), (41, 1, 0.0813626138117508), (42, 2, 0.7672589166005986), (43, 2, 0.35462887144477995), (44, 1, 0.5962846025623046), (45, 3, 0.8120579787817375), (46, 1, 0.09859921346968581), (47, 3, 0.034996863998960515), (48, 1, 0.601220835713397), (49, 3, 0.04100963104588373)]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]",15,13,12,13,13,15
"[(0, 3, 0.48074098127898657), (1, 2, 0.37369058401972977), (2, 1, 0.7389191450713168), (3, 1, 0.4946774534652827), (4, 2, 0.31438550129953424), (5, 2, 0.5940019961564572), (6, 2, 0.6914122075850806), (7, 3, 0.18395404720241793), (8, 2, 0.7410435466730642), (9, 2, 0.6844362296304021), (10, 2, 0.5422653529903333), (11, 1, 0.8426861947948066), (12, 2, 0.1454757260606595), (13, 3, 0.4614653929833331), (14, 3, 0.6197969308725522), (15, 3, 0.8719798460124584), (16, 3, 0.9512167248739899), (17, 1, 0.30570885685362115), (18, 2, 0.015939545870090055), (19, 2, 0.9032024525082746), (20, 2, 0.8509670881838521), (21, 3, 0.012916841651593236), (22, 3, 0.3472746904001255), (23, 1, 0.01932790998600664), (24, 1, 0.913795309985391), (25, 3, 0.11806619727477063), (26, 2, 0.38034287352456553), (27, 1, 0.3722637261644096), (28, 2, 0.857961846334416), (29, 1, 0.13578407586828123), (30, 1, 0.7648451195108991), (31, 1, 0.7138149736484), (32, 1, 0.5641200493988593), (33, 1, 0.7256078200211641), (34, 3, 0.740228730148972), (35, 1, 0.21559889392046316), (36, 1, 0.5437663332031305), (37, 1, 0.8363906264857408), (38, 3, 0.6295449670767203), (39, 3, 0.3187028728630156), (40, 1, 0.5502972404446786), (41, 1, 0.0435662717368992), (42, 3, 0.704157269208279), (43, 1, 0.5110923479710149), (44, 1, 0.6123466888452984), (45, 3, 0.4963755062266356), (46, 1, 0.23889664505370822), (47, 3, 0.2536935162911578), (48, 1, 0.8609845499447689), (49, 2, 0.6501968217140508)]","[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1]",8,12,13,12,12,8
"[(0, 1, 0.6978939596101839), (1, 2, 0.11823619526966489), (2, 1, 0.02425791079242401), (3, 1, 0.13633646947300504), (4, 3, 0.649050144822535), (5, 3, 0.46267685106313994), (6, 2, 0.7234677911256367), (7, 3, 0.24844180228972934), (8, 1, 0.835481940030459), (9, 3, 0.5201126371950486), (10, 1, 0.38151606692809126), (11, 3, 0.8418801433142461), (12, 1, 0.42909876762755494), (13, 3, 0.40989193775268784), (14, 1, 0.3906204310245325), (15, 1, 0.9052172941334958), (16, 3, 0.016412226002682107), (17, 1, 0.27619755295203186), (18, 1, 0.3674576068778579), (19, 1, 0.25609648020130515), (20, 2, 0.5933138513045666), (21, 3, 0.308656495371323), (22, 3, 0.1860858216569219), (23, 2, 0.8692026598987842), (24, 2, 0.3524066412476343), (25, 3, 0.178412184871795), (26, 1, 0.982870974371509), (27, 3, 0.3816506491573951), (28, 3, 0.3909947063397774), (29, 2, 0.27686307887518213), (30, 3, 0.3490711570652396), (31, 3, 0.03849444423792203), (32, 2, 0.7764737279618726), (33, 3, 0.16189717619472166), (34, 3, 0.748251634049821), (35, 3, 0.8456884927169407), (36, 2, 0.7803026514201784), (37, 2, 0.23532012908723865), (38, 3, 0.8891977479104034), (39, 3, 0.3372117611786034), (40, 2, 0.44363054736225604), (41, 3, 0.9338489677695304), (42, 3, 0.9445444628233257), (43, 3, 0.2068940287904948), (44, 2, 0.3020032224144469), (45, 3, 0.37983301753161625), (46, 2, 0.38487778721980437), (47, 3, 0.4354037649051429), (48, 1, 0.5853004943444196), (49, 3, 0.5572869305515973)]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",0,5,15,14,15,0
"[(0, 2, 0.9308758125053385), (1, 3, 0.3341945587365396), (2, 2, 0.353472705976291), (3, 2, 0.8082886075647002), (4, 2, 0.6419620795644372), (5, 3, 0.856137951556754), (6, 2, 0.5240250640748672), (7, 3, 0.9922185593370197), (8, 1, 0.24014772291642705), (9, 2, 0.5897811465645402), (10, 3, 0.8677797497364294), (11, 1, 0.7772607779394328), (12, 1, 0.17215053631951172), (13, 1, 0.9054830997731304), (14, 1, 0.6237987511353287), (15, 1, 0.941198976898875), (16, 2, 0.2512507363046721), (17, 1, 0.07138360087767892), (18, 1, 0.6038047339051055), (19, 3, 0.6515423020989547), (20, 2, 0.37838093366187364), (21, 1, 0.3852118778407362), (22, 3, 0.9481449060486143), (23, 3, 0.42572076315893415), (24, 3, 0.6798808862331005), (25, 3, 0.6317239061803767), (26, 2, 0.975606533657535), (27, 2, 0.612346101429206), (28, 3, 0.4387747158982802), (29, 2, 0.851387302764838), (30, 2, 0.06158532890328894), (31, 3, 0.1603998656846517), (32, 3, 0.9527069306529559), (33, 3, 0.15263836671334696), (34, 1, 0.07160083922636562), (35, 2, 0.6826733765292872), (36, 2, 0.939469117571183), (37, 3, 0.9428477688793144), (38, 2, 0.2164885607264433), (39, 1, 0.4945654507701889), (40, 2, 0.3001053436788246), (41, 1, 0.6812798590322718), (42, 2, 0.9156900015374799), (43, 1, 0.48181367919912044), (44, 3, 0.025346642113144968), (45, 2, 0.46644639810015476), (46, 1, 0.4609847182185952), (47, 2, 0.01724626372030602), (48, 2, 0.49447946597151027), (49, 2, 0.9634398508634489)]","[1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1]",17,15,15,15,6,17
"[(0, 3, 0.3798609080259756), (1, 3, 0.7895421124567779), (2, 3, 0.2681261248961089), (3, 3, 0.6348384881849137), (4, 1, 0.3328523140864317), (5, 3, 0.07798962332496873), (6, 3, 0.12922954679976517), (7, 1, 0.00999615446188229), (8, 2, 0.008456344491385548), (9, 1, 0.9503290299456152), (10, 1, 0.9283216771402922), (11, 2, 0.15805164503865354), (12, 1, 0.32901769084589727), (13, 3, 0.07459473857220411), (14, 2, 0.21450935890361678), (15, 2, 0.45602778329319005), (16, 2, 0.4077821231175702), (17, 3, 0.6046869232509428), (18, 3, 0.6926602427685606), (19, 2, 0.866251409958659), (20, 1, 0.9040928141149578), (21, 1, 0.711131258501491), (22, 3, 0.2344289932918373), (23, 1, 0.12165263452556774), (24, 2, 0.7443720008563401), (25, 3, 0.2812999646234877), (26, 3, 0.636650701628064), (27, 2, 0.8355844568553564), (28, 3, 0.8539869602832176), (29, 3, 0.1257084972549345), (30, 1, 0.7599686284905498), (31, 3, 0.19872536272621522), (32, 3, 0.6297057260676101), (33, 1, 0.9653245856030924), (34, 2, 0.15743963694205065), (35, 3, 0.26323389107272166), (36, 2, 0.574848362007291), (37, 2, 0.827763979459813), (38, 1, 0.8207666953533149), (39, 1, 0.4977119072951628), (40, 1, 0.819869556678636), (41, 1, 0.41505196355228136), (42, 3, 0.22721443155183751), (43, 1, 0.3096743871383819), (44, 2, 0.1509074854747302), (45, 2, 0.9685567335124251), (46, 2, 0.2337092112676682), (47, 1, 0.03153623901385949), (48, 2, 0.4484031592203924), (49, 3, 0.6225927032523578)]","[1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",8,12,6,8,12,7
"[(0, 1, 0.3843118174300718), (1, 2, 0.4860473649913064), (2, 3, 0.05172349298938461), (3, 2, 0.7735071928005863), (4, 1, 0.3113375133579017), (5, 3, 0.5882500853485548), (6, 2, 0.8714326557427284), (7, 3, 0.821225956245529), (8, 2, 0.05702678741203071), (9, 2, 0.09317663983952429), (10, 3, 0.3267777495680527), (11, 1, 0.6474752505068272), (12, 2, 0.9554455235032374), (13, 2, 0.06866399202540518), (14, 1, 0.5050746320432528), (15, 1, 0.8486871894505095), (16, 3, 0.3866932941748531), (17, 1, 0.5244690746928363), (18, 1, 0.734426710376219), (19, 3, 0.45873535209567695), (20, 3, 0.2357975961180092), (21, 3, 0.9373689727802639), (22, 1, 0.7622491664725037), (23, 1, 0.9107874476915442), (24, 1, 0.4895366434677345), (25, 2, 0.1414424479975387), (26, 2, 0.9248832513589749), (27, 1, 0.4203650132101461), (28, 2, 0.18891100846019793), (29, 3, 0.3546015836365274), (30, 3, 0.5667258322172145), (31, 2, 0.35434464564975965), (32, 3, 0.07671005017420507), (33, 3, 0.49235717890029373), (34, 3, 0.05818706292109943), (35, 3, 0.906800627217745), (36, 2, 0.5966183219946791), (37, 2, 0.0011351308059287524), (38, 3, 0.4120764609140236), (39, 1, 0.11596246280692057), (40, 1, 0.9976016800187112), (41, 1, 0.32638254491552965), (42, 3, 0.26628974593222243), (43, 1, 0.4769197023030751), (44, 1, 0.40698871761140043), (45, 3, 0.6481663066372636), (46, 3, 0.4217585136872305), (47, 3, 0.27481750491056856), (48, 3, 0.3236707019182722), (49, 1, 0.3032966607032277)]","[1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0]",15,12,13,13,13,15
"[(0, 1, 0.5224965124235573), (1, 1, 0.028609835908562142), (2, 1, 0.26481547567100017), (3, 3, 0.9839184214913326), (4, 1, 0.654790144672073), (5, 3, 0.2924148796415381), (6, 1, 0.6201521597791946), (7, 2, 0.3423756754142001), (8, 2, 0.7910314644873182), (9, 1, 0.9455624524233118), (10, 3, 0.15110823929022787), (11, 2, 0.34417380395810615), (12, 3, 0.759753607558616), (13, 3, 0.7208758219165803), (14, 3, 0.24428715531625778), (15, 3, 0.31589828681275134), (16, 2, 0.38587963610830567), (17, 3, 0.9677377138947947), (18, 1, 0.09179041616951655), (19, 3, 0.38029830719815194), (20, 2, 0.1982456490308161), (21, 2, 0.7452714978983876), (22, 1, 0.17085760318784515), (23, 3, 0.7894465108139826), (24, 3, 0.0404976027137528), (25, 3, 0.7460729149025225), (26, 1, 0.3624604698646996), (27, 2, 0.4227832910846394), (28, 3, 0.3050293925697396), (29, 2, 0.48489144226941516), (30, 1, 0.7122779817524691), (31, 3, 0.8268291237132446), (32, 1, 0.4453904917476669), (33, 1, 0.4097713991440495), (34, 2, 0.6057968062743994), (35, 1, 0.7798809258596051), (36, 1, 0.6996857573959703), (37, 2, 0.5153567613540725), (38, 1, 0.9680265041001126), (39, 1, 0.146406777617345), (40, 1, 0.915621721241976), (41, 1, 0.5589375455918189), (42, 2, 0.2089100582496215), (43, 3, 0.5160748334102285), (44, 1, 0.48015324452267005), (45, 1, 0.4575564700125776), (46, 2, 0.8831518152813952), (47, 3, 0.12236008288806433), (48, 2, 0.8471080611683055), (49, 2, 0.3637225375147429)]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",9,14,6,13,6,9
"[(0, 3, 0.9783995716203739), (1, 1, 0.5698458413086234), (2, 1, 0.03193739698775455), (3, 2, 0.31408228633365476), (4, 2, 0.04491364234459405), (5, 2, 0.1094199588413155), (6, 3, 0.6926174239818256), (7, 2, 0.4638627455571893), (8, 3, 0.43031077470370827), (9, 3, 0.3223544153454354), (10, 2, 0.6583832272413805), (11, 1, 0.5821615698676668), (12, 1, 0.29110544923148995), (13, 3, 0.04514385657206965), (14, 2, 0.5497137038608982), (15, 2, 0.33720564230539674), (16, 3, 0.3204566846598965), (17, 1, 0.35437531874003547), (18, 1, 0.6457257022375097), (19, 2, 0.2446971343293355), (20, 3, 0.3574263447282433), (21, 1, 0.9674097991163209), (22, 2, 0.8851920879426917), (23, 2, 0.5235474840747569), (24, 1, 0.2597868880909133), (25, 3, 0.45084590630079024), (26, 3, 0.753540334638325), (27, 2, 0.29052735807819996), (28, 3, 0.0074273602819977524), (29, 3, 0.12920286163974604), (30, 2, 0.11693881633980618), (31, 3, 0.22600543431148956), (32, 1, 0.9355951780172571), (33, 2, 0.6770713090721828), (34, 1, 0.4702031137524899), (35, 3, 0.34886184643204277), (36, 2, 0.3571958786251278), (37, 3, 0.11168864146842417), (38, 2, 0.43129665387462146), (39, 1, 0.7911784377168529), (40, 1, 0.6466887713528373), (41, 2, 0.7842954570160362), (42, 3, 0.3776128430212), (43, 3, 0.449087509985838), (44, 1, 0.12365609298713187), (45, 2, 0.7300128265069428), (46, 2, 0.5161844374641724), (47, 2, 0.3170764374331828), (48, 2, 0.7203074334572687), (49, 1, 0.7696365770100287)]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1]",7,5,5,6,11,7
"[(0, 1, 0.3941244172463044), (1, 3, 0.32648191352411626), (2, 1, 0.5468404398073867), (3, 1, 0.38716220753023356), (4, 2, 0.5409704814285666), (5, 1, 0.2575787413172608), (6, 3, 0.5545315588576295), (7, 2, 0.48715236899183334), (8, 3, 0.8450824539028388), (9, 3, 0.13933796692039246), (10, 1, 0.7613825667810724), (11, 1, 0.7214839321040616), (12, 3, 0.14129540114874084), (13, 2, 0.2665780008166413), (14, 3, 0.4911282588789111), (15, 1, 0.5058456068994595), (16, 3, 0.8151788611626629), (17, 2, 0.8821026466526308), (18, 1, 0.8771103492148589), (19, 2, 0.0557784546771809), (20, 2, 0.6314404941258948), (21, 3, 0.05696556402485242), (22, 2, 0.376046208319319), (23, 2, 0.3480395980584856), (24, 1, 0.3041507205678483), (25, 3, 0.5432701070253992), (26, 2, 0.8450689841035627), (27, 1, 0.5329197378802315), (28, 2, 0.6376651176600898), (29, 2, 0.442553105109725), (30, 1, 0.6769821562386789), (31, 1, 0.9331923024953656), (32, 1, 0.4955959801031182), (33, 3, 0.04771354432088526), (34, 1, 0.3190933414960725), (35, 1, 0.3745041257795091), (36, 3, 0.08044895138661301), (37, 2, 0.5264107924298427), (38, 1, 0.7574909775881186), (39, 2, 0.7960914569275549), (40, 1, 0.8077971746893348), (41, 3, 0.600365227481983), (42, 2, 0.35896058905577244), (43, 1, 0.8276097346986382), (44, 1, 0.836795049490583), (45, 1, 0.5849582532491079), (46, 1, 0.6020984269848627), (47, 1, 0.41962079738043123), (48, 1, 0.9947479005688666), (49, 3, 0.07003299619822057)]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0]",5,6,6,11,11,6
