agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 1, 0.9882291086986575), (1, 1, 0.19424887815494796), (2, 1, 0.7168412267725005), (3, 3, 0.09810305730594315), (4, 2, 0.7657458354853873), (5, 1, 0.24398201406752706), (6, 2, 0.9972597523554649), (7, 1, 0.7990541112223937), (8, 2, 0.4898085089055111), (9, 2, 0.050676426630925975), (10, 2, 0.9419334934497078), (11, 2, 0.0824020947740538), (12, 3, 0.12754867998457464), (13, 3, 0.12990542319591092), (14, 2, 0.1355657858318431), (15, 1, 0.11996349771041814), (16, 2, 0.40434106428417393), (17, 3, 0.439735594399177), (18, 3, 0.10499916996558278), (19, 3, 0.32816285979669246), (20, 3, 0.5445763138933379), (21, 1, 0.6947327872496005), (22, 2, 0.9605088916174449), (23, 2, 0.3803577008000363), (24, 2, 0.24684848739613752), (25, 2, 0.47412208080262563), (26, 1, 0.5434858659561135), (27, 1, 0.9013243889382884), (28, 2, 0.73301370257387), (29, 2, 0.17181094056438295), (30, 1, 0.26097894601875926), (31, 3, 0.5806511236418388), (32, 1, 0.5756987362260126), (33, 3, 0.6860366300289593), (34, 3, 0.6281808696439978), (35, 3, 0.745686468510879), (36, 2, 0.5673215686333932), (37, 1, 0.6629392735531844), (38, 1, 0.6296022938629208), (39, 2, 0.7757479652409888), (40, 1, 0.024883887586108044), (41, 3, 0.021688047223396123), (42, 2, 0.6598414011832885), (43, 1, 0.7802138184179823), (44, 3, 0.029137318058961914), (45, 3, 0.4895452845955294), (46, 2, 0.10399787376777048), (47, 3, 0.3103019755591774), (48, 2, 0.8763522585642518), (49, 1, 0.4666972731689051)]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1]",9,15,15,18,9,9
"[(0, 2, 0.5285432547622012), (1, 1, 0.17573259125689544), (2, 1, 0.3637200462124971), (3, 1, 0.3997274510883727), (4, 3, 0.08462083594004799), (5, 1, 0.3428341619022228), (6, 2, 0.5451703046165056), (7, 1, 0.19867471879277765), (8, 1, 0.27683760563210835), (9, 2, 0.9215555199898666), (10, 2, 0.2666787023209092), (11, 2, 0.10132738070911929), (12, 2, 0.912394863950246), (13, 3, 0.7572140469604212), (14, 2, 0.44935570364417476), (15, 1, 0.5372508800754218), (16, 2, 0.5526746186124484), (17, 1, 0.9973073569454031), (18, 2, 0.43322974194247754), (19, 3, 0.012218854886869468), (20, 3, 0.29391194827115374), (21, 2, 0.9329297443026948), (22, 1, 0.434501819957111), (23, 3, 0.833637171129921), (24, 3, 0.34276048555311256), (25, 2, 0.3753879846128342), (26, 2, 0.4521379715488839), (27, 1, 0.8459809923451245), (28, 3, 0.1677154307097013), (29, 2, 0.8912827293064781), (30, 1, 0.03709957865065017), (31, 2, 0.4996284961912465), (32, 3, 0.627062854145206), (33, 2, 0.5622333290640419), (34, 3, 0.6996206257869437), (35, 2, 0.8465433582831855), (36, 2, 0.6282323789355782), (37, 1, 0.2258635344444263), (38, 1, 0.36013376746999193), (39, 2, 0.6531529190848605), (40, 1, 0.7623935354351189), (41, 2, 0.14862735926359227), (42, 3, 0.5120772064641038), (43, 2, 0.1098263225056535), (44, 3, 0.9402326810217059), (45, 3, 0.07981604266613329), (46, 1, 0.5871709210842655), (47, 1, 0.8968149258900812), (48, 2, 0.9008310252026421), (49, 1, 0.08996188263647742)]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]",22,20,5,11,11,22
"[(0, 2, 0.895795181192493), (1, 1, 0.6565218539051377), (2, 3, 0.2197301067521117), (3, 1, 0.02205908918746391), (4, 1, 0.6577485612081867), (5, 3, 0.9009155946922512), (6, 1, 0.3688433033036971), (7, 1, 0.389171813861773), (8, 1, 0.9678897225841331), (9, 1, 0.1937787942374466), (10, 2, 0.6467848917273139), (11, 1, 0.018696138397499618), (12, 1, 0.30414891426288315), (13, 3, 0.41225762795893706), (14, 2, 0.9740949483017041), (15, 2, 0.9503981469896862), (16, 1, 0.3281565334340961), (17, 2, 0.14459154901239302), (18, 1, 0.5778261970814882), (19, 1, 0.15621731040663167), (20, 3, 0.9637266834355376), (21, 2, 0.7346640546249008), (22, 2, 0.2736883032374329), (23, 2, 0.22688717491759436), (24, 3, 0.01936831537727024), (25, 3, 0.4097328825257247), (26, 3, 0.3515134900757807), (27, 1, 0.5245935800836161), (28, 2, 0.5059025494872528), (29, 3, 0.510277606756451), (30, 2, 0.30445437957453336), (31, 1, 0.39905139123065014), (32, 3, 0.5363197745827746), (33, 2, 0.8248334458251771), (34, 3, 0.7738676764310523), (35, 1, 0.5950690834597067), (36, 3, 0.2992958105322643), (37, 2, 0.9598479857810727), (38, 3, 0.044187867077973286), (39, 3, 0.12196841392188329), (40, 1, 0.2578339444051855), (41, 3, 0.27663568683914985), (42, 2, 0.056454642435083136), (43, 2, 0.8416935211605561), (44, 2, 0.5299335495535922), (45, 1, 0.8174859864255827), (46, 1, 0.421199782306508), (47, 1, 0.5903841859980056), (48, 3, 0.3529462405153363), (49, 2, 0.15513444904592621)]","[1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",12,18,18,11,8,12
"[(0, 3, 0.422825870845133), (1, 2, 0.970263730983597), (2, 2, 0.5470121427662294), (3, 3, 0.28154614422095736), (4, 1, 0.7026547227773986), (5, 1, 0.5941660575036416), (6, 2, 0.4138366473718764), (7, 1, 0.800987469034236), (8, 2, 0.2603426632588922), (9, 2, 0.41843950897673987), (10, 1, 0.3169426090796149), (11, 2, 0.10892435557581714), (12, 3, 0.28327570368112376), (13, 3, 0.4308289583346874), (14, 3, 0.2987936853318973), (15, 1, 0.22772446766554477), (16, 1, 0.05533450002064699), (17, 3, 0.14783978379416074), (18, 2, 0.9330843118014194), (19, 2, 0.7743778695527652), (20, 2, 0.8153207971237388), (21, 2, 0.2906228637004937), (22, 3, 0.06502553608369899), (23, 1, 0.23817149258330617), (24, 2, 0.8370132661205726), (25, 1, 0.3976286161392417), (26, 3, 0.3755623282948556), (27, 2, 0.7682961603731703), (28, 2, 0.32278530194609933), (29, 1, 0.17713232989852767), (30, 3, 0.7135070031349107), (31, 2, 0.749666227371659), (32, 3, 0.783658887751031), (33, 3, 0.8695624575126039), (34, 1, 0.6472518698566885), (35, 2, 0.9107691179109076), (36, 1, 0.6934673258802363), (37, 2, 0.7058544247872066), (38, 1, 0.2179105762597061), (39, 2, 0.8662453471165453), (40, 2, 0.2558024983393612), (41, 1, 0.7440814569766643), (42, 2, 0.871646049588458), (43, 1, 0.5751785715764539), (44, 2, 0.7844422698608299), (45, 2, 0.14596539831201316), (46, 2, 0.9306252325390826), (47, 2, 0.35207914072816116), (48, 2, 0.5368808549693065), (49, 1, 0.6035174535919444)]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1]",20,10,18,20,9,20
"[(0, 3, 0.17057356745382257), (1, 3, 0.3807917643824994), (2, 1, 0.5574439411620461), (3, 3, 0.4245616296878503), (4, 2, 0.4679251583527677), (5, 3, 0.19246714817752064), (6, 2, 0.8562408957050627), (7, 2, 0.5763852451339955), (8, 1, 0.9545868977840256), (9, 3, 0.4737567815836998), (10, 3, 0.017270632972167466), (11, 3, 0.23959313638157875), (12, 2, 0.8400848924442634), (13, 2, 0.29356817914818867), (14, 1, 0.049144312353007424), (15, 3, 0.9041995975549384), (16, 1, 0.3501279723248336), (17, 2, 0.8962945943009686), (18, 1, 0.8389126466423167), (19, 1, 0.5002170265079251), (20, 2, 0.18696728579281874), (21, 1, 0.9988608537715813), (22, 1, 0.9876117127256816), (23, 2, 0.06566212671068672), (24, 3, 0.5898266391953301), (25, 2, 0.1646890571258427), (26, 1, 0.18806994755467044), (27, 1, 0.4579421928131874), (28, 1, 0.09587013450052095), (29, 3, 0.5215292193646024), (30, 2, 0.5232205500936987), (31, 1, 0.9700152769472574), (32, 1, 0.8035885723436033), (33, 2, 0.9377571858859071), (34, 3, 0.8750582037669931), (35, 3, 0.5789333283256755), (36, 3, 0.972890254768321), (37, 2, 0.523792576252762), (38, 1, 0.036318183848794594), (39, 2, 0.27964006170169764), (40, 3, 0.738831332758277), (41, 1, 0.36780210365817956), (42, 3, 0.41833248340099094), (43, 2, 0.9251934837341328), (44, 2, 0.981474762602322), (45, 1, 0.5547831132368672), (46, 1, 0.16870973254256016), (47, 3, 0.19759698693922179), (48, 3, 0.8704378729880135), (49, 2, 0.34377008475429627)]","[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0]",22,9,9,13,13,22
"[(0, 2, 0.09953180717389232), (1, 1, 0.8325394451306211), (2, 2, 0.04415032453012546), (3, 3, 0.05175315516571943), (4, 1, 0.028384855293252742), (5, 3, 0.3683288156332013), (6, 2, 0.44113593275043506), (7, 3, 0.9116053381650906), (8, 1, 0.6741087474525465), (9, 2, 0.09129786478190727), (10, 2, 0.10957233905976438), (11, 3, 0.24363774934661786), (12, 2, 0.5470586178850707), (13, 1, 0.7215470112473433), (14, 2, 0.20599715020696674), (15, 2, 0.15577692250485375), (16, 2, 0.9047056882847733), (17, 3, 0.5730306350487862), (18, 1, 0.48600010274107397), (19, 1, 0.7422270815976294), (20, 1, 0.9490744442250113), (21, 1, 0.3535731451343628), (22, 2, 0.296959010464794), (23, 3, 0.04386954215652317), (24, 3, 0.7917335816607921), (25, 3, 0.534179920153676), (26, 3, 0.9959585751558133), (27, 2, 0.30318413782644715), (28, 3, 0.982545769403903), (29, 2, 0.37195433264447175), (30, 3, 0.500539102041771), (31, 2, 0.1366433119723116), (32, 3, 0.9882457672987462), (33, 2, 0.7254746391161842), (34, 2, 0.046666446356700364), (35, 2, 0.7231649651353321), (36, 2, 0.6187498477684547), (37, 1, 0.7925452681732099), (38, 2, 0.8611673637227208), (39, 2, 0.7324728455323197), (40, 3, 0.453115277357668), (41, 2, 0.3146013540083902), (42, 1, 0.22125724100579225), (43, 1, 0.14278080085407252), (44, 2, 0.38583711122267195), (45, 2, 0.5741790004728816), (46, 3, 0.5882291297859878), (47, 2, 0.4232316451137589), (48, 2, 0.5687607596273879), (49, 1, 0.22922809993237092)]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",14,14,14,11,12,12
"[(0, 2, 0.8072842699191027), (1, 2, 0.05562992883602169), (2, 1, 0.9791979493375839), (3, 2, 0.5541637536315088), (4, 3, 0.9564296265650442), (5, 3, 0.15374397954462948), (6, 3, 0.19852770120319285), (7, 1, 0.24766375419234699), (8, 1, 0.15413527242955594), (9, 3, 0.5979553228516572), (10, 1, 0.9065441440145411), (11, 2, 0.3034987203008106), (12, 3, 0.8313986812931171), (13, 1, 0.9860151089441279), (14, 2, 0.5988269292924474), (15, 3, 0.6463289674623559), (16, 1, 0.3421373270514716), (17, 1, 0.4993444739007463), (18, 3, 0.4793179181049545), (19, 2, 0.5264057038706558), (20, 2, 0.26253497693113736), (21, 1, 0.7029622432965652), (22, 2, 0.3438221865248341), (23, 3, 0.193249217799201), (24, 2, 0.46354496698626646), (25, 3, 0.20380234233629546), (26, 3, 0.6061874664534381), (27, 2, 0.23529622948953932), (28, 2, 0.05907845440292725), (29, 1, 0.8095084899484485), (30, 2, 0.26170686156637624), (31, 1, 0.7388466086789347), (32, 3, 0.9573820916581293), (33, 1, 0.3014902916838308), (34, 2, 0.11463307207083817), (35, 1, 0.1972001068826622), (36, 3, 0.35323920527519126), (37, 1, 0.8479156856282557), (38, 3, 0.0653266141172052), (39, 1, 0.9033111261492084), (40, 2, 0.17260063832018901), (41, 3, 0.7121445211196871), (42, 2, 0.7052156773226408), (43, 3, 0.6699153851189472), (44, 1, 0.4824850688074316), (45, 3, 0.12656883781499506), (46, 3, 0.2468901725875745), (47, 1, 0.8343982829201031), (48, 1, 0.12179534310016582), (49, 2, 0.40166118829762454)]","[0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1]",0,9,11,8,9,0
"[(0, 2, 0.6129394623720716), (1, 2, 0.7540589394033701), (2, 1, 0.2938530594341231), (3, 1, 0.08776559471471468), (4, 3, 0.42687770804443836), (5, 3, 0.20163535420655332), (6, 1, 0.7439925374360763), (7, 3, 0.18471611814006172), (8, 2, 0.14626182740509408), (9, 1, 0.0036455362024769844), (10, 2, 0.7816613751541964), (11, 3, 0.002572598394457337), (12, 1, 0.024925055035919907), (13, 2, 0.7291126835769722), (14, 2, 0.2668229862964603), (15, 3, 0.2833008693734992), (16, 2, 0.5010226998298143), (17, 3, 0.01782904020490228), (18, 2, 0.4075772394070942), (19, 1, 0.2808451215897496), (20, 1, 0.1111555272881738), (21, 2, 0.5205607575354384), (22, 1, 0.07857874437595724), (23, 2, 0.9783025289650402), (24, 3, 0.23183923703833165), (25, 1, 0.567630783641083), (26, 2, 0.35544410230171597), (27, 2, 0.512699060080303), (28, 3, 0.27382085675477064), (29, 2, 0.8292027247388161), (30, 3, 0.703018251244341), (31, 2, 0.4771124026134379), (32, 3, 0.8070780128708858), (33, 2, 0.991684383071427), (34, 3, 0.7456818353585813), (35, 2, 0.4773288176593402), (36, 3, 0.7563099441943316), (37, 1, 0.6366148598246654), (38, 3, 0.7694394426442717), (39, 2, 0.5720228510523057), (40, 2, 0.6778497006987287), (41, 1, 0.13909105719983594), (42, 1, 0.6233933197886787), (43, 3, 0.8855766176931442), (44, 3, 0.4166212526951012), (45, 3, 0.3865306899973522), (46, 3, 0.43369806341638273), (47, 2, 0.47343594424324953), (48, 3, 0.806768344310811), (49, 2, 0.15878493518056014)]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",0,0,10,21,10,11
"[(0, 2, 0.22710017303505636), (1, 1, 0.7866125960737858), (2, 2, 0.012796537615483827), (3, 2, 0.1924669291097798), (4, 3, 0.4485772031016484), (5, 3, 0.3830572643350749), (6, 3, 0.05660066197479208), (7, 1, 0.8920213163269556), (8, 3, 0.5198488916138136), (9, 2, 0.4208310567590513), (10, 2, 0.619800080050636), (11, 3, 0.25862169783947775), (12, 3, 0.681312343482036), (13, 3, 0.33005920038601766), (14, 1, 0.7671785448901062), (15, 2, 0.5291045752902962), (16, 2, 0.28040002990435275), (17, 1, 0.5214398134097672), (18, 3, 0.45248386086582904), (19, 2, 0.35232266696862324), (20, 3, 0.25057861105668155), (21, 1, 0.8480140944054809), (22, 1, 0.9335222425762745), (23, 3, 0.5928757354742439), (24, 1, 0.8849171277515157), (25, 1, 0.4121667704712171), (26, 1, 0.5639178539677662), (27, 2, 0.7639160529821479), (28, 1, 0.9480113523891198), (29, 2, 0.7507290812579214), (30, 2, 0.13935510211369984), (31, 2, 0.714362380270983), (32, 3, 0.6477929175556517), (33, 2, 0.9368689504836133), (34, 3, 0.030265906030479628), (35, 3, 0.6252891156715243), (36, 1, 0.62625653387562), (37, 2, 0.09444844166634558), (38, 2, 0.5897283519611298), (39, 1, 0.3588067611474083), (40, 1, 0.3432027341147411), (41, 3, 0.8030955182258387), (42, 1, 0.9679830869308906), (43, 3, 0.9944002699364801), (44, 1, 0.6909865087470836), (45, 1, 0.6251497283435551), (46, 1, 0.8932208579077597), (47, 3, 0.3798658256460017), (48, 1, 0.461450131021343), (49, 3, 0.5396783390584998)]","[1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0]",17,16,8,0,10,17
"[(0, 2, 0.9099134385909985), (1, 3, 0.5096315256571551), (2, 3, 0.006167923050598656), (3, 3, 0.692225849446876), (4, 3, 0.8207889158664867), (5, 3, 0.2581049433404897), (6, 1, 0.8021146413275915), (7, 1, 0.3909724227268061), (8, 1, 0.5134114870657599), (9, 2, 0.7413265991057212), (10, 2, 0.3720651237914694), (11, 3, 0.05516009395155885), (12, 3, 0.017953551361409414), (13, 3, 0.09934825241837553), (14, 3, 0.8673823053314875), (15, 2, 0.05505528398586057), (16, 2, 0.9663306958665706), (17, 1, 0.8488544104746106), (18, 3, 0.4835032171414513), (19, 1, 0.29076690755230994), (20, 3, 0.09981754676062016), (21, 3, 0.7721698769371631), (22, 2, 0.6412431694094735), (23, 1, 0.9964294596236419), (24, 1, 0.4910530802606159), (25, 3, 0.9384612766179464), (26, 3, 0.21573900667703072), (27, 1, 0.34272497788755174), (28, 1, 0.5244302778142576), (29, 2, 0.6272535098828309), (30, 3, 0.9957546980059805), (31, 2, 0.4985863392809844), (32, 2, 0.10003381741053219), (33, 2, 0.8840092526781803), (34, 1, 0.10472158449505753), (35, 1, 0.954890360182497), (36, 2, 0.8329851425542654), (37, 2, 0.8017152847544169), (38, 2, 0.17482367718094027), (39, 3, 0.18987232568138002), (40, 1, 0.299207399798482), (41, 1, 0.4859283499290754), (42, 1, 0.7953362941558766), (43, 3, 0.6658605643088404), (44, 3, 0.3624636043914857), (45, 1, 0.27146121581643956), (46, 2, 0.00578594979567415), (47, 3, 0.018828699032477303), (48, 3, 0.052528285227518845), (49, 1, 0.8777580038733638)]","[1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",23,14,14,20,11,23
"[(0, 3, 0.4212536984846633), (1, 3, 0.6857000439802888), (2, 3, 0.6642839801734893), (3, 1, 0.6342668789500011), (4, 1, 0.36557286531169797), (5, 3, 0.4843963710463368), (6, 1, 0.7243571456506865), (7, 2, 0.8620718256300021), (8, 3, 0.3003347505421662), (9, 1, 0.6526045482354355), (10, 2, 0.052540929853456486), (11, 3, 0.2741290725136878), (12, 1, 0.2888034699032709), (13, 1, 0.3182411318656454), (14, 1, 0.03295932967020432), (15, 2, 0.5619591285872988), (16, 2, 0.43888765661440876), (17, 1, 0.2169283488020438), (18, 3, 0.7209705338125751), (19, 1, 0.37462323701532485), (20, 3, 0.1200859283088056), (21, 1, 0.35322109372189336), (22, 1, 0.4562818715175906), (23, 1, 0.5601961176832339), (24, 1, 0.7432729701272899), (25, 1, 0.12993437351229664), (26, 1, 0.837961352754361), (27, 1, 0.2197920958483367), (28, 1, 0.7548034851588217), (29, 1, 0.7627754593616376), (30, 1, 0.1917228616721094), (31, 3, 0.08205250298686684), (32, 3, 0.4161578331799438), (33, 2, 0.026692144112800076), (34, 2, 0.23553500254215998), (35, 3, 0.37798484484200134), (36, 1, 0.5678730053306643), (37, 1, 0.3916339309366901), (38, 1, 0.9495006003615275), (39, 2, 0.2536807842981287), (40, 1, 0.4757505725416491), (41, 3, 0.9905731884795986), (42, 2, 0.07159910982390882), (43, 1, 0.10494277496817872), (44, 2, 0.21847987752330789), (45, 1, 0.582389795562517), (46, 3, 0.4828511673544379), (47, 3, 0.2673232174621204), (48, 2, 0.9514172251595308), (49, 2, 0.2609477676897035)]","[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1]",8,10,0,17,14,8
"[(0, 1, 0.9255309337743315), (1, 2, 0.5981033208087891), (2, 3, 0.28293672596257236), (3, 1, 0.6863635277261474), (4, 1, 0.3512160641049764), (5, 1, 0.019653916202512667), (6, 3, 0.9470835754176584), (7, 1, 0.9169970150895411), (8, 3, 0.0189114386007877), (9, 1, 0.8341673009559503), (10, 2, 0.8395858634123374), (11, 1, 0.11689956684152569), (12, 2, 0.06937651655693888), (13, 3, 0.330183535589613), (14, 3, 0.6321794454913285), (15, 3, 0.785730152968284), (16, 2, 0.8380524844391185), (17, 2, 0.026554703709815497), (18, 2, 0.9355732916204194), (19, 3, 0.2702444203262824), (20, 3, 0.28895930156494176), (21, 2, 0.18891201693966486), (22, 3, 0.3165207407742451), (23, 2, 0.17516048218583047), (24, 1, 0.5230043448386881), (25, 1, 0.050872634613401746), (26, 1, 0.8252899829694496), (27, 3, 0.4249364947411325), (28, 1, 0.4014128907033361), (29, 1, 0.6903329118078488), (30, 2, 0.11382112771899144), (31, 1, 0.4240842495554107), (32, 3, 0.5918669412395183), (33, 2, 0.8620979532138968), (34, 3, 0.5176657336356957), (35, 3, 0.6559580431877978), (36, 2, 0.07641526180898028), (37, 3, 0.531488741040445), (38, 2, 0.8516156036159328), (39, 1, 0.6905775330112526), (40, 1, 0.7145413894266935), (41, 1, 0.19057301574329), (42, 2, 0.5020354877402671), (43, 1, 0.041523711903151184), (44, 2, 0.9737187575387739), (45, 2, 0.5962753280814286), (46, 2, 0.42035233274415484), (47, 1, 0.8745697494223063), (48, 1, 0.11402383354541767), (49, 2, 0.8652239290433036)]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1]",11,0,11,0,21,11
"[(0, 2, 0.6975133149070082), (1, 2, 0.9462167585072333), (2, 2, 0.9839162128384252), (3, 2, 0.42788936514894804), (4, 3, 0.08596591424590605), (5, 1, 0.4423455172828388), (6, 3, 0.986390389501963), (7, 2, 0.4509851504788628), (8, 1, 0.9625316051004592), (9, 2, 0.10713039661225932), (10, 2, 0.33335201835477324), (11, 1, 0.38859951330309983), (12, 2, 0.25253692939429284), (13, 2, 0.35397487522509485), (14, 3, 0.14534744524981447), (15, 3, 0.7362436477481248), (16, 1, 0.5792945959320441), (17, 2, 0.08431645590266135), (18, 2, 0.6743222031619055), (19, 3, 0.8795638706474584), (20, 2, 0.4095774141635099), (21, 3, 0.26609573711801704), (22, 3, 0.3210553111708261), (23, 3, 0.9019705958890447), (24, 1, 0.27432006046862867), (25, 3, 0.017020744260950793), (26, 3, 0.616662102974434), (27, 1, 0.6331521116622703), (28, 3, 0.7582024754991024), (29, 2, 0.5494987228025623), (30, 1, 0.3347056960002932), (31, 1, 0.7690073023113166), (32, 2, 0.8151261033982443), (33, 1, 0.7674713865514996), (34, 1, 0.42982038867444083), (35, 3, 0.5256702510562695), (36, 3, 0.7137031208662599), (37, 1, 0.857214960561295), (38, 3, 0.9434438347134627), (39, 3, 0.12594671991047102), (40, 3, 0.02131145241601562), (41, 1, 0.0714786019289676), (42, 1, 0.9233843951058309), (43, 1, 0.3432964062480328), (44, 1, 0.051807472989939374), (45, 1, 0.8693487296662834), (46, 1, 0.23845878937417475), (47, 2, 0.8803932319531197), (48, 3, 0.6968583722831623), (49, 1, 0.9307130454756427)]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1]",23,9,13,19,19,23
"[(0, 2, 0.2518887000119008), (1, 2, 0.42591329513446885), (2, 1, 0.37423084395754935), (3, 2, 0.6406662192596598), (4, 3, 0.33183612725302225), (5, 2, 0.8966554586272713), (6, 1, 0.7184859504541269), (7, 2, 0.13028251552542836), (8, 1, 0.7900205605522367), (9, 1, 0.347859323127076), (10, 3, 0.6486169361214843), (11, 1, 0.6634534382788007), (12, 2, 0.6732635557652961), (13, 2, 0.5160707470866143), (14, 1, 0.5975696872344579), (15, 2, 0.5095910417819306), (16, 1, 0.9842271559826606), (17, 3, 0.8436151379020738), (18, 1, 0.29454783351628433), (19, 3, 0.4172665070035866), (20, 3, 0.8284491252542172), (21, 1, 0.627780802640769), (22, 1, 0.09567114867920457), (23, 1, 0.9207778557874152), (24, 1, 0.833651696072891), (25, 1, 0.4144147250961313), (26, 3, 0.8326913955563042), (27, 1, 0.1534475313368956), (28, 1, 0.07900100282927713), (29, 3, 0.43541043380897027), (30, 2, 0.1494991914537912), (31, 2, 0.20318504358067624), (32, 3, 0.805541724697293), (33, 3, 0.3212520846618143), (34, 3, 0.3513917992992168), (35, 1, 0.2058172182250586), (36, 3, 0.7618813294918493), (37, 3, 0.9970152240931303), (38, 2, 0.7139290267268373), (39, 3, 0.4756427735722496), (40, 2, 0.8605358033107007), (41, 3, 0.24824150039250503), (42, 2, 0.3849367066863345), (43, 3, 0.7631760000851829), (44, 3, 0.670630711856346), (45, 2, 0.2894623233197615), (46, 3, 0.8198750573690438), (47, 1, 0.5783694280267169), (48, 1, 0.8548653774813472), (49, 1, 0.629995305497051)]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1]",0,0,24,0,13,0
