agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 3, 0.570684075928516), (1, 1, 0.1913971766574274), (2, 3, 0.24040730602265492), (3, 2, 0.8847158300389109), (4, 1, 0.13504288690144362), (5, 2, 0.6689878405336445), (6, 2, 0.8147434520816315), (7, 1, 0.8803824538122238), (8, 2, 0.29282965466586386), (9, 3, 0.8781807238971381), (10, 1, 0.8045298579141096), (11, 2, 0.2627196166929223), (12, 1, 0.7763043951194405), (13, 2, 0.023783593691607874), (14, 3, 0.28689631339383137), (15, 2, 0.9021764620016671), (16, 2, 0.7450273244581042), (17, 2, 0.14846512129060785), (18, 1, 0.5656170225670497), (19, 3, 0.0475181678652884), (20, 2, 0.2919393696070336), (21, 1, 0.16609612397852402), (22, 2, 0.5942464671935703), (23, 3, 0.4838732910083394), (24, 3, 0.577797589807678), (25, 1, 0.9141325153813618), (26, 1, 0.03407547952001766), (27, 3, 0.4447203778217683), (28, 3, 0.7344334554569523), (29, 3, 0.22427152806257333), (30, 1, 0.0189425744549353), (31, 1, 0.6397008065278019), (32, 1, 0.6358314224789725), (33, 3, 0.25459235863143426), (34, 1, 0.24213370432445058), (35, 3, 0.348355877258435), (36, 2, 0.6907406605028508), (37, 3, 0.8647145908866298), (38, 1, 0.6727191301394335), (39, 1, 0.9992210643873932), (40, 3, 0.98811909462416), (41, 1, 0.03042112343590253), (42, 3, 0.5036184455271547), (43, 3, 0.73083876919083), (44, 2, 0.4027366324494065), (45, 2, 0.4233970856360594), (46, 1, 0.47695673135821637), (47, 1, 0.11404954008950452), (48, 2, 0.5686593589547597), (49, 1, 0.5655875196266704)]","[1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1]",21,19,15,9,17,22
"[(0, 1, 0.27114311200608143), (1, 1, 0.04014150786731452), (2, 3, 0.7811659406556807), (3, 3, 0.9451010058131305), (4, 2, 0.4058130930212107), (5, 3, 0.24558622555877463), (6, 2, 0.2495208694847444), (7, 3, 0.08666097229436898), (8, 1, 0.5254632820425865), (9, 2, 0.624058160765623), (10, 1, 0.03846313049855765), (11, 3, 0.2133430549613633), (12, 2, 0.8929035719764904), (13, 3, 0.8350061001699959), (14, 3, 0.4551566615442979), (15, 2, 0.41609769210601477), (16, 1, 0.8808700537292805), (17, 1, 0.7078381395110248), (18, 1, 0.45309227991440826), (19, 2, 0.4867170903960175), (20, 3, 0.3533994746000141), (21, 1, 0.46130374749012315), (22, 2, 0.805753885277811), (23, 2, 0.9292407031888484), (24, 1, 0.31047228282534667), (25, 2, 0.8665587395795269), (26, 2, 0.8984754324525037), (27, 2, 0.41682169756811094), (28, 3, 0.707301926444535), (29, 2, 0.5728747368741919), (30, 2, 0.5985730604839492), (31, 2, 0.8879307892859124), (32, 1, 0.6186890104922982), (33, 2, 0.21901730737281377), (34, 2, 0.25092142609930757), (35, 2, 0.9446382628407558), (36, 3, 0.012734289437421276), (37, 3, 0.8509070455091688), (38, 3, 0.24049720772039196), (39, 2, 0.7828919194249444), (40, 1, 0.6259935216131709), (41, 3, 0.9686775009298147), (42, 1, 0.5253188535049998), (43, 2, 0.8825394218089534), (44, 3, 0.5457637954696531), (45, 1, 0.37993866637327833), (46, 1, 0.7902311181958039), (47, 3, 0.8544108432894618), (48, 1, 0.8978190660513933), (49, 2, 0.4518423834637072)]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1]",13,19,26,29,23,22
"[(0, 1, 0.46481013716088804), (1, 3, 0.10217081754411961), (2, 3, 0.4727620303994605), (3, 3, 0.2774635586290667), (4, 2, 0.7845300217937338), (5, 3, 0.5031270525294532), (6, 1, 0.06318197748297505), (7, 3, 0.21771699378196585), (8, 1, 0.19381579911922875), (9, 1, 0.5787708399488164), (10, 1, 0.09616364998274107), (11, 2, 0.9315289655544561), (12, 2, 0.10952491130366293), (13, 1, 0.8053918153460587), (14, 1, 0.7092847867709771), (15, 3, 0.7978244158246421), (16, 2, 0.35197218787474294), (17, 1, 0.24636035558324387), (18, 1, 0.03812873376124659), (19, 2, 0.15957359459903253), (20, 2, 0.23445006012508796), (21, 2, 0.7760623907534074), (22, 1, 0.17528961432891055), (23, 2, 0.015405591711925015), (24, 1, 0.6427390713225813), (25, 2, 0.6153143690757452), (26, 3, 0.07236964901101473), (27, 1, 0.7195983597005947), (28, 2, 0.18757354929343129), (29, 3, 0.4229027198791697), (30, 3, 0.4033332733502121), (31, 1, 0.05586223667573442), (32, 1, 0.5339341715933477), (33, 2, 0.5167002346716874), (34, 2, 0.909506468732653), (35, 3, 0.9522680283781199), (36, 2, 0.1881983162851465), (37, 3, 0.5003467653908901), (38, 3, 0.3441272272436533), (39, 1, 0.6760219623777197), (40, 3, 0.2798567271153731), (41, 3, 0.07868389678305199), (42, 1, 0.8392579821838044), (43, 3, 0.5359558878404833), (44, 2, 0.6181104798111933), (45, 2, 0.4473412856461134), (46, 1, 0.9448706960495463), (47, 3, 0.6103956814191682), (48, 1, 0.05526810132569493), (49, 3, 0.8289140443175607)]","[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1]",18,16,16,0,14,18
"[(0, 1, 0.7129632106448744), (1, 2, 0.0920092965251551), (2, 1, 0.15827307805352242), (3, 3, 0.04139261401918448), (4, 2, 0.36976417944414475), (5, 2, 0.5087724883457394), (6, 2, 0.018447051362134204), (7, 3, 0.059910285091578586), (8, 3, 0.49323035770073387), (9, 3, 0.14919099942263148), (10, 1, 0.784081559767347), (11, 2, 0.5482099898200599), (12, 2, 0.8257974619781466), (13, 3, 0.08504717827035213), (14, 2, 0.08709033544074318), (15, 1, 0.37974709605640533), (16, 2, 0.18488406676974567), (17, 3, 0.9013979145554625), (18, 3, 0.6142759339780499), (19, 1, 0.9872633215329819), (20, 3, 0.42272150910823525), (21, 2, 0.4755997801830054), (22, 3, 0.764847781494105), (23, 3, 0.5257518162631478), (24, 1, 0.06747633303671108), (25, 2, 0.6055561379481518), (26, 3, 0.9232433092521746), (27, 3, 0.27862307164133726), (28, 1, 0.7334542882063585), (29, 1, 0.9103627789298573), (30, 1, 0.5965088803513542), (31, 2, 0.8329088695627767), (32, 1, 0.012513349993772516), (33, 3, 0.9256003648545582), (34, 1, 0.789093550326107), (35, 3, 0.3268234066622667), (36, 3, 0.33313209976973446), (37, 2, 0.5666460373312208), (38, 3, 0.8034705937796858), (39, 2, 0.8958155811859375), (40, 2, 0.954315244278966), (41, 1, 0.2759688634267762), (42, 1, 0.4997364227675505), (43, 2, 0.8357263107740048), (44, 1, 0.9205452284922245), (45, 3, 0.21145954344168127), (46, 3, 0.1489095169050021), (47, 1, 0.006171939259966508), (48, 2, 0.3349272065339953), (49, 2, 0.411788037582001)]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1]",28,27,10,26,22,25
"[(0, 1, 0.5597121180746196), (1, 1, 0.758228110505041), (2, 2, 0.2803456543910977), (3, 3, 0.8413067736350427), (4, 1, 0.506851238097314), (5, 2, 0.7360976190371096), (6, 1, 0.5587721687900865), (7, 3, 0.3135564603865948), (8, 2, 0.011020832349620369), (9, 2, 0.40861245471633867), (10, 1, 0.7815236726801478), (11, 1, 0.2453439491520395), (12, 3, 0.9434624794819176), (13, 3, 0.1063249309169717), (14, 2, 0.3955642797168142), (15, 3, 0.5793583297899515), (16, 2, 0.5323134216660889), (17, 2, 0.591577440503756), (18, 1, 0.6146634544978078), (19, 3, 0.3994185161006176), (20, 2, 0.5881032785641594), (21, 3, 0.6673065569864756), (22, 3, 0.41368404755201416), (23, 1, 0.1265704846566239), (24, 2, 0.24258965368452856), (25, 2, 0.8185691664899598), (26, 1, 0.8748603168710553), (27, 2, 0.4868819956451913), (28, 2, 0.9628389201548339), (29, 2, 0.45912477505647564), (30, 3, 0.0733171541341886), (31, 1, 0.4674687256556549), (32, 2, 0.9872945777016574), (33, 1, 0.7482317063920847), (34, 3, 0.9627163734363418), (35, 3, 0.7949307618626913), (36, 3, 0.5529096641723769), (37, 2, 0.33300398447537094), (38, 2, 0.6058604410483424), (39, 3, 0.4650296283490324), (40, 2, 0.9638738144955113), (41, 3, 0.4286410730192035), (42, 3, 0.08020047146067577), (43, 1, 0.19634931263231237), (44, 1, 0.17525858231903568), (45, 1, 0.0058241172801060115), (46, 3, 0.3173088756231264), (47, 1, 0.16149021429502297), (48, 1, 0.06855627923778973), (49, 2, 0.07945803545896235)]","[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",24,26,0,23,12,23
"[(0, 2, 0.2795913738968405), (1, 2, 0.9824235380759127), (2, 1, 0.9666822616914341), (3, 2, 0.6606822298191718), (4, 3, 0.1742525285476736), (5, 2, 0.7684715374502343), (6, 1, 0.25631013225400356), (7, 3, 0.7302174253394778), (8, 1, 0.4387307011619932), (9, 3, 0.35971946671454613), (10, 1, 0.6084143204543198), (11, 3, 0.8331204754624849), (12, 3, 0.2388913102134267), (13, 3, 0.7160486052192141), (14, 2, 0.5838040436908613), (15, 1, 0.9304054824435177), (16, 2, 0.6819699877060336), (17, 3, 0.8034244341230348), (18, 1, 0.8536712362524875), (19, 1, 0.47237777199122377), (20, 3, 0.5523636511873106), (21, 1, 0.6557805603105478), (22, 3, 0.5876784376631811), (23, 3, 0.18731361469805197), (24, 3, 0.18184428322574375), (25, 3, 0.284503644364852), (26, 3, 0.49782281290599717), (27, 3, 0.7640281281265645), (28, 3, 0.944966007082585), (29, 3, 0.647259314891874), (30, 3, 0.6254479187212117), (31, 1, 0.4945692930359188), (32, 3, 0.8251956497107182), (33, 3, 0.8205972772093031), (34, 3, 0.823335875779405), (35, 2, 0.7592227080455914), (36, 2, 0.34968999077180185), (37, 3, 0.48227954087685276), (38, 3, 0.4423354995987203), (39, 3, 0.7965699407662581), (40, 3, 0.4865944368783639), (41, 1, 0.1719023131801677), (42, 1, 0.41180980298413983), (43, 3, 0.6006951677315823), (44, 3, 0.9510611912472612), (45, 1, 0.32113847135318174), (46, 3, 0.2867058925431366), (47, 1, 0.7522982025909796), (48, 1, 0.9944303291125073), (49, 2, 0.6104559811456483)]","[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1]",32,20,19,19,31,29
"[(0, 3, 0.9787336458915433), (1, 2, 0.36400538723858733), (2, 2, 0.4246487338659303), (3, 1, 0.7573815301391122), (4, 1, 0.49318275802593947), (5, 2, 0.20008715259056564), (6, 1, 0.708475964887019), (7, 2, 0.8685905221379004), (8, 1, 0.8348501831699446), (9, 3, 0.8010613867660968), (10, 2, 0.4610417218754249), (11, 2, 0.27411465345476516), (12, 1, 0.6538485616333107), (13, 2, 0.4936438038615082), (14, 2, 0.43828306701755115), (15, 3, 0.8112757959458), (16, 2, 0.1597542950972396), (17, 2, 0.9593501800125029), (18, 3, 0.4679854014329633), (19, 3, 0.05373775471571607), (20, 1, 0.13780727667144144), (21, 2, 0.11122260317353294), (22, 3, 0.2430299297505628), (23, 2, 0.030453381441512772), (24, 1, 0.3702373845669431), (25, 2, 0.9058126656383891), (26, 3, 0.849499525852384), (27, 2, 0.9033609934511533), (28, 1, 0.4041548226623831), (29, 1, 0.6744380852462697), (30, 1, 0.5143445493285105), (31, 2, 0.48413995891057227), (32, 1, 0.8761771015262374), (33, 1, 0.3264403751700202), (34, 3, 0.29340930272441823), (35, 3, 0.558284811175557), (36, 3, 0.6465165934174094), (37, 2, 0.7582862016976912), (38, 3, 0.9449634967794323), (39, 1, 0.7265067703885124), (40, 2, 0.5594920902264651), (41, 2, 0.5485414178469334), (42, 3, 0.8168423038674014), (43, 1, 0.8213459843971495), (44, 3, 0.22997750031891595), (45, 3, 0.13492131494836923), (46, 2, 0.43676685559089246), (47, 3, 0.5512035993790042), (48, 1, 0.8577023926172155), (49, 3, 0.7548053056163933)]","[1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]",26,20,7,26,22,26
"[(0, 1, 0.5009990063313718), (1, 2, 0.6684683231129318), (2, 2, 0.5723372368545229), (3, 3, 0.7824619946007448), (4, 1, 0.45391081834573443), (5, 1, 0.3580844107768346), (6, 3, 0.6741150635690938), (7, 1, 0.19469680031982295), (8, 1, 0.7423110005225093), (9, 3, 0.5651502692072133), (10, 2, 0.1636486190280776), (11, 2, 0.14675820945294105), (12, 2, 0.3204179820506978), (13, 1, 0.36012602023097107), (14, 1, 0.06311381608868838), (15, 2, 0.6637509510331483), (16, 3, 0.10045506635484924), (17, 3, 0.8073595218352432), (18, 2, 0.9462368117515382), (19, 3, 0.31752985512390564), (20, 1, 0.13911151519026432), (21, 2, 0.30778695938700806), (22, 3, 0.4704474787382389), (23, 2, 0.14685941107101386), (24, 2, 0.49586761714707595), (25, 2, 0.36128729922703795), (26, 1, 0.7907376672128766), (27, 3, 0.6260096317923093), (28, 1, 0.4010208055445912), (29, 2, 0.6520550244214025), (30, 1, 0.515503528560199), (31, 1, 0.5880423131008489), (32, 1, 0.4554769401545853), (33, 2, 0.8130922280900226), (34, 2, 0.0417227558383938), (35, 2, 0.9536606219818522), (36, 3, 0.6758532237626498), (37, 2, 0.8015688964320269), (38, 1, 0.5065897830510387), (39, 3, 0.6075339426075891), (40, 1, 0.1917260137563107), (41, 2, 0.09868089957478832), (42, 3, 0.5893551045705406), (43, 1, 0.13154276506499107), (44, 2, 0.49166198272035067), (45, 2, 0.3353461812379678), (46, 3, 0.6426538247782425), (47, 2, 0.7466120610644325), (48, 3, 0.873467612211013), (49, 2, 0.39589247683387563)]","[1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0]",7,17,15,22,16,16
"[(0, 2, 0.8251380035255698), (1, 1, 0.7823918955908004), (2, 2, 0.2859079816579667), (3, 1, 0.563493575406371), (4, 1, 0.06740364110795938), (5, 1, 0.037417069043628515), (6, 1, 0.3611085561565197), (7, 1, 0.8126797289900641), (8, 2, 0.6062011368620331), (9, 2, 0.796812892064221), (10, 2, 0.28900708300589806), (11, 3, 0.8887993934210633), (12, 3, 0.5190663348473771), (13, 1, 0.7094417505639873), (14, 3, 0.253849872898681), (15, 3, 0.755405809742935), (16, 1, 0.9367119517263298), (17, 1, 0.955836938974473), (18, 1, 0.36008975272394017), (19, 2, 0.21786611353063168), (20, 3, 0.03968245024995376), (21, 3, 0.3571770258797834), (22, 3, 0.6280015220585808), (23, 1, 0.6874237388819388), (24, 1, 0.3165574428577784), (25, 1, 0.5124349693681196), (26, 3, 0.7838053678125142), (27, 1, 0.9397373015606953), (28, 2, 0.887149791054718), (29, 1, 0.026203553955119085), (30, 3, 0.9291356228522517), (31, 1, 0.6535615458970666), (32, 2, 0.28901989521148297), (33, 3, 0.5951949540697711), (34, 2, 0.6374446612509225), (35, 1, 0.09022386626123313), (36, 3, 0.028830378178967164), (37, 3, 0.7291535018538252), (38, 2, 0.18225209712785806), (39, 2, 0.7075965656749695), (40, 1, 0.09109222234939374), (41, 3, 0.12614128520113044), (42, 2, 0.21484612638253342), (43, 1, 0.712945623564275), (44, 2, 0.20422073367686822), (45, 2, 0.14478759601178448), (46, 2, 0.27583431180345375), (47, 2, 0.34134040676771227), (48, 1, 0.9257148187711661), (49, 1, 0.4430144120631997)]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",22,0,24,14,16,19
"[(0, 3, 0.540322325443771), (1, 1, 0.14887575308125067), (2, 2, 0.8920678225033659), (3, 1, 0.3081398204072988), (4, 1, 0.26200182757810353), (5, 3, 0.559628496133215), (6, 2, 0.08454919782072734), (7, 1, 0.16188856736887747), (8, 2, 0.2630120629362024), (9, 2, 0.4186457368861122), (10, 2, 0.9455779060584474), (11, 2, 0.3458785577630068), (12, 1, 0.029605472092148366), (13, 3, 0.4234097001115912), (14, 3, 0.1045030149576841), (15, 1, 0.6967060179103347), (16, 2, 0.9944507888491785), (17, 2, 0.11058223418300706), (18, 2, 0.008674480200024703), (19, 2, 0.12562636712415065), (20, 2, 0.6103043611598508), (21, 3, 0.5398450462165623), (22, 2, 0.7489283262109351), (23, 2, 0.7252691745287658), (24, 2, 0.45683816135239386), (25, 2, 0.7022230416794902), (26, 2, 0.9696323665771518), (27, 3, 0.501898050435703), (28, 3, 0.6922602493127952), (29, 3, 0.7757359246791238), (30, 1, 0.507580370297615), (31, 3, 0.3483013757170008), (32, 2, 0.29358854116442956), (33, 3, 0.2758500547625433), (34, 3, 0.5770996252503504), (35, 2, 0.20788177287183196), (36, 1, 0.08157128739997843), (37, 2, 0.5345044038238677), (38, 2, 0.18108755712248925), (39, 1, 0.3034397477466818), (40, 1, 0.6382504125884105), (41, 3, 0.5239261733737476), (42, 2, 0.5310060821316465), (43, 1, 0.10250991392617437), (44, 3, 0.5431804085620373), (45, 3, 0.5745321233388653), (46, 3, 0.300211209436407), (47, 1, 0.9915776927788651), (48, 2, 0.9799594299004275), (49, 2, 0.024676884250257825)]","[1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0]",9,17,17,14,14,14
"[(0, 1, 0.6296960998289101), (1, 1, 0.6226757476305552), (2, 1, 0.4363678712472082), (3, 1, 0.28450149384224277), (4, 2, 0.4266420510036171), (5, 2, 0.6995940768470216), (6, 2, 0.8350769488765746), (7, 2, 0.18568243617401337), (8, 1, 0.38217638126869813), (9, 3, 0.9792900647932532), (10, 3, 0.9729378879063292), (11, 1, 0.7927069967319577), (12, 2, 0.27386479972531985), (13, 1, 0.9928209048515912), (14, 1, 0.7691223224729109), (15, 2, 0.4730907189170698), (16, 2, 0.43772858167533235), (17, 2, 0.6074504652745343), (18, 1, 0.44400343533946063), (19, 3, 0.34333957244768054), (20, 2, 0.5953913120635084), (21, 2, 0.4128798316314689), (22, 1, 0.4867463675548481), (23, 3, 0.6466526458537637), (24, 1, 0.9714993804554634), (25, 1, 0.008304836143968708), (26, 2, 0.3791712513247605), (27, 1, 0.4012027045647314), (28, 1, 0.5113805488228529), (29, 2, 0.9435552193247575), (30, 2, 0.07769205888683983), (31, 3, 0.31300514402345436), (32, 1, 0.09387839075871818), (33, 3, 0.004103547013095676), (34, 2, 0.13409902577860566), (35, 1, 0.8253354100141211), (36, 3, 0.5684621388277872), (37, 2, 0.9950262085255821), (38, 2, 0.8411668467655358), (39, 2, 0.4241963878761137), (40, 1, 0.8692619060512667), (41, 3, 0.23107991004597017), (42, 1, 0.7813315656525086), (43, 2, 0.6121178965964846), (44, 1, 0.8284215268306366), (45, 1, 0.9186218273660111), (46, 1, 0.5984257011057403), (47, 2, 0.08442900240264795), (48, 2, 0.24609448241151732), (49, 1, 0.5192248807095817)]","[1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",18,20,8,19,20,17
"[(0, 1, 0.3866878263105853), (1, 1, 0.9766409587283783), (2, 3, 0.4551630254432062), (3, 3, 0.06936270485115614), (4, 1, 0.4167019947566364), (5, 3, 0.26774695513738156), (6, 2, 0.031173105636287057), (7, 3, 0.44805802112550475), (8, 1, 0.17455679869218443), (9, 1, 0.8327618081353262), (10, 2, 0.3863290360828915), (11, 1, 0.028825388462150325), (12, 1, 0.7371166696082551), (13, 3, 0.37418059448097907), (14, 2, 0.6937593700262799), (15, 2, 0.13634357403109854), (16, 3, 0.1848775415501357), (17, 2, 0.7215626531348559), (18, 2, 0.7795496184027751), (19, 1, 0.18490974300513507), (20, 3, 0.9211165405086572), (21, 3, 0.4319291306077456), (22, 1, 0.44518279437786845), (23, 2, 0.15686242975369769), (24, 2, 0.795758005446098), (25, 1, 0.6396161473637336), (26, 2, 0.5327200567178101), (27, 1, 0.8556520828779024), (28, 3, 0.6758652485512447), (29, 3, 0.20901488457398898), (30, 2, 0.931490317072395), (31, 1, 0.45212116079000597), (32, 1, 0.40224804437410056), (33, 2, 0.8195164766220683), (34, 2, 0.9410627889125232), (35, 1, 0.10580491099836542), (36, 3, 0.5434791830625209), (37, 3, 0.2972840498552667), (38, 1, 0.6527904883723901), (39, 3, 0.6168961867486024), (40, 1, 0.12046039854238855), (41, 1, 0.5204690865643901), (42, 1, 0.014925255790026681), (43, 1, 0.3422399991812566), (44, 2, 0.6027929371998473), (45, 2, 0.48337714987512825), (46, 2, 0.4548664786939425), (47, 3, 0.17685288364033636), (48, 2, 0.2739465191161794), (49, 1, 0.45743701612863386)]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",17,13,7,18,23,14
"[(0, 1, 0.3498548550348086), (1, 3, 0.6956453790194809), (2, 2, 0.19381658672283408), (3, 1, 0.584024928236153), (4, 3, 0.8366821073006064), (5, 2, 0.28260151087773544), (6, 2, 0.23923357322095473), (7, 3, 0.9217910681059669), (8, 2, 0.48831632118615853), (9, 3, 0.8600130854927215), (10, 3, 0.4933698606790742), (11, 1, 0.7041074553779435), (12, 2, 0.7140137394772187), (13, 3, 0.8042183552150792), (14, 1, 0.47513757666052403), (15, 1, 0.7203292803619292), (16, 1, 0.6780841664324498), (17, 3, 0.6764903471984598), (18, 2, 0.37172023380358865), (19, 2, 0.6769094322083065), (20, 1, 0.09531955491815769), (21, 2, 0.9409002118357731), (22, 1, 0.9647496243476459), (23, 1, 0.6118786760918455), (24, 3, 0.9645292626183767), (25, 3, 0.1696496733967866), (26, 3, 0.5209238181897631), (27, 1, 0.254629466108682), (28, 2, 0.5272633014739864), (29, 2, 0.3495999090361468), (30, 3, 0.7048656133600321), (31, 1, 0.6324166055790036), (32, 3, 0.8755851149281307), (33, 3, 0.5690127752125417), (34, 3, 0.3166357845008715), (35, 3, 0.25469742436491216), (36, 3, 0.9074260363076346), (37, 3, 0.05996621841346028), (38, 3, 0.5714413913669146), (39, 2, 0.6807211111113534), (40, 3, 0.3191516652451357), (41, 1, 0.751643269939259), (42, 3, 0.3908346546421081), (43, 2, 0.7270412877445603), (44, 1, 0.7272874146914003), (45, 3, 0.07293676035391938), (46, 1, 0.5171338322056838), (47, 3, 0.8519244691570268), (48, 2, 0.9538722890356754), (49, 1, 0.9017123617023238)]","[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]",26,28,14,17,20,29
"[(0, 1, 0.50265072913288), (1, 1, 0.22734873342396722), (2, 3, 0.536365059773185), (3, 1, 0.6692479526548336), (4, 2, 0.8159648483246724), (5, 2, 0.019972369925945643), (6, 1, 0.5060730628638839), (7, 2, 0.29359358081510967), (8, 3, 0.7572173333979397), (9, 2, 0.4900893086647047), (10, 1, 0.25260713729138917), (11, 2, 0.36591130166568), (12, 1, 0.331225036165823), (13, 2, 0.7692446511043132), (14, 1, 0.12117941979071112), (15, 2, 0.45177154591262036), (16, 3, 0.6973883622478669), (17, 1, 0.7881008031930153), (18, 3, 0.7806348497610547), (19, 1, 0.6271222894766729), (20, 1, 0.7332611908007484), (21, 1, 0.5884368384170413), (22, 3, 0.05660524295356151), (23, 2, 0.11301226754156479), (24, 3, 0.07136960769543066), (25, 2, 0.12424081299077394), (26, 2, 0.10834138749841782), (27, 2, 0.1335525600211953), (28, 1, 0.08875138067712729), (29, 3, 0.688760110075019), (30, 1, 0.13845356262708464), (31, 3, 0.35103785652549147), (32, 3, 0.11426182356144032), (33, 3, 0.11261398207615958), (34, 3, 0.8770626583102716), (35, 2, 0.9720290305229663), (36, 1, 0.14512281714308328), (37, 2, 0.6585100366627917), (38, 2, 0.021981880930422637), (39, 3, 0.3308807653695479), (40, 3, 0.7913983892674596), (41, 1, 0.3918305149798327), (42, 1, 0.5650053769938648), (43, 3, 0.3681975035361217), (44, 3, 0.7432404574432051), (45, 2, 0.8453078422347963), (46, 1, 0.23352063912048127), (47, 1, 0.005833665897856499), (48, 1, 0.7898436845438199), (49, 2, 0.9481705781772632)]","[1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1]",13,17,0,20,20,17
