agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 1, 0.594156062317339), (1, 2, 0.9313644366440973), (2, 3, 0.6852829857845747), (3, 3, 0.5315268859336114), (4, 3, 0.3208208385412513), (5, 2, 0.321742650575896), (6, 1, 0.8888170986601348), (7, 3, 0.10042138571916925), (8, 1, 0.6368729789585984), (9, 2, 0.1655846951239266), (10, 3, 0.5772451484033557), (11, 2, 0.5134918815205054), (12, 1, 0.7426838755051572), (13, 2, 0.30771902726667233), (14, 2, 0.5578411909535382), (15, 2, 0.14507408893727813), (16, 3, 0.9546782335010866), (17, 3, 0.4845973895272633), (18, 2, 0.6313092886043884), (19, 1, 0.316151284092997), (20, 3, 0.30654933598655054), (21, 1, 0.7317778475623149), (22, 2, 0.704799025953006), (23, 1, 0.9782747467267027), (24, 1, 0.25093901993853096), (25, 3, 0.19306320248137598), (26, 1, 0.02486226064030672), (27, 2, 0.36497109426429475), (28, 3, 0.5302614051369645), (29, 2, 0.07111449615315057), (30, 1, 0.2453928494435228), (31, 3, 0.4203240949595364), (32, 1, 0.10299154770791408), (33, 1, 0.014792578589322147), (34, 2, 0.5545252045992803), (35, 1, 0.6993101478043882), (36, 3, 0.8278521807814502), (37, 2, 0.6606378440691224), (38, 2, 0.0978025328845431), (39, 1, 0.34384530342520336), (40, 1, 0.010580180468173772), (41, 3, 0.8431104195323227), (42, 2, 0.1677809257830991), (43, 2, 0.1625760298219624), (44, 3, 0.016138773603384893), (45, 3, 0.5786977552629222), (46, 3, 0.9506614211145928), (47, 2, 0.4384117928360064), (48, 1, 0.5388503265923492), (49, 1, 0.7932251095774726)]","[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]",9,9,9,9,9,9
"[(0, 3, 0.9252251987864281), (1, 1, 0.39840391967294153), (2, 2, 0.414662365911046), (3, 2, 0.30691209335568503), (4, 3, 0.31041741521086763), (5, 1, 0.3242758354321874), (6, 2, 0.0009743388423728572), (7, 1, 0.5307396458207899), (8, 1, 0.7406127050365972), (9, 2, 0.04640883527488082), (10, 3, 0.379765296698244), (11, 2, 0.3462176724103285), (12, 3, 0.691712625747006), (13, 3, 0.5081440753647397), (14, 1, 0.6024510748926286), (15, 3, 0.14432332050179975), (16, 3, 0.5547310001263531), (17, 3, 0.9499250899172031), (18, 1, 0.13030717190836594), (19, 2, 0.7711115969979156), (20, 2, 0.09260482272759074), (21, 1, 0.18851321219487638), (22, 3, 0.518954608028427), (23, 1, 0.40770203234976254), (24, 2, 0.23894009876684308), (25, 1, 0.8243953369655344), (26, 3, 0.3646118900907993), (27, 1, 0.4494187099040765), (28, 2, 0.9958913106937264), (29, 3, 0.9590766009298863), (30, 3, 0.7940181593380841), (31, 3, 0.17750052872386468), (32, 3, 0.6737731490926162), (33, 3, 0.9268295700371816), (34, 3, 0.2692976519021688), (35, 1, 0.22727054927719004), (36, 3, 0.8451298159954808), (37, 3, 0.28553692969133304), (38, 1, 0.7608731268195341), (39, 1, 0.7132184054409042), (40, 1, 0.5547737252144089), (41, 1, 0.6238494748550837), (42, 2, 0.08690775952063212), (43, 1, 0.39790668955080877), (44, 1, 0.37924636480053875), (45, 1, 0.48817058049739914), (46, 3, 0.23995876410686978), (47, 2, 0.11096847847843716), (48, 2, 0.9120455461060952), (49, 1, 0.8195433392671438)]","[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1]",9,9,9,9,9,9
"[(0, 2, 0.8441108938423155), (1, 2, 0.7028047126627883), (2, 3, 0.9040765592056859), (3, 3, 0.2703028736773634), (4, 1, 0.3816326224996712), (5, 2, 0.7256981144446015), (6, 1, 0.5423010510764189), (7, 3, 0.653136054059261), (8, 1, 0.35152700737305775), (9, 2, 0.9368693478613126), (10, 1, 0.7924503946344128), (11, 3, 0.27570776822789345), (12, 2, 0.04836190857667155), (13, 3, 0.6061903998457521), (14, 3, 0.5209842613555419), (15, 3, 0.11585325500089227), (16, 3, 0.15770189956182146), (17, 3, 0.1103164755193139), (18, 1, 0.41499917628342264), (19, 3, 0.5917732698175039), (20, 1, 0.9104718048956717), (21, 3, 0.009525818769185346), (22, 3, 0.0526475718698296), (23, 2, 0.5541429248496729), (24, 2, 0.4874392016409246), (25, 3, 0.996139094245862), (26, 1, 0.2832084969710854), (27, 3, 0.6026474643957535), (28, 3, 0.0322260856109956), (29, 3, 0.19792973735461838), (30, 2, 0.22310782485559455), (31, 3, 0.7110519345085133), (32, 2, 0.013999083116667643), (33, 3, 0.8504569732282112), (34, 1, 0.4404744871375237), (35, 1, 0.977686387134783), (36, 3, 0.7422006471436019), (37, 3, 0.5083240334471757), (38, 3, 0.2591131127821501), (39, 3, 0.8973190863409808), (40, 1, 0.6696823307838145), (41, 2, 0.40420045377022484), (42, 2, 0.4640994086260357), (43, 2, 0.15660445907779497), (44, 3, 0.3315177539297218), (45, 2, 0.18207372499346652), (46, 1, 0.3575341548380926), (47, 1, 0.338340797539872), (48, 3, 0.7855252941235099), (49, 1, 0.004178410563845936)]","[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",9,9,9,9,9,9
"[(0, 2, 0.23256668443258455), (1, 2, 0.05547188044513729), (2, 2, 0.6064073058039087), (3, 3, 0.014601493729519022), (4, 2, 0.08547627397249147), (5, 1, 0.9770538394374715), (6, 3, 0.6732215192155828), (7, 3, 0.8669830348130263), (8, 3, 0.11746729587087312), (9, 1, 0.14855127447010352), (10, 1, 0.4275490864067748), (11, 2, 0.3358992446672957), (12, 1, 0.43238639902051057), (13, 3, 0.3290937158397953), (14, 3, 0.7696359371861642), (15, 2, 0.4121531902469354), (16, 1, 0.7660356486134149), (17, 3, 0.8683380721128481), (18, 3, 0.8497130720259778), (19, 3, 0.0326093300266217), (20, 3, 0.9247930540045846), (21, 2, 0.8438460389844192), (22, 1, 0.8774901753866422), (23, 2, 0.2724852310936584), (24, 2, 0.8459599883131689), (25, 3, 0.04621855927417862), (26, 2, 0.3744904269074556), (27, 2, 0.3658322988681506), (28, 3, 0.6287691064222041), (29, 2, 0.46515032563827985), (30, 1, 0.12782892750488462), (31, 2, 0.5578922511765931), (32, 1, 0.5660498473680187), (33, 2, 0.3958601607476696), (34, 2, 0.5792610034788704), (35, 1, 0.8107649006862786), (36, 3, 0.23678465724476272), (37, 1, 0.18176006149677593), (38, 3, 0.5232873391335853), (39, 1, 0.8717074243787105), (40, 3, 0.7642899086335178), (41, 2, 0.4857505169527011), (42, 3, 0.2529000373366932), (43, 2, 0.491421447593011), (44, 2, 0.9663201188971774), (45, 1, 0.3215278411988398), (46, 3, 0.6230556066728298), (47, 1, 0.14823809166971702), (48, 2, 0.17841985069186028), (49, 2, 0.6242203017380706)]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1]",9,9,9,9,9,9
"[(0, 3, 0.6310954044899284), (1, 3, 0.589280964033146), (2, 1, 0.13491568706433066), (3, 1, 0.46925671665386537), (4, 3, 0.5732741000860906), (5, 1, 0.8070051808568187), (6, 2, 0.6889248766073564), (7, 1, 0.35747906168645893), (8, 3, 0.3526861486421591), (9, 2, 0.05838856732315467), (10, 1, 0.7073212697387764), (11, 1, 0.3736843423318842), (12, 2, 0.18168824909013614), (13, 2, 0.04589596045762667), (14, 1, 0.3257673413089568), (15, 3, 0.4358723471500049), (16, 3, 0.6582428723500937), (17, 3, 0.15430309827232735), (18, 3, 0.7273621366714864), (19, 3, 0.4921780760655866), (20, 3, 0.7058155330474815), (21, 2, 0.3830452608381283), (22, 3, 0.8349658442014766), (23, 2, 0.0500180577441115), (24, 1, 0.372885647338423), (25, 2, 0.4132464095123526), (26, 1, 0.8129409273595593), (27, 1, 0.397150308879629), (28, 2, 0.9447644054313282), (29, 2, 0.17395619791934902), (30, 1, 0.8015191616159502), (31, 3, 0.031750922550323524), (32, 3, 0.27605701158808016), (33, 2, 0.213670793272543), (34, 2, 0.9027465000146159), (35, 3, 0.10087804936907008), (36, 3, 0.9074643576903954), (37, 2, 0.9896100603424813), (38, 1, 0.2268377464946718), (39, 1, 0.45278174995339526), (40, 3, 0.28562962890508836), (41, 2, 0.45574954769845033), (42, 1, 0.337433981733248), (43, 2, 0.8405263127499759), (44, 3, 0.3790924261870876), (45, 3, 0.5304349481414777), (46, 3, 0.10353287729846994), (47, 3, 0.941627235316237), (48, 2, 0.4258721391096232), (49, 3, 0.38159913454200933)]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1]",8,8,8,8,8,8
"[(0, 1, 0.5338918496987233), (1, 3, 0.07289826749967865), (2, 1, 0.44314146592273207), (3, 1, 0.4597119012870504), (4, 1, 0.12644460960382176), (5, 1, 0.008133387801651737), (6, 1, 0.17478565701152515), (7, 2, 0.6246169416525883), (8, 2, 0.10520612304520616), (9, 3, 0.005341178251031864), (10, 1, 0.05629715746846775), (11, 2, 0.36578085406209504), (12, 1, 0.511752174877043), (13, 3, 0.44628841616120696), (14, 3, 0.19302139926199902), (15, 2, 0.030597206061401483), (16, 2, 0.8156716217759323), (17, 1, 0.3851389702416733), (18, 3, 0.9448883186848989), (19, 2, 0.04471302225406604), (20, 1, 0.5736603759054735), (21, 3, 0.7415595336947872), (22, 1, 0.34111787849192965), (23, 2, 0.7113396356446733), (24, 2, 0.17388622327619552), (25, 1, 0.3524900877273388), (26, 3, 0.6951726757025257), (27, 3, 0.08308569748426198), (28, 1, 0.2403493752309559), (29, 2, 0.3730780540540811), (30, 2, 0.3361694436349264), (31, 3, 0.3590350976165423), (32, 3, 0.6687235168333102), (33, 1, 0.4700047022950524), (34, 1, 0.223204420982689), (35, 2, 0.6388709043759356), (36, 2, 0.05972278689426169), (37, 3, 0.7573968310246769), (38, 3, 0.8431933494704623), (39, 1, 0.9755879112436227), (40, 3, 0.7686568466852937), (41, 2, 0.14853223969810259), (42, 3, 0.14253383978229317), (43, 1, 0.6240435362214046), (44, 2, 0.6014648590399689), (45, 3, 0.8454497514654818), (46, 1, 0.7628008186314236), (47, 1, 0.6157032990215862), (48, 2, 0.6315126700058293), (49, 3, 0.709441963391668)]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0]",9,9,9,9,9,9
"[(0, 1, 0.6161853342677982), (1, 2, 0.2243763061084707), (2, 1, 0.5018678573093133), (3, 3, 0.888293473213266), (4, 1, 0.2961847050618478), (5, 3, 0.16084107237799972), (6, 1, 0.46750405213227064), (7, 3, 0.4110697012059903), (8, 3, 0.10470297413656016), (9, 1, 0.6076014382405864), (10, 3, 0.6861307877327455), (11, 3, 0.010767495797904814), (12, 2, 0.18973242938748835), (13, 1, 0.3024374492563623), (14, 2, 0.23493584251563826), (15, 1, 0.15065140589242565), (16, 1, 0.36311412531291687), (17, 2, 0.6079617977235803), (18, 2, 0.3733424529219759), (19, 3, 0.18216319993710295), (20, 1, 0.6155104407795573), (21, 2, 0.9239666558557462), (22, 1, 0.387449796921135), (23, 1, 0.1617940057685644), (24, 3, 0.27859352460678133), (25, 2, 0.8475570387711139), (26, 3, 0.05582016067128781), (27, 2, 0.6410911703095009), (28, 2, 0.06517688231350782), (29, 3, 0.6157324337139622), (30, 1, 0.9453288561499821), (31, 2, 0.8306841043821864), (32, 3, 0.29803310972566144), (33, 3, 0.8493794186800933), (34, 1, 0.6544652659091471), (35, 2, 0.00043277815154518784), (36, 3, 0.1765373426633281), (37, 3, 0.2077711169918628), (38, 3, 0.048431732877249445), (39, 2, 0.9694171091936522), (40, 1, 0.1032705890572867), (41, 2, 0.4194160685447762), (42, 1, 0.7796827401728352), (43, 2, 0.38952262425687934), (44, 1, 0.05400300469244346), (45, 2, 0.5722598458457793), (46, 2, 0.2052325534909365), (47, 2, 0.5179499508678901), (48, 2, 0.9901181776090748), (49, 1, 0.9533494744209481)]","[1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1]",8,8,8,8,8,8
"[(0, 3, 0.00962355482932098), (1, 2, 0.1562361101587476), (2, 3, 0.37114351893269093), (3, 1, 0.7066385201672549), (4, 1, 0.7518056066407105), (5, 1, 0.2865572543436067), (6, 3, 0.9635796090387697), (7, 2, 0.6276742971609572), (8, 2, 0.16529156750998297), (9, 3, 0.3495373341677156), (10, 1, 0.6768689494994614), (11, 1, 0.9709213477661218), (12, 1, 0.8450370810091624), (13, 1, 0.8688361250165879), (14, 2, 0.8539505282914509), (15, 3, 0.5217471128102981), (16, 3, 0.765264105029675), (17, 2, 0.6882710119568213), (18, 2, 0.514334191586446), (19, 3, 0.48847595684476375), (20, 3, 0.42598488055962125), (21, 3, 0.4539637917725333), (22, 1, 0.1760113333060892), (23, 3, 0.06766879031760875), (24, 3, 0.9800448942996307), (25, 2, 0.8069980199917058), (26, 1, 0.7913330219709218), (27, 3, 0.27272614047094357), (28, 3, 0.8889557460063353), (29, 3, 0.03496863493737645), (30, 2, 0.18364820697371997), (31, 3, 0.4748841709219871), (32, 3, 0.008374499695858795), (33, 3, 0.33011175148196115), (34, 1, 0.1612305495896844), (35, 1, 0.6945310225909523), (36, 2, 0.46235495175115704), (37, 1, 0.5524464193566575), (38, 2, 0.6077890251037957), (39, 2, 0.9618611104836361), (40, 1, 0.17500596725340656), (41, 1, 0.7102106393631236), (42, 2, 0.8679202702774391), (43, 2, 0.7846022427945232), (44, 3, 0.07341061627041978), (45, 3, 0.8950928418589588), (46, 2, 0.42848123376596503), (47, 3, 0.4851830670826669), (48, 3, 0.1425718215513132), (49, 2, 0.04522183991521955)]","[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",9,9,9,9,9,9
"[(0, 2, 0.4174572145416966), (1, 3, 0.9804199515726193), (2, 1, 0.059083048382874814), (3, 3, 0.8444056700656888), (4, 2, 0.3780065644098549), (5, 3, 0.4812661832647622), (6, 3, 0.7441652139492319), (7, 1, 0.5122066099929926), (8, 3, 0.938845618608826), (9, 2, 0.5474331107191682), (10, 1, 0.12102307261116829), (11, 3, 0.03345527904796153), (12, 3, 0.962624687794331), (13, 1, 0.7318427508431812), (14, 2, 0.0331833776809769), (15, 1, 0.48604507139890807), (16, 3, 0.027216871885777816), (17, 1, 0.5129994176208731), (18, 2, 0.6159533461284383), (19, 3, 0.033607471528494415), (20, 2, 0.4959239170534936), (21, 3, 0.47994308536106645), (22, 3, 0.04621907374154821), (23, 3, 0.8684944015693559), (24, 1, 0.7342442857303261), (25, 1, 0.11336056806864525), (26, 1, 0.6989315065367382), (27, 1, 0.9821281001704323), (28, 3, 0.9121753334351868), (29, 2, 0.42155981759759165), (30, 3, 0.720161746504403), (31, 2, 0.16103836005927397), (32, 2, 0.14501293694785267), (33, 1, 0.650444239446162), (34, 3, 0.9857035282089636), (35, 1, 0.8137850185410963), (36, 3, 0.1237111349154536), (37, 2, 0.5928747855160995), (38, 1, 0.01262983811171281), (39, 3, 0.661174642594859), (40, 1, 0.9238293242220135), (41, 1, 0.6304106025943885), (42, 2, 0.3590957962353346), (43, 3, 0.02870582006240807), (44, 2, 0.9358786560888672), (45, 1, 0.9986173254069678), (46, 3, 0.5032889028126517), (47, 2, 0.5808522981281087), (48, 1, 0.18762812198801704), (49, 2, 0.22797636781353003)]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0]",9,9,9,9,9,9
"[(0, 2, 0.9177779259986447), (1, 1, 0.5898374678638142), (2, 1, 0.687663488939381), (3, 2, 0.8818308835869257), (4, 1, 0.41256562072579694), (5, 1, 0.4712664095609579), (6, 1, 0.16817036095289206), (7, 1, 0.049811852864971584), (8, 2, 0.1499439745551141), (9, 2, 0.8843104075944234), (10, 1, 0.6975869838936178), (11, 3, 0.32228461039915235), (12, 3, 0.843535207890948), (13, 3, 0.213544041810098), (14, 3, 0.30793475337618004), (15, 2, 0.47992091730059094), (16, 2, 0.54235401616991), (17, 1, 0.19442824878994613), (18, 3, 0.926961898384384), (19, 3, 0.8862448798471448), (20, 1, 0.6345123698791539), (21, 3, 0.15089509033325033), (22, 3, 0.5870700936961112), (23, 2, 0.4239923535213779), (24, 1, 0.7500372872929006), (25, 1, 0.961929562675371), (26, 1, 0.4523069537876555), (27, 2, 0.40049842333178864), (28, 2, 0.7372561620174923), (29, 3, 0.07534399642962397), (30, 3, 0.6291849173737004), (31, 2, 0.0665318312340265), (32, 3, 0.42222254117397884), (33, 3, 0.5349241283737061), (34, 1, 0.9508255983418582), (35, 3, 0.041893842280602556), (36, 2, 0.4253939645295902), (37, 3, 0.93360396135906), (38, 3, 0.3040461124848648), (39, 3, 0.21831434222429125), (40, 1, 0.1656492186434455), (41, 1, 0.5881123185247356), (42, 2, 0.7221843114604589), (43, 3, 0.7793494387247866), (44, 3, 0.9667193074582645), (45, 1, 0.2980758595468179), (46, 2, 0.8304814575969058), (47, 3, 0.5270560484954085), (48, 3, 0.40133448594683474), (49, 2, 0.4614393645592739)]","[1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]",9,9,9,9,9,9
"[(0, 2, 0.7501184372904828), (1, 3, 0.0700591844141153), (2, 2, 0.9019618331138292), (3, 1, 0.7623599095279243), (4, 2, 0.3031405493120388), (5, 2, 0.5786941931751526), (6, 3, 0.22124771400847532), (7, 2, 0.29617273287554924), (8, 2, 0.9505112967733537), (9, 2, 0.5456619823336073), (10, 1, 0.7745431616230685), (11, 2, 0.12054630190498727), (12, 1, 0.7859262613232763), (13, 2, 0.5160400347391996), (14, 1, 0.908817321857295), (15, 3, 0.21680630453403482), (16, 1, 0.6570574015311904), (17, 2, 0.727434597608966), (18, 1, 0.07775531443373163), (19, 2, 0.9216720026510011), (20, 1, 0.27483899855921334), (21, 1, 0.5485615579714787), (22, 3, 0.38401534664255454), (23, 2, 0.8006307497585401), (24, 1, 0.45322390120590994), (25, 2, 0.5317396487129216), (26, 2, 0.4406385745901633), (27, 3, 0.5177542765274639), (28, 1, 0.24922543944963105), (29, 3, 0.575582522931283), (30, 2, 0.86501445043326), (31, 3, 0.5729931800994037), (32, 1, 0.3511787371389856), (33, 3, 0.7775067427938572), (34, 3, 0.010095076692663296), (35, 2, 0.12347142535834132), (36, 2, 0.014573427511755499), (37, 3, 0.5673443818297585), (38, 1, 0.4851505326705825), (39, 2, 0.4968767743107174), (40, 1, 0.07152947544236132), (41, 1, 0.8104927206658679), (42, 3, 0.3408056218955925), (43, 3, 0.8573600500215401), (44, 1, 0.3942084904291262), (45, 2, 0.8163824108810983), (46, 1, 0.23506996572496341), (47, 2, 0.8526559273577521), (48, 1, 0.08376310894320504), (49, 2, 0.7580275211432763)]","[0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1]",7,7,7,7,7,7
"[(0, 1, 0.9902229531483219), (1, 3, 0.3650646626044942), (2, 1, 0.18009147604245046), (3, 3, 0.8836897380132505), (4, 3, 0.7507065827761835), (5, 1, 0.3554314439360309), (6, 1, 0.6632176415161459), (7, 1, 0.47309122896632005), (8, 3, 0.9201004712799453), (9, 3, 0.5930020881283228), (10, 2, 0.20420374155268173), (11, 1, 0.37428139912619585), (12, 3, 0.7327349383998192), (13, 1, 0.760980930592156), (14, 2, 0.4065690456158554), (15, 3, 0.9160313837924696), (16, 3, 0.2943325852918963), (17, 2, 0.8836782873541797), (18, 3, 0.26532644620155243), (19, 1, 0.1509748774662173), (20, 3, 0.009073630038360703), (21, 1, 0.304897135308686), (22, 2, 0.7694067595111519), (23, 1, 0.9995932429652611), (24, 2, 0.5831516542759076), (25, 2, 0.9909536854405624), (26, 1, 0.8105927658598299), (27, 2, 0.5890348266710304), (28, 3, 0.7283049232826125), (29, 1, 0.6934577101408879), (30, 2, 0.6880177089129718), (31, 2, 0.8979991427220111), (32, 1, 0.6888140487283375), (33, 3, 0.19342704386806098), (34, 2, 0.6409740078751367), (35, 2, 0.42456570209404443), (36, 1, 0.9003146622854216), (37, 1, 0.1137161930361319), (38, 1, 0.42651037824484717), (39, 1, 0.6468801157394382), (40, 2, 0.5624909845742059), (41, 3, 0.8907503382011462), (42, 2, 0.09767120274600205), (43, 1, 0.8246186326376376), (44, 3, 0.2777999729260435), (45, 3, 0.15478312852123832), (46, 1, 0.8084687867059956), (47, 1, 0.5125010514017777), (48, 3, 0.962993969497315), (49, 1, 0.5436777341179199)]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1]",9,9,9,9,9,9
"[(0, 1, 0.8195071122676284), (1, 1, 0.9138362105035123), (2, 3, 0.5304221806609023), (3, 2, 0.30982121312578237), (4, 2, 0.3988338051056842), (5, 3, 0.5040561990377502), (6, 2, 0.08973628746795292), (7, 3, 0.21374855978521756), (8, 3, 0.9654444346407064), (9, 2, 0.9780386801994809), (10, 2, 0.8919155988089696), (11, 3, 0.7472265169164836), (12, 2, 0.0844496598024842), (13, 2, 0.7947777062694292), (14, 3, 0.3249536418252085), (15, 1, 0.6769355709781635), (16, 1, 0.7601830766454296), (17, 3, 0.6067344809664268), (18, 3, 0.7511565913211566), (19, 2, 0.7926295403728797), (20, 1, 0.6971440679907829), (21, 3, 0.23477159501600098), (22, 2, 0.2706299024130796), (23, 1, 0.5651142755858172), (24, 1, 0.2771170339714206), (25, 2, 0.6362210679993869), (26, 3, 0.36373425224099754), (27, 1, 0.1055554380836966), (28, 1, 0.7519010885175096), (29, 3, 0.14432565552845844), (30, 2, 0.8635470373876668), (31, 3, 0.8420445842162388), (32, 1, 0.2825313775079028), (33, 1, 0.6893841868833618), (34, 3, 0.4817841842000691), (35, 3, 0.9907771913982458), (36, 3, 0.6891210691364205), (37, 2, 0.3205232038686602), (38, 3, 0.13715212920154807), (39, 1, 0.14262380343942382), (40, 2, 0.750861664355555), (41, 3, 0.773505052228304), (42, 2, 0.8387743746624041), (43, 2, 0.056406733207709836), (44, 1, 0.34876408834319106), (45, 2, 0.34155072184769164), (46, 2, 0.7826980738516464), (47, 3, 0.15903212081990714), (48, 1, 0.7320596467706658), (49, 2, 0.7287090336575145)]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]",8,8,8,8,8,8
"[(0, 2, 0.21782390384324068), (1, 2, 0.4392753383726482), (2, 1, 0.7440852169494941), (3, 3, 0.5041617268265545), (4, 1, 0.35759061949867443), (5, 2, 0.5465146682792449), (6, 2, 0.7383020954021984), (7, 3, 0.7637085277561418), (8, 2, 0.035529453802439104), (9, 1, 0.6696233264486036), (10, 2, 0.5672149858358505), (11, 1, 0.8228069854044682), (12, 3, 0.564856227305452), (13, 2, 0.5202417205326706), (14, 2, 0.40584812609330156), (15, 1, 0.2571858366292943), (16, 3, 0.9817126375907727), (17, 3, 0.8973949528022908), (18, 1, 0.07794353950905997), (19, 1, 0.45750909036358567), (20, 2, 0.7555628574520644), (21, 2, 0.7337657330170458), (22, 1, 0.3282732948191587), (23, 3, 0.6650639870387237), (24, 1, 0.9765128899119078), (25, 1, 0.20009250001735268), (26, 1, 0.15325165920415051), (27, 3, 0.20548695988122667), (28, 3, 0.5235219519085582), (29, 1, 0.9152095298309132), (30, 1, 0.6509093701855077), (31, 2, 0.0075341047272781125), (32, 3, 0.8444847857576876), (33, 3, 0.20734551755007302), (34, 1, 0.07477040358831377), (35, 2, 0.45811860468701693), (36, 2, 0.0352492248183528), (37, 1, 0.1749773893243587), (38, 2, 0.396550964670938), (39, 1, 0.09729799245503767), (40, 1, 0.6340414749417976), (41, 1, 0.5270043756196499), (42, 2, 0.7834309775314213), (43, 3, 0.8957720623622634), (44, 1, 0.46600590710736467), (45, 3, 0.6053090833272686), (46, 1, 0.18142243181568907), (47, 3, 0.9568619119381393), (48, 1, 0.29631237774134633), (49, 3, 0.4391158911039469)]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1]",9,9,9,9,9,9
