agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 2, 0.9300936490077922), (1, 2, 0.9108445503399408), (2, 1, 0.08425428722728401), (3, 2, 0.6008153034012441), (4, 2, 0.7422775977715161), (5, 3, 0.5124608079093964), (6, 3, 0.7310974855676693), (7, 2, 0.025255939394233318), (8, 1, 0.8532747492315093), (9, 3, 0.5130700034407025), (10, 3, 0.9341760571672658), (11, 3, 0.2470925586931284), (12, 3, 0.46228473515839186), (13, 2, 0.7980611636334093), (14, 3, 0.37381350126370094), (15, 2, 0.3369780686020517), (16, 2, 0.05571053200307485), (17, 3, 0.9316149735404136), (18, 3, 0.09183657441078907), (19, 2, 0.3048914960858904), (20, 3, 0.5611909142085433), (21, 2, 0.9312696937324403), (22, 2, 0.5667446882452258), (23, 2, 0.0666177020296349), (24, 3, 0.008265879990643432), (25, 1, 0.47947221017691954), (26, 1, 0.43678168114900806), (27, 1, 0.00255028094658849), (28, 2, 0.21514137272819644), (29, 1, 0.713017724221317), (30, 3, 0.6703034827799048), (31, 3, 0.7289610544005937), (32, 1, 0.15662499625867732), (33, 2, 0.3176330026939731), (34, 2, 0.673576665249195), (35, 3, 0.9903613717782719), (36, 1, 0.23475593423142005), (37, 3, 0.3668070850744968), (38, 3, 0.007750110023706069), (39, 3, 0.5371050494018333), (40, 2, 0.05954404918762468), (41, 2, 0.1900151871155702), (42, 1, 0.02605782216675423), (43, 1, 0.9492043403533565), (44, 2, 0.9650761140203789), (45, 3, 0.7656403296132173), (46, 2, 0.533887962167501), (47, 3, 0.6859434490173834), (48, 2, 0.7084994633656756), (49, 2, 0.046485574756331305)]","[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]",24,27,11,17,23,21
"[(0, 2, 0.7939596485612839), (1, 3, 0.7116560459816953), (2, 1, 0.3068752820175583), (3, 2, 0.966922854649576), (4, 1, 0.11985749719561345), (5, 1, 0.5790869707415227), (6, 3, 0.08411737636890804), (7, 3, 0.5595632214559603), (8, 1, 0.671523316185747), (9, 3, 0.1017422280167507), (10, 3, 0.42006417499260107), (11, 2, 0.5684701295194818), (12, 1, 0.4726187034515894), (13, 2, 0.18028751205763027), (14, 2, 0.7219799635592503), (15, 1, 0.2188455799993021), (16, 3, 0.8060710053110272), (17, 1, 0.22995850013167318), (18, 1, 0.8033847760059464), (19, 3, 0.3295710479486965), (20, 3, 0.7789174362046704), (21, 2, 0.2708878386229383), (22, 3, 0.500523377045256), (23, 1, 0.7184212710840897), (24, 3, 0.28530551183155684), (25, 1, 0.01873082478112975), (26, 2, 0.4379829308127251), (27, 1, 0.5482294150894603), (28, 1, 0.5096829948019783), (29, 3, 0.5213754830878913), (30, 1, 0.5607083130012446), (31, 1, 0.9132442329778704), (32, 1, 0.8879805845819226), (33, 2, 0.818012185241077), (34, 2, 0.5549773425688842), (35, 2, 0.8717635700829902), (36, 1, 0.3260483823826539), (37, 2, 0.303149284203879), (38, 3, 0.1100047680488373), (39, 3, 0.09158598524635553), (40, 3, 0.43162598956672726), (41, 2, 0.18173900157791711), (42, 1, 0.8282585454415722), (43, 3, 0.3902724391789729), (44, 2, 0.32242973313090606), (45, 2, 0.5946429618408403), (46, 2, 0.3637743228185095), (47, 2, 0.43545462579788063), (48, 1, 0.9129818195675813), (49, 2, 0.5164188060960898)]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",0,8,20,8,0,7
"[(0, 2, 0.6965678245674817), (1, 1, 0.7235852358667166), (2, 3, 0.7005587314449007), (3, 3, 0.9555368664932852), (4, 1, 0.27445109686701086), (5, 3, 0.6752890695240967), (6, 2, 0.8553165237295659), (7, 2, 0.3306182433027376), (8, 3, 0.39772054858908046), (9, 1, 0.41627724597056115), (10, 3, 0.1500219371611502), (11, 2, 0.4131093535652841), (12, 3, 0.6210716938435484), (13, 1, 0.5939654275987337), (14, 3, 0.19686911686977804), (15, 3, 0.2512181173630037), (16, 1, 0.5003870249936293), (17, 2, 0.07520921852074891), (18, 1, 0.7045112651463309), (19, 3, 0.46846023786968005), (20, 2, 0.25947344710503895), (21, 1, 0.6883887820736311), (22, 2, 0.5335784220622911), (23, 3, 0.3990787777658452), (24, 3, 0.8069575341853997), (25, 3, 0.9354120472802638), (26, 3, 0.16363163279321458), (27, 3, 0.6041600496114004), (28, 2, 0.6209993579058407), (29, 2, 0.22927964176303595), (30, 3, 0.1993623096890289), (31, 3, 0.7789343958779356), (32, 1, 0.28174897999035586), (33, 1, 0.9280336291940412), (34, 2, 0.0716909512299907), (35, 2, 0.4197554486249282), (36, 1, 0.46261920332724904), (37, 3, 0.8438452666104149), (38, 1, 0.450072112213482), (39, 1, 0.4406113577699432), (40, 1, 0.49625598124068293), (41, 3, 0.4395856767306089), (42, 1, 0.5393745323741965), (43, 2, 0.5153341178323556), (44, 2, 0.018807161511084414), (45, 2, 0.15714329600458965), (46, 1, 0.5925388179706796), (47, 2, 0.08939811327728187), (48, 2, 0.939084644641426), (49, 3, 0.08390375968409924)]","[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1]",0,17,23,18,20,0
"[(0, 3, 0.4839785163580712), (1, 1, 0.5047782641903703), (2, 2, 0.9675544094010984), (3, 3, 0.021098242396877076), (4, 2, 0.26576375766854865), (5, 3, 0.32341183196417844), (6, 3, 0.9299236797728191), (7, 3, 0.7335107686481622), (8, 1, 0.212402812158362), (9, 2, 0.04148978216691945), (10, 1, 0.8652674695824039), (11, 2, 0.18233571948680316), (12, 3, 0.7887426802543333), (13, 3, 0.8969721491543713), (14, 3, 0.06193386206423357), (15, 2, 0.8278368108468941), (16, 1, 0.3159088271009296), (17, 3, 0.3534341556184394), (18, 1, 0.8200715598693037), (19, 3, 0.3549009431839818), (20, 3, 0.7736306760000141), (21, 1, 0.10827193156405246), (22, 1, 0.563904038592345), (23, 3, 0.6478163832896155), (24, 3, 0.7023395542164587), (25, 3, 0.7569907670001845), (26, 1, 0.22908332801953712), (27, 1, 0.9484536124264088), (28, 3, 0.83434184921078), (29, 1, 0.7765184124896308), (30, 1, 0.07069691704691472), (31, 3, 0.9237449862122263), (32, 1, 0.18672843604065048), (33, 2, 0.11092332603250898), (34, 3, 0.13485933951756457), (35, 1, 0.2612115790377968), (36, 2, 0.923312875585858), (37, 2, 0.30440391509582754), (38, 3, 0.6722701631710026), (39, 1, 0.5690662676783433), (40, 3, 0.1169964962536425), (41, 2, 0.09623632578952601), (42, 3, 0.13985627072965423), (43, 1, 0.15486427746460374), (44, 2, 0.1648790337128715), (45, 1, 0.7566672545547247), (46, 1, 0.6164746080597329), (47, 2, 0.9642643683114176), (48, 2, 0.00020397242562975038), (49, 2, 0.4868285079985546)]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]",22,23,20,23,24,20
"[(0, 2, 0.07081178121032639), (1, 1, 0.35570849745445376), (2, 1, 0.02672666146099434), (3, 1, 0.9515424417078615), (4, 2, 0.07764148261433967), (5, 1, 0.8126374620699034), (6, 2, 0.9715684789353604), (7, 3, 0.14026334640298743), (8, 1, 0.26043329054546605), (9, 1, 0.1752349994036414), (10, 2, 0.5936549562292864), (11, 3, 0.42515117782417267), (12, 1, 0.4350657719008033), (13, 1, 0.21847187593637774), (14, 3, 0.2772478460163773), (15, 1, 0.7531457596118846), (16, 1, 0.5076650567112588), (17, 2, 0.794790488938095), (18, 2, 0.4689073988540504), (19, 3, 0.6930238282707437), (20, 2, 0.9541075648784785), (21, 2, 0.40408977507686883), (22, 2, 0.7546959851522557), (23, 1, 0.05160703516021581), (24, 1, 0.33872827568897534), (25, 1, 0.09599948063603436), (26, 2, 0.5977545656126579), (27, 2, 0.8184276743910411), (28, 1, 0.19130941157992665), (29, 2, 0.7090975431018064), (30, 2, 0.32507084993864677), (31, 2, 0.6292248247902845), (32, 1, 0.4746746826356497), (33, 3, 0.32470341462138974), (34, 2, 0.9237502613609302), (35, 1, 0.4267573630741138), (36, 2, 0.4500104178898958), (37, 1, 0.9041014770848731), (38, 3, 0.03282788590338159), (39, 3, 0.9271519897356404), (40, 1, 0.7022738838470348), (41, 1, 0.1721450558467692), (42, 3, 0.3593641456549065), (43, 1, 0.3139818482666331), (44, 2, 0.5945891278485922), (45, 2, 0.672821817421031), (46, 1, 0.7375953520304381), (47, 3, 0.34498123732574715), (48, 2, 0.9925355195643102), (49, 2, 0.1906318914562295)]","[0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",17,10,16,15,19,17
"[(0, 2, 0.5184353859093312), (1, 2, 0.2691139883063598), (2, 3, 0.5880391221593436), (3, 2, 0.9287390814788462), (4, 2, 0.138589099081323), (5, 2, 0.028407765238549154), (6, 1, 0.7153526521309899), (7, 3, 0.9530266054846255), (8, 1, 0.1816061907180433), (9, 1, 0.1364180019489204), (10, 1, 0.8176284844328959), (11, 1, 0.49629987996986336), (12, 3, 0.4813799298011392), (13, 3, 0.869880774909661), (14, 2, 0.7010139137971891), (15, 3, 0.4879000627022715), (16, 1, 0.08929763827859061), (17, 1, 0.681827763970951), (18, 2, 0.07462001620297654), (19, 3, 0.6188041486451142), (20, 2, 0.5996768637755225), (21, 1, 0.6772014802759156), (22, 3, 0.520798449072365), (23, 2, 0.8719724719038613), (24, 2, 0.876961201492925), (25, 2, 0.7285920566822369), (26, 3, 0.9007848531934539), (27, 1, 0.9787369186146091), (28, 1, 0.879588681287884), (29, 2, 0.3263276379992829), (30, 3, 0.23179618287517667), (31, 1, 0.23222066412851705), (32, 2, 0.5977464491517951), (33, 2, 0.9756695583491313), (34, 1, 0.7491891482427778), (35, 2, 0.617781624395076), (36, 2, 0.1335422921523719), (37, 3, 0.15877040307423662), (38, 2, 0.05259344375021413), (39, 3, 0.8307015691173886), (40, 2, 0.9623958405327084), (41, 2, 0.8058453512088736), (42, 2, 0.855020854119632), (43, 3, 0.5828640658433144), (44, 2, 0.5141534271641169), (45, 2, 0.7622095634101954), (46, 2, 0.8224504407238906), (47, 1, 0.02490101925473598), (48, 2, 0.25593327837487456), (49, 3, 0.19675048550688912)]","[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",30,8,9,10,21,29
"[(0, 3, 0.13110464899276197), (1, 2, 0.0035348752751207524), (2, 2, 0.5192895697004125), (3, 2, 0.09285353769105842), (4, 3, 0.5718991936983054), (5, 3, 0.6368268498376924), (6, 3, 0.5761679383702194), (7, 2, 0.22862173052836798), (8, 1, 0.6822684529224952), (9, 3, 0.23107270771715382), (10, 1, 0.06363192707395027), (11, 1, 0.1232042097187892), (12, 1, 0.25176038750244567), (13, 2, 0.13189762717123243), (14, 3, 0.291017471574299), (15, 2, 0.34530867825435385), (16, 2, 0.2136052393504918), (17, 3, 0.9390683228359116), (18, 2, 0.36491889884542217), (19, 2, 0.43357592578996185), (20, 3, 0.19097596725717503), (21, 3, 0.6480402331840094), (22, 3, 0.21428337885689308), (23, 1, 0.1601307858356229), (24, 3, 0.6866140330837834), (25, 3, 0.7550668637145823), (26, 2, 0.14019268526411777), (27, 3, 0.414900779274454), (28, 1, 0.05920175047253218), (29, 1, 0.07885279544841439), (30, 3, 0.369517182428468), (31, 3, 0.6864275039752314), (32, 2, 0.017270652570544054), (33, 3, 0.5503718241477451), (34, 1, 0.49123863248707955), (35, 1, 0.7089412939141898), (36, 1, 0.9755296458553653), (37, 1, 0.5232580819821503), (38, 3, 0.49701702521274826), (39, 3, 0.3698407086347133), (40, 3, 0.9163963004479845), (41, 3, 0.06785355926890191), (42, 3, 0.46186223228158774), (43, 2, 0.5308315554731444), (44, 1, 0.20156215507527442), (45, 3, 0.8032411510434624), (46, 3, 0.1997931807520984), (47, 3, 0.75904537385015), (48, 3, 0.438354334664783), (49, 3, 0.9444059535816781)]","[0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1]",13,10,10,9,9,10
"[(0, 1, 0.011178722843972477), (1, 3, 0.3352334895695148), (2, 3, 0.881127833388171), (3, 3, 0.7155864622249859), (4, 1, 0.09871253166742777), (5, 3, 0.6845949258261091), (6, 1, 0.5206546922506378), (7, 2, 0.8022776004534186), (8, 1, 0.5496712761886222), (9, 2, 0.8215274110867824), (10, 1, 0.14479612042155243), (11, 1, 0.4807422068717626), (12, 2, 0.12849437396496932), (13, 1, 0.877870387671028), (14, 1, 0.8156353558395018), (15, 3, 0.3741478622520361), (16, 2, 0.7839894526783889), (17, 2, 0.995937082889476), (18, 2, 0.8125004508529566), (19, 1, 0.41475084155889963), (20, 3, 0.5923221215492463), (21, 2, 0.8981022496381151), (22, 3, 0.04362202836242002), (23, 1, 0.6663633809041721), (24, 3, 0.9404103277112407), (25, 2, 0.8136154825284325), (26, 2, 0.9915723387269071), (27, 3, 0.5441513550921643), (28, 1, 0.10325691667789416), (29, 2, 0.5563654899323135), (30, 2, 0.38745311705375185), (31, 2, 0.377382264721832), (32, 2, 0.8234951956304302), (33, 2, 0.9801468785931078), (34, 3, 0.6427407797320907), (35, 2, 0.8755856292431823), (36, 3, 0.680303064815766), (37, 2, 0.3137467638417927), (38, 1, 0.22162561470767494), (39, 1, 0.08834181783901196), (40, 1, 0.9277551051764632), (41, 1, 0.6948101771847206), (42, 1, 0.3959180973183585), (43, 1, 0.94497929265063), (44, 1, 0.7794816253634242), (45, 3, 0.9263860498756044), (46, 3, 0.15481075171263292), (47, 1, 0.77636925362507), (48, 3, 0.13691204229676213), (49, 1, 0.9332376183737783)]","[0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",21,27,0,11,29,21
"[(0, 2, 0.8757449209118588), (1, 1, 0.7383876799937703), (2, 2, 0.37039535834133464), (3, 1, 0.4706917066518346), (4, 3, 0.5861013361150719), (5, 2, 0.30569451266926306), (6, 1, 0.6232257409875487), (7, 1, 0.10665979408095527), (8, 3, 0.9973201253716671), (9, 2, 0.8793509377719498), (10, 2, 0.3264027716602256), (11, 3, 0.599750016584471), (12, 1, 0.09564915439952604), (13, 1, 0.37672517669883554), (14, 3, 0.5067254547553995), (15, 2, 0.8029577727296555), (16, 3, 0.08890981925293762), (17, 3, 0.4892214323599049), (18, 3, 0.4490885642216441), (19, 1, 0.5760603944843824), (20, 1, 0.5868868999934543), (21, 3, 0.22506450337665052), (22, 2, 0.5771427880806661), (23, 1, 0.8479484331051536), (24, 2, 0.5145925617729823), (25, 2, 0.6187325535977537), (26, 2, 0.46864701271454334), (27, 3, 0.5693965657553066), (28, 2, 0.9853501542512599), (29, 1, 0.8014163017411047), (30, 3, 0.597305543551605), (31, 3, 0.8493136471178363), (32, 3, 0.9315525896198307), (33, 1, 0.501831208786969), (34, 1, 0.6015006564719461), (35, 2, 0.3322187860289175), (36, 1, 0.5104457601308164), (37, 1, 0.8608308515345185), (38, 1, 0.9333555258269265), (39, 2, 0.5850252875630859), (40, 1, 0.38554083707345776), (41, 3, 0.24274358537641683), (42, 3, 0.5757386111048632), (43, 2, 0.8706503676142022), (44, 1, 0.16374794811014326), (45, 3, 0.46703561471684285), (46, 3, 0.9737078993350924), (47, 1, 0.028891004096366912), (48, 3, 0.5144893173211987), (49, 3, 0.7045376871518608)]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",20,20,10,20,20,18
"[(0, 1, 0.375992366914942), (1, 3, 0.8933597847552635), (2, 3, 0.6792801681715545), (3, 2, 0.26493611611041357), (4, 3, 0.19946421727891672), (5, 2, 0.3346454715259163), (6, 1, 0.013511807775395512), (7, 1, 0.954776917281775), (8, 2, 0.5786250601585898), (9, 3, 0.3181633520976097), (10, 1, 0.02804392621798424), (11, 2, 0.3290222629088895), (12, 1, 0.7515984876037077), (13, 1, 0.04036018402876129), (14, 2, 0.7789602457935615), (15, 3, 0.7225008582975367), (16, 2, 0.8824046404313244), (17, 3, 0.5157434620691264), (18, 3, 0.2953449899214391), (19, 2, 0.1797380130107007), (20, 2, 0.553023190357735), (21, 2, 0.15260421682472325), (22, 1, 0.3511108285866573), (23, 3, 0.16655721157298997), (24, 2, 0.22069227434279537), (25, 3, 0.0729657741064611), (26, 2, 0.4069337883411799), (27, 2, 0.537502055698711), (28, 1, 0.6262877025799776), (29, 1, 0.17774790422843956), (30, 1, 0.2586937506326653), (31, 2, 0.6072589046593092), (32, 1, 0.6021666292833248), (33, 1, 0.6972225603082057), (34, 2, 0.14229862462979437), (35, 2, 0.6048730118395244), (36, 1, 0.3657732389027897), (37, 1, 0.16188104584226204), (38, 2, 0.4530610481511522), (39, 1, 0.7140891960918885), (40, 3, 0.3135896719981237), (41, 2, 0.4423435640872373), (42, 3, 0.427528546916762), (43, 3, 0.3413712858895135), (44, 2, 0.20945481627816054), (45, 1, 0.46784183016990877), (46, 2, 0.8862613495059917), (47, 1, 0.7340748729632764), (48, 1, 0.3230882853458199), (49, 3, 0.9906175905214568)]","[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",14,7,16,8,17,14
"[(0, 1, 0.5537758570883674), (1, 2, 0.9885786978760185), (2, 1, 0.167149692550021), (3, 1, 0.16341350265581134), (4, 1, 0.935601696929067), (5, 1, 0.586681441566824), (6, 1, 0.3652588443389775), (7, 3, 0.5479095534526297), (8, 1, 0.9588413838569516), (9, 3, 0.010512584243182022), (10, 3, 0.30960006166021714), (11, 3, 0.862791827279313), (12, 3, 0.17199295578321305), (13, 2, 0.7821424021809993), (14, 2, 0.7418663534561226), (15, 1, 0.716686123027853), (16, 3, 0.9251680261633415), (17, 3, 0.9807416889383681), (18, 1, 0.8870410360557434), (19, 2, 0.028745760428929512), (20, 3, 0.9115420041784511), (21, 1, 0.8459693863170825), (22, 3, 0.13460811435046205), (23, 1, 0.053576670709987395), (24, 2, 0.3189174948259157), (25, 2, 0.17305527970346168), (26, 2, 0.8748159411715635), (27, 2, 0.7486042168580742), (28, 3, 0.962263720235498), (29, 2, 0.2582135433352044), (30, 3, 0.48782289854157257), (31, 3, 0.7377309789353532), (32, 1, 0.9987993840885045), (33, 1, 0.16296176486214298), (34, 3, 0.36297784391484456), (35, 1, 0.3709004283677322), (36, 2, 0.36051966137523306), (37, 2, 0.7716315266829816), (38, 1, 0.3046503902960338), (39, 3, 0.7604321503077616), (40, 2, 0.6226326501494199), (41, 1, 0.8849120217407199), (42, 2, 0.038308630372838604), (43, 3, 0.7435279448700072), (44, 3, 0.6650725149428147), (45, 3, 0.8295697401057022), (46, 3, 0.5705978572618632), (47, 1, 0.0025019332783162707), (48, 1, 0.08909018550426806), (49, 2, 0.7352848846187382)]","[1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1]",24,21,18,21,26,24
"[(0, 3, 0.9266258487818892), (1, 1, 0.10992844037087457), (2, 3, 0.2831801114237811), (3, 1, 0.6935678225047833), (4, 1, 0.8782695561903116), (5, 1, 0.9267226118192713), (6, 1, 0.6735710118216777), (7, 2, 0.7026845965095623), (8, 1, 0.6827897269554909), (9, 3, 0.7058306199753636), (10, 2, 0.7288456869289305), (11, 2, 0.45112210678060627), (12, 2, 0.5116910934989124), (13, 1, 0.6301785579873713), (14, 3, 0.7249748027946701), (15, 2, 0.04939876031525248), (16, 2, 0.10171087278327962), (17, 1, 0.9902344974345159), (18, 2, 0.9921413132015848), (19, 3, 0.2759493113371865), (20, 1, 0.6328492880314901), (21, 1, 0.1697724235483392), (22, 2, 0.009132337706217353), (23, 2, 0.0715644935661005), (24, 1, 0.8413105156446699), (25, 1, 0.17506009169064962), (26, 2, 0.9565252082361463), (27, 1, 0.7989234126577268), (28, 1, 0.8515402749814456), (29, 2, 0.5148452149464214), (30, 2, 0.10494343205303114), (31, 2, 0.9107040180722841), (32, 3, 0.5263044312446269), (33, 1, 0.7840420803439552), (34, 2, 0.1201906688980664), (35, 2, 0.827796090627815), (36, 2, 0.49602329396589584), (37, 3, 0.2850403176010107), (38, 3, 0.17847580558307874), (39, 3, 0.5747457003928913), (40, 3, 0.006807024777809478), (41, 3, 0.3106915542618168), (42, 1, 0.7160160260718457), (43, 2, 0.18173027155944255), (44, 3, 0.607845651313995), (45, 2, 0.8063262915086273), (46, 1, 0.5339790781585338), (47, 3, 0.8033275698227642), (48, 2, 0.3613288841290929), (49, 3, 0.9367547583462442)]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1]",21,18,6,19,22,19
"[(0, 1, 0.8388972716163923), (1, 1, 0.3453323228307753), (2, 3, 0.19879014768468872), (3, 1, 0.4038459747460954), (4, 1, 0.3186567520505459), (5, 3, 0.2840386146795424), (6, 2, 0.36713975519899444), (7, 3, 0.6129978411693965), (8, 1, 0.739888181967267), (9, 2, 0.9448794859683259), (10, 3, 0.45823694901468703), (11, 2, 0.6906085284637346), (12, 1, 0.6145355807442484), (13, 2, 0.7219830335676375), (14, 1, 0.734839184357859), (15, 2, 0.23577234675993886), (16, 3, 0.5781442085621237), (17, 3, 0.8618653389019473), (18, 1, 0.16196985870562086), (19, 3, 0.5746129701678843), (20, 2, 0.48511328987701685), (21, 3, 0.3369250267674524), (22, 1, 0.3152694857045072), (23, 1, 0.22414815182625114), (24, 2, 0.751296261638632), (25, 3, 0.06720586104325865), (26, 3, 0.574405077447314), (27, 1, 0.6182720936752217), (28, 3, 0.28457875177921454), (29, 2, 0.9461189525065894), (30, 3, 0.39750229756373434), (31, 1, 0.6647747642682869), (32, 3, 0.5032798239538968), (33, 1, 0.9833760052799899), (34, 1, 0.06530116271616693), (35, 3, 0.08831916922456029), (36, 3, 0.9816198034947813), (37, 2, 0.029617152626231658), (38, 2, 0.037948534738688644), (39, 3, 0.46872204490839886), (40, 3, 0.6556053426955694), (41, 2, 0.07812753383969384), (42, 2, 0.6577345674839206), (43, 3, 0.8976808829794832), (44, 2, 0.019347911192019174), (45, 3, 0.9663651109148855), (46, 1, 0.6106334661104906), (47, 1, 0.9427737394297846), (48, 1, 0.5524708391492992), (49, 2, 0.24282507289302302)]","[1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0]",26,11,20,12,16,25
"[(0, 1, 0.5756797533869432), (1, 1, 0.8652737193553277), (2, 3, 0.05243690197858042), (3, 2, 0.4590798410056105), (4, 3, 0.697679335193163), (5, 1, 0.5408430049478333), (6, 1, 0.18984466202280637), (7, 2, 0.9435422244790354), (8, 3, 0.9792769474400612), (9, 1, 0.3406285759935399), (10, 2, 0.060170113111146395), (11, 3, 0.26612055788549127), (12, 1, 0.6888565494783104), (13, 2, 0.2709413820775888), (14, 3, 0.6326343373404473), (15, 2, 0.14145748659280954), (16, 1, 0.14210475218798935), (17, 3, 0.703924687924395), (18, 1, 0.9266705249044773), (19, 3, 0.16558729758088298), (20, 2, 0.28633506284768995), (21, 1, 0.8546382413904894), (22, 3, 0.5822769740296886), (23, 2, 0.8757370056883744), (24, 1, 0.8138591218958121), (25, 3, 0.3480705657825236), (26, 3, 0.9802532829859945), (27, 1, 0.14070584801545416), (28, 2, 0.0462341835255049), (29, 3, 0.20169536138060973), (30, 2, 0.6069405964212282), (31, 2, 0.9480484185607608), (32, 1, 0.6869426821198835), (33, 1, 0.9898000311465787), (34, 3, 0.1548366878794989), (35, 2, 0.9915504440890234), (36, 1, 0.8593397932519921), (37, 1, 0.9007534071733843), (38, 2, 0.17504620950714556), (39, 2, 0.8925353498756964), (40, 1, 0.5191258498204492), (41, 2, 0.5419077973454747), (42, 1, 0.4084576082752769), (43, 1, 0.040681815714945), (44, 1, 0.48821094377677676), (45, 2, 0.24869223395728846), (46, 2, 0.6026147264526212), (47, 1, 0.16964822947734737), (48, 2, 0.6091062831432814), (49, 1, 0.7576469440184885)]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12,16,17,23,22,11
