agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 1, 0.7398181704432031), (1, 1, 0.919896940919937), (2, 1, 0.12080886271566527), (3, 1, 0.16962376466007112), (4, 3, 0.5444003549826518), (5, 1, 0.9590520870798485), (6, 2, 0.11886896880768782), (7, 3, 0.5062629900062987), (8, 1, 0.8576893433135037), (9, 2, 0.03781812704479626), (10, 1, 0.9823169751964177), (11, 2, 0.24583730191817255), (12, 2, 0.15797539106771452), (13, 2, 0.6412980585851807), (14, 3, 0.0928784101570288), (15, 1, 0.5921746303912603), (16, 2, 0.06370071444790237), (17, 2, 0.9197943637218113), (18, 1, 0.512840645625808), (19, 1, 0.580070414679657), (20, 3, 0.11993689320886414), (21, 3, 0.07308124120001991), (22, 1, 0.6874468734526785), (23, 3, 0.6362867945692255), (24, 3, 0.8385167353390204), (25, 3, 0.11750157824080898), (26, 2, 0.09801317640164153), (27, 1, 0.39284818340490524), (28, 1, 0.14231534671645696), (29, 2, 0.7773279470733468), (30, 3, 0.4395345422896816), (31, 2, 0.2591564789516454), (32, 2, 0.8518718193383418), (33, 1, 0.4210778693148429), (34, 2, 0.86682878134734), (35, 2, 0.8167003436043189), (36, 3, 0.48705385498194875), (37, 2, 0.493057848198335), (38, 2, 0.6636818139119592), (39, 3, 0.1902252524463347), (40, 1, 0.4675637856172167), (41, 1, 0.888402943164836), (42, 3, 0.6980989434002732), (43, 3, 0.27071656951982825), (44, 3, 0.5510688657961046), (45, 1, 0.7864546745149431), (46, 2, 0.7881408741756305), (47, 1, 0.14896448313985344), (48, 2, 0.685704376767506), (49, 3, 0.9793066637625475)]","[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1]",14,0,11,12,12,13.0
"[(0, 3, 0.23493412128069935), (1, 2, 0.944697387866112), (2, 1, 0.5451704714169031), (3, 3, 0.5322258455291616), (4, 1, 0.164269059895779), (5, 1, 0.20258000590337766), (6, 1, 0.6980373937784906), (7, 3, 0.9991354258151391), (8, 1, 0.11996665344221247), (9, 3, 0.8976030479976798), (10, 2, 0.9323236413610269), (11, 3, 0.04860131564183878), (12, 3, 0.19342307152829952), (13, 3, 0.9460698205727338), (14, 3, 0.6988914110608656), (15, 3, 0.6312997839610656), (16, 2, 0.29769867019653806), (17, 1, 0.4021806475450762), (18, 2, 0.2572817117920537), (19, 2, 0.7881285588248935), (20, 1, 0.7156428571178327), (21, 3, 0.8039579160407403), (22, 3, 0.5439054657633255), (23, 2, 0.6448496787325885), (24, 1, 0.531521312531531), (25, 3, 0.6334255931116719), (26, 2, 0.9787639832313705), (27, 1, 0.37203716889609884), (28, 1, 0.5597100784286952), (29, 1, 0.3719830263996152), (30, 2, 0.9787139990884416), (31, 2, 0.2656889373445057), (32, 1, 0.19959284709336456), (33, 2, 0.9425814519218971), (34, 2, 0.21262073009834426), (35, 3, 0.04041414611440275), (36, 1, 0.8907089781897072), (37, 2, 0.5549440303445512), (38, 1, 0.7985803857076349), (39, 2, 0.06522010368946518), (40, 1, 0.2795753951954829), (41, 3, 0.9663121442373002), (42, 2, 0.3755779984957861), (43, 3, 0.5046806809386382), (44, 2, 0.03888759168099254), (45, 3, 0.6443329323988478), (46, 3, 0.9576930019333061), (47, 3, 0.5520197295021968), (48, 1, 0.36966488824010557), (49, 3, 0.158304637832003)]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",23,17,20,15,14,23.0
"[(0, 3, 0.013800106250656752), (1, 2, 0.04535692363969335), (2, 1, 0.19422871894179006), (3, 3, 0.2696153862435734), (4, 3, 0.3295346561215333), (5, 1, 0.8251210507914015), (6, 3, 0.8240271292553539), (7, 1, 0.3135788325873097), (8, 1, 0.2681796563324923), (9, 2, 0.4672916117215088), (10, 2, 0.7055293744916379), (11, 2, 0.45736786735087387), (12, 2, 0.19834645494601877), (13, 3, 0.26401057196108946), (14, 1, 0.9760340668614724), (15, 2, 0.484355690644076), (16, 1, 0.8196644050930263), (17, 2, 0.9816532870738683), (18, 1, 0.5336986910200013), (19, 2, 0.5748153610229505), (20, 1, 0.23436580371262272), (21, 3, 0.6265900984765849), (22, 2, 0.891884301001556), (23, 3, 0.4327545350134222), (24, 3, 0.23778008038843823), (25, 3, 0.23504157224628186), (26, 2, 0.8939471496671482), (27, 2, 0.20295819312238716), (28, 3, 0.788242031402734), (29, 2, 0.8772037736012203), (30, 1, 0.5767451106011119), (31, 3, 0.5711230734314473), (32, 2, 0.2966579950538709), (33, 1, 0.8546161557281791), (34, 2, 0.2571759065745798), (35, 2, 0.19603815433785987), (36, 3, 0.030074728516117477), (37, 3, 0.8442055418976141), (38, 1, 0.12488233102366586), (39, 1, 0.6991516972061427), (40, 2, 0.956450645024795), (41, 2, 0.6198619828467385), (42, 2, 0.1671410970457935), (43, 2, 0.6648552825333178), (44, 3, 0.6147562668979829), (45, 1, 0.03674080692983772), (46, 1, 0.1379971992082385), (47, 3, 0.39738687092755565), (48, 2, 0.27333631716018436), (49, 3, 0.1344369477114743)]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",7,17,13,17,10,7.0
"[(0, 3, 0.007044640675771929), (1, 1, 0.011299738465972764), (2, 3, 0.16087661277115872), (3, 1, 0.955970117403415), (4, 1, 0.6645537691700913), (5, 2, 0.45876187402981017), (6, 1, 0.604819347413397), (7, 3, 0.9597673880309904), (8, 1, 0.24767191004139444), (9, 3, 0.9876920544025573), (10, 3, 0.6888997191908085), (11, 3, 0.245801604200243), (12, 1, 0.8662815840857221), (13, 2, 0.1301685199840903), (14, 1, 0.43483043889175166), (15, 3, 0.42317857704020645), (16, 2, 0.06430403834109377), (17, 3, 0.7776172926794305), (18, 2, 0.7454444436022764), (19, 2, 0.6208118772634593), (20, 2, 0.7716179472851095), (21, 1, 0.9070567870880818), (22, 3, 0.986294884498436), (23, 3, 0.5604386971698037), (24, 3, 0.9480129173662748), (25, 2, 0.5968243344785958), (26, 3, 0.203482701378924), (27, 1, 0.8424588479867515), (28, 3, 0.9948178191633633), (29, 2, 0.2653095273989212), (30, 2, 0.8019097944736262), (31, 1, 0.6508559796913282), (32, 2, 0.5411972689279271), (33, 2, 0.7453918741188104), (34, 2, 0.8057622078063188), (35, 2, 0.013837969846174691), (36, 1, 0.6940939861284762), (37, 1, 0.7552072750747707), (38, 1, 0.049448998588836335), (39, 3, 0.04009656700299635), (40, 2, 0.0019315973181410762), (41, 3, 0.12018940636318731), (42, 1, 0.4595030078250889), (43, 1, 0.0009285943644834482), (44, 2, 0.7235299910589321), (45, 2, 0.8780582696627843), (46, 2, 0.8776453937558383), (47, 3, 0.5013200221486761), (48, 3, 0.9470202114023547), (49, 1, 0.016506611245550862)]","[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]",18,15,6,18,20,18.0
"[(0, 1, 0.5656351081382947), (1, 3, 0.04364293347560544), (2, 3, 0.0014295721212047585), (3, 3, 0.8808146654915182), (4, 1, 0.32695592490384684), (5, 3, 0.5714047394441254), (6, 3, 0.6196796925546711), (7, 1, 0.14871819497773642), (8, 3, 0.10602135510671618), (9, 3, 0.38756690848175246), (10, 1, 0.6870828888687059), (11, 2, 0.5855963876436564), (12, 1, 0.5199419317915224), (13, 2, 0.7153670909296579), (14, 1, 0.062117942538109205), (15, 2, 0.6954474465490069), (16, 3, 0.08712943902696446), (17, 2, 0.21792540061306498), (18, 2, 0.7896984459377502), (19, 3, 0.6830729720067248), (20, 2, 0.5857114055918073), (21, 1, 0.5942328694330217), (22, 1, 0.6016297904579452), (23, 2, 0.1941760509320145), (24, 1, 0.5605725955256419), (25, 1, 0.2570238751544439), (26, 2, 0.2030129440200653), (27, 2, 0.08859933899779948), (28, 2, 0.0751287493438757), (29, 3, 0.10133015671293488), (30, 2, 0.5388233584454694), (31, 1, 0.7838194199285474), (32, 2, 0.23637843841467587), (33, 2, 0.15045612624936022), (34, 2, 0.1313548267320347), (35, 3, 0.23760009906178137), (36, 3, 0.018775802288273025), (37, 3, 0.7477493548775157), (38, 1, 0.15670878500059338), (39, 3, 0.04218894743284418), (40, 3, 0.16727787813615647), (41, 1, 0.9669840993252846), (42, 3, 0.5457456958824995), (43, 2, 0.5074600948339207), (44, 1, 0.6423287786913974), (45, 3, 0.5765345225492204), (46, 3, 0.5882634734799939), (47, 2, 0.8479588929613513), (48, 2, 0.3944015166352677), (49, 3, 0.39422873063133035)]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",19,6,6,5,5,19.0
"[(0, 2, 0.21529366737422995), (1, 2, 0.8688129212975924), (2, 1, 0.4546454944517494), (3, 1, 0.8373507777275027), (4, 3, 0.5588467324762306), (5, 2, 0.18559268197624146), (6, 3, 0.2555906776944238), (7, 3, 0.34144775395037574), (8, 3, 0.774161592767725), (9, 2, 0.6046625002194566), (10, 1, 0.5985901887315076), (11, 3, 0.5357679240443848), (12, 2, 0.581172289360001), (13, 2, 0.5682174735273151), (14, 2, 0.04475778412628595), (15, 2, 0.7728307797901102), (16, 3, 0.4201878085859242), (17, 1, 0.12969247850134002), (18, 1, 0.639933799786983), (19, 3, 0.8550212527013952), (20, 1, 0.2106996042382402), (21, 2, 0.33218487605316505), (22, 1, 0.3147840845018409), (23, 3, 0.38384099117399373), (24, 1, 0.30537302354339313), (25, 1, 0.48592815434761083), (26, 2, 0.11619940077207935), (27, 2, 0.6197417684616224), (28, 3, 0.0023035078870176084), (29, 2, 0.5204954235593591), (30, 1, 0.00804679305333722), (31, 1, 0.5546018672057773), (32, 2, 0.508892642410722), (33, 2, 0.10441717221888547), (34, 2, 0.5585636107673547), (35, 2, 0.5288199379287786), (36, 3, 0.7256267701065782), (37, 2, 0.6981153803905898), (38, 2, 0.4815590742902962), (39, 1, 0.2019927638613409), (40, 3, 0.904206034999871), (41, 3, 0.5777014998524918), (42, 3, 0.8751230061780839), (43, 1, 0.6189651375230564), (44, 2, 0.5165884239397217), (45, 2, 0.9258633801688843), (46, 3, 0.862237656869458), (47, 3, 0.529645974330829), (48, 2, 0.5508642358587031), (49, 3, 0.77194284084396)]","[1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",17,17,17,19,14,17.0
"[(0, 2, 0.388504680263299), (1, 1, 0.44569250536066995), (2, 2, 0.6893292505761275), (3, 3, 0.18008183923453436), (4, 1, 0.5258920311803084), (5, 2, 0.4040597999611757), (6, 1, 0.00173463412570396), (7, 3, 0.6273182962805915), (8, 2, 0.34597771115791676), (9, 2, 0.7101869915023932), (10, 3, 0.1888606896249625), (11, 1, 0.6469199159528533), (12, 1, 0.3908061776612356), (13, 2, 0.0933573918338041), (14, 2, 0.27987399011262926), (15, 3, 0.1326568675570009), (16, 3, 0.48003004053936327), (17, 1, 0.5327196976826178), (18, 2, 0.408664790662163), (19, 3, 0.2913404290335293), (20, 2, 0.03800577078704115), (21, 3, 0.35934003566672557), (22, 2, 0.4776582957211547), (23, 2, 0.8674847120828791), (24, 2, 0.170102659718942), (25, 2, 0.10965775849910409), (26, 3, 0.9988251489770608), (27, 1, 0.8163818602069212), (28, 3, 0.8654286928345329), (29, 2, 0.6010929057807384), (30, 2, 0.9379770357064852), (31, 3, 0.8077193324497272), (32, 1, 0.2941045397201755), (33, 1, 0.028053582515706443), (34, 3, 0.12154339564506544), (35, 1, 0.19327811991826804), (36, 2, 0.8054246446530945), (37, 1, 0.4712221622292083), (38, 3, 0.570971308364213), (39, 1, 0.5854400492068376), (40, 1, 0.31126821463654497), (41, 2, 0.4727613090023036), (42, 2, 0.13039208142918202), (43, 1, 0.22439138149740834), (44, 1, 0.3183118480213616), (45, 2, 0.7740571764735164), (46, 3, 0.36732012292162985), (47, 1, 0.7757093149095416), (48, 2, 0.358937267565937), (49, 2, 0.2620817927483339)]","[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",15,18,12,16,10,15.0
"[(0, 2, 0.5125395539953367), (1, 2, 0.7488161108856706), (2, 2, 0.05033095730610326), (3, 3, 0.2935613661120532), (4, 1, 0.8711217384850963), (5, 3, 0.3814641158827621), (6, 2, 0.5983833690212139), (7, 1, 0.8896588359771647), (8, 2, 0.38704744285756676), (9, 3, 0.495651762288132), (10, 3, 0.02564435738764337), (11, 1, 0.6971766473413159), (12, 3, 0.12825070487393064), (13, 3, 0.11696269987460861), (14, 3, 0.5737745290827656), (15, 2, 0.6470385824822203), (16, 2, 0.5043437784431007), (17, 3, 0.2752183737507943), (18, 3, 0.37908974961013453), (19, 1, 0.4965110906109679), (20, 2, 0.7584328253294291), (21, 2, 0.35331738400132573), (22, 3, 0.8619845523023054), (23, 2, 0.987863921187785), (24, 3, 0.7142401797296066), (25, 3, 0.6820178466271858), (26, 1, 0.6130692547418185), (27, 1, 0.5685315906271222), (28, 2, 0.11749539400023001), (29, 3, 0.5724835984056339), (30, 2, 0.2972277904617484), (31, 1, 0.29167489668702395), (32, 3, 0.6132601182198484), (33, 1, 0.7101118770755415), (34, 3, 0.9015811697955828), (35, 2, 0.6661746151056239), (36, 1, 0.7007070290563084), (37, 1, 0.08350275991252332), (38, 3, 0.6278600099717451), (39, 2, 0.44232484349096834), (40, 3, 0.2115630915448402), (41, 2, 0.44957087335888957), (42, 2, 0.30366213031318223), (43, 2, 0.5699175646933208), (44, 1, 0.04144768492060358), (45, 1, 0.9400675377423863), (46, 3, 0.6244591260252793), (47, 1, 0.3779157800538586), (48, 1, 0.8767846131786478), (49, 2, 0.5318750406453092)]","[0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1]",0,5,6,6,12,0.0
"[(0, 3, 0.2511553537369695), (1, 3, 0.9905150965062038), (2, 3, 0.6362067457597513), (3, 2, 0.2418474463602167), (4, 1, 0.24644741912058232), (5, 2, 0.7255326691048425), (6, 1, 0.25338764011963877), (7, 1, 0.2516465801779487), (8, 2, 0.8416600415974586), (9, 1, 0.6169146358594977), (10, 2, 0.9390305372960653), (11, 2, 0.6376169810481824), (12, 3, 0.870166464294751), (13, 3, 0.2951644906049117), (14, 3, 0.7233511541868367), (15, 2, 0.7933342321764653), (16, 2, 0.5752411085607594), (17, 1, 0.42410260397591426), (18, 1, 0.5114518685902791), (19, 2, 0.35561886416181143), (20, 1, 0.03015792155726338), (21, 1, 0.7338827209615825), (22, 3, 0.8799231399906413), (23, 1, 0.36578952938798204), (24, 2, 0.2444821374967614), (25, 3, 0.48350697814680643), (26, 2, 0.24502920411955242), (27, 1, 0.21200706816418458), (28, 3, 0.5773476449641944), (29, 2, 0.1992308936226761), (30, 3, 0.8023376472103307), (31, 1, 0.6897311569794795), (32, 2, 0.7232845526809032), (33, 3, 0.3333658599601833), (34, 2, 0.6517785875240031), (35, 1, 0.5626997099258814), (36, 3, 0.7149709432569863), (37, 2, 0.27366723070983956), (38, 2, 0.8148407631435128), (39, 1, 0.5607433760656261), (40, 3, 0.656457140862075), (41, 2, 0.930612984584161), (42, 1, 0.7421097733944028), (43, 2, 0.5474862143463595), (44, 3, 0.9279043142155142), (45, 3, 0.7957390369841517), (46, 2, 0.44684758907018973), (47, 1, 0.8739338916533933), (48, 2, 0.8142753359777618), (49, 1, 0.7548318974122692)]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",17,6,15,10,9,17.0
"[(0, 3, 0.7279470686147558), (1, 2, 0.17730323610435939), (2, 1, 0.08012336471517756), (3, 3, 0.45679205186289173), (4, 1, 0.6828246587849471), (5, 3, 0.05023107161487517), (6, 2, 0.7475708132313178), (7, 2, 0.743196846867324), (8, 2, 0.7257287978381013), (9, 3, 0.8503748567576278), (10, 3, 0.7460258219145947), (11, 3, 0.34414148526437427), (12, 2, 0.7872052658778814), (13, 3, 0.03415444630469766), (14, 1, 0.45188739294997715), (15, 3, 0.9372270255795107), (16, 1, 0.6231940282715881), (17, 3, 0.9178947735444549), (18, 2, 0.9000617458581586), (19, 1, 0.7595136973547101), (20, 3, 0.16635633194561594), (21, 1, 0.613624081791271), (22, 3, 0.24123351119674408), (23, 3, 0.710794654712305), (24, 3, 0.2615641062301217), (25, 1, 0.19124422479777348), (26, 2, 0.6189228638844967), (27, 1, 0.9581192341020506), (28, 1, 0.1087874726347493), (29, 2, 0.3727547351248558), (30, 2, 0.933226709192372), (31, 1, 0.29305071358974855), (32, 2, 0.5010327676388984), (33, 2, 0.13417524600295905), (34, 1, 0.10251522353949949), (35, 2, 0.6811102334555748), (36, 2, 0.8168467131913694), (37, 2, 0.4332764830068929), (38, 1, 0.03977801003402659), (39, 3, 0.8770904659466249), (40, 2, 0.3637035289506566), (41, 2, 0.19231309553255338), (42, 3, 0.8920120282605832), (43, 2, 0.7719320528794752), (44, 3, 0.7335386909393922), (45, 3, 0.5921484212459353), (46, 3, 0.9788940663917628), (47, 2, 0.46285391888837146), (48, 3, 0.21769981207208433), (49, 3, 0.31581977428292207)]","[1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0]",25,15,11,18,19,25.0
"[(0, 3, 0.9545615283558699), (1, 3, 0.4938901157481205), (2, 2, 0.6503986528742338), (3, 2, 0.1813769988187166), (4, 2, 0.8549842136762874), (5, 2, 0.6367991819006062), (6, 2, 0.12099677215870819), (7, 1, 0.8610754166213173), (8, 2, 0.0002744199328271746), (9, 1, 0.728518021258003), (10, 1, 0.4399271215130607), (11, 2, 0.2646681958886484), (12, 2, 0.9921809869842979), (13, 1, 0.3405877493898095), (14, 3, 0.8327649542616936), (15, 1, 0.2659405464540203), (16, 3, 0.36437366816550576), (17, 2, 0.12507976502762908), (18, 3, 0.6552865396496584), (19, 1, 0.7591016181033442), (20, 1, 0.07004795133025554), (21, 3, 0.5037768538446674), (22, 3, 0.7060444638305353), (23, 1, 0.14725131389696633), (24, 3, 0.060165010977888955), (25, 3, 0.343410361104558), (26, 2, 0.058915125835358406), (27, 1, 0.7848714983528492), (28, 1, 0.9384308332203323), (29, 3, 0.5911109735469304), (30, 2, 0.29451339429520995), (31, 2, 0.8875496916060504), (32, 1, 0.010642452236841349), (33, 3, 0.13185940153178177), (34, 2, 0.09588446829025232), (35, 2, 0.6320635116388589), (36, 1, 0.7761084417476626), (37, 2, 0.40625695134442896), (38, 2, 0.9217817352060464), (39, 2, 0.5846470650462272), (40, 3, 0.205859360309678), (41, 3, 0.6608470017306762), (42, 2, 0.5988186394538806), (43, 1, 0.28362940455463137), (44, 2, 0.30291725181254137), (45, 1, 0.6192566699758985), (46, 1, 0.46267430111257746), (47, 2, 0.8251590316663596), (48, 3, 0.02270808807417457), (49, 2, 0.8618388435195475)]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1]",13,8,12,5,18,7.0
"[(0, 2, 0.0971822219732148), (1, 2, 0.11459426955498853), (2, 1, 0.6484922046501883), (3, 2, 0.5228565384737902), (4, 1, 0.25354893600455186), (5, 1, 0.32023667952581725), (6, 2, 0.022138269818110068), (7, 1, 0.6276759329444263), (8, 3, 0.6598855425595673), (9, 3, 0.08589741261819728), (10, 1, 0.8852291432901137), (11, 1, 0.9383504343504737), (12, 2, 0.46236631602335565), (13, 3, 0.5248049984274296), (14, 2, 0.7028898250565913), (15, 3, 0.8640253971615758), (16, 3, 0.24680456252421423), (17, 1, 0.4184581467498931), (18, 2, 0.2306864371642272), (19, 2, 0.040848091449849355), (20, 2, 0.7346302498267648), (21, 3, 0.9257512091133677), (22, 1, 0.3647490302730496), (23, 2, 0.9073025404918421), (24, 1, 0.33464244394813825), (25, 2, 0.23768454593459687), (26, 1, 0.4226037556023554), (27, 1, 0.7104405782422705), (28, 3, 0.7881471054493854), (29, 3, 0.18145091499188182), (30, 2, 0.19987700124380137), (31, 3, 0.9722127275671726), (32, 2, 0.8374957216222927), (33, 2, 0.3409259316685015), (34, 3, 0.8602230717390867), (35, 3, 0.4715219935455697), (36, 3, 0.6626527829345551), (37, 2, 0.37364980975927664), (38, 3, 0.7740096363513522), (39, 1, 0.6566391311754687), (40, 3, 0.07528263231965393), (41, 2, 0.8154174602690244), (42, 1, 0.9441211672746359), (43, 3, 0.7810373040799691), (44, 3, 0.8573351695355484), (45, 2, 0.9132050314573635), (46, 2, 0.4565004023335437), (47, 3, 0.026582870858111507), (48, 1, 0.19482143041927313), (49, 3, 0.20946576786394966)]","[1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",9,9,18,0,20,9.0
"[(0, 2, 0.9986861454335864), (1, 2, 0.7105845709944936), (2, 1, 0.4676115011339341), (3, 1, 0.7225550958340922), (4, 3, 0.6481647202585291), (5, 2, 0.9508619442632572), (6, 2, 0.6350730529202062), (7, 3, 0.9933927409699808), (8, 3, 0.4612201149024019), (9, 2, 0.8150824048558115), (10, 2, 0.7104617320245666), (11, 1, 0.05694471004747326), (12, 2, 0.8272622986567331), (13, 1, 0.5472791143365704), (14, 1, 0.4531625679464636), (15, 2, 0.40189077847786814), (16, 1, 0.8453321836939762), (17, 3, 0.06818027788810255), (18, 1, 0.16303345676737258), (19, 2, 0.7993965927853066), (20, 1, 0.8303975229861381), (21, 2, 0.09066774703398617), (22, 1, 0.4120456272341494), (23, 3, 0.8139180568431272), (24, 2, 0.07218796457517207), (25, 1, 0.30336467376966203), (26, 3, 0.5618808137760283), (27, 1, 0.03391702806410957), (28, 1, 0.6451642740148731), (29, 1, 0.5458710522490107), (30, 1, 0.41140244168678664), (31, 1, 0.3067711198357531), (32, 1, 0.003124816191090174), (33, 3, 0.154599894126644), (34, 1, 0.7188250134904912), (35, 3, 0.4933486571526582), (36, 1, 0.4541800787915983), (37, 1, 0.34870263029464865), (38, 2, 0.42816947400230787), (39, 3, 0.9464251860631292), (40, 1, 0.7007944880286945), (41, 1, 0.5108921169372003), (42, 2, 0.8934591709327255), (43, 1, 0.030984142988286334), (44, 1, 0.5773602630987994), (45, 1, 0.34625908273940076), (46, 2, 0.515253886931195), (47, 2, 0.11594297896340466), (48, 2, 0.027481662850753263), (49, 1, 0.7487105613691183)]","[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",15,18,15,16,13,15.0
"[(0, 2, 0.14049274679348567), (1, 1, 0.5210369031252318), (2, 2, 0.048718030935919754), (3, 2, 0.7295711478408725), (4, 2, 0.672561774938551), (5, 3, 0.4849869065922714), (6, 2, 0.9963818803073802), (7, 2, 0.31355465459050336), (8, 1, 0.049794360054562614), (9, 3, 0.1518900185249742), (10, 1, 0.7896849789196972), (11, 2, 0.036110518070684994), (12, 1, 0.6062182876452864), (13, 3, 0.3031915677311754), (14, 2, 0.3395137461148381), (15, 3, 0.7329421771279461), (16, 1, 0.9744599410543314), (17, 2, 0.2733571451423241), (18, 2, 0.08911179183123796), (19, 2, 0.558846549278233), (20, 2, 0.849393509676025), (21, 1, 0.7046827233497724), (22, 2, 0.4174391503718854), (23, 1, 0.03459890688065004), (24, 1, 0.8817607482954035), (25, 2, 0.044296319381321614), (26, 2, 0.9328809011052752), (27, 1, 0.03931166767360672), (28, 3, 0.21682925508048478), (29, 3, 0.11393866742070646), (30, 2, 0.3534455361631349), (31, 3, 0.031946285128409246), (32, 1, 0.918821242292872), (33, 3, 0.3936900707504525), (34, 2, 0.23515963193442535), (35, 1, 0.02330449114890798), (36, 2, 0.8300989495616077), (37, 1, 0.7074359809356611), (38, 3, 0.6394032833687961), (39, 3, 0.33830202178334445), (40, 2, 0.5284487906644786), (41, 1, 0.20444545017342686), (42, 1, 0.2981964347308237), (43, 1, 0.9555245710790276), (44, 3, 0.6728256306876049), (45, 1, 0.7678218379424938), (46, 3, 0.07400387199385616), (47, 1, 0.52698403573366), (48, 2, 0.4278163566205304), (49, 3, 0.4548851360901667)]","[1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]",12,13,14,9,11,11.0
