instance,n,B,G,avg_health,avg_utility,algorithm,value
38,3,2,3,0.25449832518651955,0.40814552501799106,Non-Pooled,0.27978839927547816
38,3,2,3,0.25449832518651955,0.40814552501799106,Static Non-Overlapping,0.27978839927547816
38,3,2,3,0.25449832518651955,0.40814552501799106,Static Overlapping,0.2797883992754781
38,3,2,3,0.25449832518651955,0.40814552501799106,Classical Dynamic Optimal,0.27978839927547816
38,3,2,3,0.25449832518651955,0.40814552501799106,Augmented Greedy Dynamic,0.2797883992754781
38,3,2,3,0.25449832518651955,0.40814552501799106,Augmented Counting Greedy,0.2797883992754781
38,3,2,3,0.25449832518651955,0.40814552501799106,Augmented Dynamic Optimal,0.27978839927547816
38,3,2,3,0.25449832518651955,0.40814552501799106,Upper Bound,0.29472166511982545
39,3,2,3,0.46428212047014866,0.15054482847959652,Non-Pooled,0.09498764542185073
39,3,2,3,0.46428212047014866,0.15054482847959652,Static Non-Overlapping,0.09498764542185073
39,3,2,3,0.46428212047014866,0.15054482847959652,Static Overlapping,0.09498764542185073
39,3,2,3,0.46428212047014866,0.15054482847959652,Classical Dynamic Optimal,0.09498764542185072
39,3,2,3,0.46428212047014866,0.15054482847959652,Augmented Greedy Dynamic,0.09498764542185072
39,3,2,3,0.46428212047014866,0.15054482847959652,Augmented Counting Greedy,0.09498764542185072
39,3,2,3,0.46428212047014866,0.15054482847959652,Augmented Dynamic Optimal,0.09498764542185072
39,3,2,3,0.46428212047014866,0.15054482847959652,Upper Bound,0.10492877893767578
40,3,2,3,0.4958649178073597,0.38215733196518514,Non-Pooled,0.6617280721412166
40,3,2,3,0.4958649178073597,0.38215733196518514,Static Non-Overlapping,0.6617280721412166
40,3,2,3,0.4958649178073597,0.38215733196518514,Static Overlapping,0.6617280721412168
40,3,2,3,0.4958649178073597,0.38215733196518514,Classical Dynamic Optimal,0.6617280721412168
40,3,2,3,0.4958649178073597,0.38215733196518514,Augmented Greedy Dynamic,0.6617280721412166
40,3,2,3,0.4958649178073597,0.38215733196518514,Augmented Counting Greedy,0.6617280721412166
40,3,2,3,0.4958649178073597,0.38215733196518514,Augmented Dynamic Optimal,0.6617280721412168
40,3,2,3,0.4958649178073597,0.38215733196518514,Upper Bound,0.6672221313170188
41,3,2,3,0.2772726052644196,0.2446154551031227,Non-Pooled,0.1112752075345129
41,3,2,3,0.2772726052644196,0.2446154551031227,Static Non-Overlapping,0.1112752075345129
41,3,2,3,0.2772726052644196,0.2446154551031227,Static Overlapping,0.11127520753451288
41,3,2,3,0.2772726052644196,0.2446154551031227,Classical Dynamic Optimal,0.11127520753451288
41,3,2,3,0.2772726052644196,0.2446154551031227,Augmented Greedy Dynamic,0.11127520753451288
41,3,2,3,0.2772726052644196,0.2446154551031227,Augmented Counting Greedy,0.11127520753451288
41,3,2,3,0.2772726052644196,0.2446154551031227,Augmented Dynamic Optimal,0.11127520753451288
41,3,2,3,0.2772726052644196,0.2446154551031227,Upper Bound,0.1470970210734132
42,3,2,3,0.6014829613086976,0.8485407118569411,Non-Pooled,1.3266618079331387
42,3,2,3,0.6014829613086976,0.8485407118569411,Static Non-Overlapping,1.3266618079331387
42,3,2,3,0.6014829613086976,0.8485407118569411,Static Overlapping,1.3266618079331387
42,3,2,3,0.6014829613086976,0.8485407118569411,Classical Dynamic Optimal,1.4286851042137818
42,3,2,3,0.6014829613086976,0.8485407118569411,Augmented Greedy Dynamic,1.4291601964561025
42,3,2,3,0.6014829613086976,0.8485407118569411,Augmented Counting Greedy,1.4291601964561025
42,3,2,3,0.6014829613086976,0.8485407118569411,Augmented Dynamic Optimal,1.4291601964561023
42,3,2,3,0.6014829613086976,0.8485407118569411,Upper Bound,1.5065973737704312
43,3,2,3,0.6428481006136599,0.46225631871778533,Non-Pooled,0.8702272834160905
43,3,2,3,0.6428481006136599,0.46225631871778533,Static Non-Overlapping,0.8702272834160905
43,3,2,3,0.6428481006136599,0.46225631871778533,Static Overlapping,0.8702272834160903
43,3,2,3,0.6428481006136599,0.46225631871778533,Classical Dynamic Optimal,0.8702272834160905
43,3,2,3,0.6428481006136599,0.46225631871778533,Augmented Greedy Dynamic,0.7683072687681463
43,3,2,3,0.6428481006136599,0.46225631871778533,Augmented Counting Greedy,0.7683072687681463
43,3,2,3,0.6428481006136599,0.46225631871778533,Augmented Dynamic Optimal,0.8702272834160905
43,3,2,3,0.6428481006136599,0.46225631871778533,Upper Bound,0.9000746599908691
44,3,2,3,0.3753742098531146,0.8009435488807074,Non-Pooled,0.8194250151709992
44,3,2,3,0.3753742098531146,0.8009435488807074,Static Non-Overlapping,0.8194250151709992
44,3,2,3,0.3753742098531146,0.8009435488807074,Static Overlapping,0.8194250151709993
44,3,2,3,0.3753742098531146,0.8009435488807074,Classical Dynamic Optimal,0.8194250151709991
44,3,2,3,0.3753742098531146,0.8009435488807074,Augmented Greedy Dynamic,0.6837343371039967
44,3,2,3,0.3753742098531146,0.8009435488807074,Augmented Counting Greedy,0.6837343371039967
44,3,2,3,0.3753742098531146,0.8009435488807074,Augmented Dynamic Optimal,0.8194250151709991
44,3,2,3,0.3753742098531146,0.8009435488807074,Upper Bound,0.8628485524671892
45,3,2,3,0.5044283247393385,0.3406149160626433,Non-Pooled,0.5414637435657955
45,3,2,3,0.5044283247393385,0.3406149160626433,Static Non-Overlapping,0.5414637435657955
45,3,2,3,0.5044283247393385,0.3406149160626433,Static Overlapping,0.5414637435657956
45,3,2,3,0.5044283247393385,0.3406149160626433,Classical Dynamic Optimal,0.5414637435657956
45,3,2,3,0.5044283247393385,0.3406149160626433,Augmented Greedy Dynamic,0.5414637435657956
45,3,2,3,0.5044283247393385,0.3406149160626433,Augmented Counting Greedy,0.5414637435657956
45,3,2,3,0.5044283247393385,0.3406149160626433,Augmented Dynamic Optimal,0.5414637435657956
45,3,2,3,0.5044283247393385,0.3406149160626433,Upper Bound,0.5696576316013388
46,3,2,3,0.42439530109797236,0.6212528474813178,Non-Pooled,0.5818798901487605
46,3,2,3,0.42439530109797236,0.6212528474813178,Static Non-Overlapping,0.5818798901487605
46,3,2,3,0.42439530109797236,0.6212528474813178,Static Overlapping,0.5818798901487605
46,3,2,3,0.42439530109797236,0.6212528474813178,Classical Dynamic Optimal,0.5818798901487605
46,3,2,3,0.42439530109797236,0.6212528474813178,Augmented Greedy Dynamic,0.5818798901487605
46,3,2,3,0.42439530109797236,0.6212528474813178,Augmented Counting Greedy,0.5818798901487606
46,3,2,3,0.42439530109797236,0.6212528474813178,Augmented Dynamic Optimal,0.5908490904502713
46,3,2,3,0.42439530109797236,0.6212528474813178,Upper Bound,0.7022034508409155
47,3,2,3,0.5829738907847494,0.4093503753988393,Non-Pooled,0.7416333889381566
47,3,2,3,0.5829738907847494,0.4093503753988393,Static Non-Overlapping,0.7416333889381566
47,3,2,3,0.5829738907847494,0.4093503753988393,Static Overlapping,0.7416333889381564
47,3,2,3,0.5829738907847494,0.4093503753988393,Classical Dynamic Optimal,0.7542579674297352
47,3,2,3,0.5829738907847494,0.4093503753988393,Augmented Greedy Dynamic,0.7416333889381564
47,3,2,3,0.5829738907847494,0.4093503753988393,Augmented Counting Greedy,0.7416333889381564
47,3,2,3,0.5829738907847494,0.4093503753988393,Augmented Dynamic Optimal,0.7610926588523584
47,3,2,3,0.5829738907847494,0.4093503753988393,Upper Bound,0.8241507624898666
48,3,2,3,0.5487437039619559,0.297631424972009,Non-Pooled,0.4079976043288163
48,3,2,3,0.5487437039619559,0.297631424972009,Static Non-Overlapping,0.4079976043288163
48,3,2,3,0.5487437039619559,0.297631424972009,Static Overlapping,0.40799760432881627
48,3,2,3,0.5487437039619559,0.297631424972009,Classical Dynamic Optimal,0.42001685363786945
48,3,2,3,0.5487437039619559,0.297631424972009,Augmented Greedy Dynamic,0.4212329521820701
48,3,2,3,0.5487437039619559,0.297631424972009,Augmented Counting Greedy,0.42123295218207
48,3,2,3,0.5487437039619559,0.297631424972009,Augmented Dynamic Optimal,0.4212329521820701
48,3,2,3,0.5487437039619559,0.297631424972009,Upper Bound,0.45324268079867536
49,3,2,3,0.469545226860403,0.9240115224547356,Non-Pooled,1.2613077888966022
49,3,2,3,0.469545226860403,0.9240115224547356,Static Non-Overlapping,1.2613077888966022
49,3,2,3,0.469545226860403,0.9240115224547356,Static Overlapping,1.2613077888966024
49,3,2,3,0.469545226860403,0.9240115224547356,Classical Dynamic Optimal,1.2613077888966022
49,3,2,3,0.469545226860403,0.9240115224547356,Augmented Greedy Dynamic,1.1838971293006801
49,3,2,3,0.469545226860403,0.9240115224547356,Augmented Counting Greedy,1.1838971293006801
49,3,2,3,0.469545226860403,0.9240115224547356,Augmented Dynamic Optimal,1.2613077888966022
49,3,2,3,0.469545226860403,0.9240115224547356,Upper Bound,1.342669554560667
50,3,2,3,0.6026789248393558,0.5411606252926308,Non-Pooled,0.8135946144371307
50,3,2,3,0.6026789248393558,0.5411606252926308,Static Non-Overlapping,0.8135946144371307
50,3,2,3,0.6026789248393558,0.5411606252926308,Static Overlapping,0.8135946144371308
50,3,2,3,0.6026789248393558,0.5411606252926308,Classical Dynamic Optimal,0.8135946144371309
50,3,2,3,0.6026789248393558,0.5411606252926308,Augmented Greedy Dynamic,0.8135946144371309
50,3,2,3,0.6026789248393558,0.5411606252926308,Augmented Counting Greedy,0.8135946144371309
50,3,2,3,0.6026789248393558,0.5411606252926308,Augmented Dynamic Optimal,0.8135946144371309
50,3,2,3,0.6026789248393558,0.5411606252926308,Upper Bound,0.8654067062433791
51,3,2,3,0.5403243016954121,0.44721986737379965,Non-Pooled,0.7010514380023365
51,3,2,3,0.5403243016954121,0.44721986737379965,Static Non-Overlapping,0.7010514380023365
51,3,2,3,0.5403243016954121,0.44721986737379965,Static Overlapping,0.7010514380023365
51,3,2,3,0.5403243016954121,0.44721986737379965,Classical Dynamic Optimal,0.7010514380023366
51,3,2,3,0.5403243016954121,0.44721986737379965,Augmented Greedy Dynamic,0.6562741637415281
51,3,2,3,0.5403243016954121,0.44721986737379965,Augmented Counting Greedy,0.6562741637415281
51,3,2,3,0.5403243016954121,0.44721986737379965,Augmented Dynamic Optimal,0.7010514380023366
51,3,2,3,0.5403243016954121,0.44721986737379965,Upper Bound,0.7376316051593355
52,3,2,3,0.6173529440372699,0.5187826969087715,Non-Pooled,1.2202928173554444
52,3,2,3,0.6173529440372699,0.5187826969087715,Static Non-Overlapping,1.2202928173554444
52,3,2,3,0.6173529440372699,0.5187826969087715,Static Overlapping,1.2202928173554441
52,3,2,3,0.6173529440372699,0.5187826969087715,Classical Dynamic Optimal,1.2374430864711319
52,3,2,3,0.6173529440372699,0.5187826969087715,Augmented Greedy Dynamic,1.2202928173554446
52,3,2,3,0.6173529440372699,0.5187826969087715,Augmented Counting Greedy,1.2202928173554446
52,3,2,3,0.6173529440372699,0.5187826969087715,Augmented Dynamic Optimal,1.2378204314014971
52,3,2,3,0.6173529440372699,0.5187826969087715,Upper Bound,1.2587200299253762
53,3,2,3,0.5343506324821751,0.7843951223994905,Non-Pooled,1.1328598877518679
53,3,2,3,0.5343506324821751,0.7843951223994905,Static Non-Overlapping,1.1328598877518679
53,3,2,3,0.5343506324821751,0.7843951223994905,Static Overlapping,1.1328598877518676
53,3,2,3,0.5343506324821751,0.7843951223994905,Classical Dynamic Optimal,1.1482907966123013
53,3,2,3,0.5343506324821751,0.7843951223994905,Augmented Greedy Dynamic,1.1328598877518679
53,3,2,3,0.5343506324821751,0.7843951223994905,Augmented Counting Greedy,1.1328598877518679
53,3,2,3,0.5343506324821751,0.7843951223994905,Augmented Dynamic Optimal,1.1629631753798777
53,3,2,3,0.5343506324821751,0.7843951223994905,Upper Bound,1.3155730985216807
54,3,2,3,0.773897453438456,0.10908001236813188,Non-Pooled,0.18274158827045514
54,3,2,3,0.773897453438456,0.10908001236813188,Static Non-Overlapping,0.2062220941110659
54,3,2,3,0.773897453438456,0.10908001236813188,Static Overlapping,0.21338719944229323
54,3,2,3,0.773897453438456,0.10908001236813188,Classical Dynamic Optimal,0.21338719944229323
54,3,2,3,0.773897453438456,0.10908001236813188,Augmented Greedy Dynamic,0.21341641451148988
54,3,2,3,0.773897453438456,0.10908001236813188,Augmented Counting Greedy,0.21341641451148988
54,3,2,3,0.773897453438456,0.10908001236813188,Augmented Dynamic Optimal,0.2134547852111572
54,3,2,3,0.773897453438456,0.10908001236813188,Upper Bound,0.21900338939503985
55,3,2,3,0.33031926963333486,0.805765259170693,Non-Pooled,0.7125841620093396
55,3,2,3,0.33031926963333486,0.805765259170693,Static Non-Overlapping,0.7125841620093396
55,3,2,3,0.33031926963333486,0.805765259170693,Static Overlapping,0.7125841620093397
55,3,2,3,0.33031926963333486,0.805765259170693,Classical Dynamic Optimal,0.7125841620093396
55,3,2,3,0.33031926963333486,0.805765259170693,Augmented Greedy Dynamic,0.7125841620093396
55,3,2,3,0.33031926963333486,0.805765259170693,Augmented Counting Greedy,0.7125841620093396
55,3,2,3,0.33031926963333486,0.805765259170693,Augmented Dynamic Optimal,0.7125841620093396
55,3,2,3,0.33031926963333486,0.805765259170693,Upper Bound,0.718118524323546
56,3,2,3,0.5731709090895034,0.46951713187835176,Non-Pooled,0.8453991109800553
56,3,2,3,0.5731709090895034,0.46951713187835176,Static Non-Overlapping,0.8453991109800553
56,3,2,3,0.5731709090895034,0.46951713187835176,Static Overlapping,0.8453991109800552
56,3,2,3,0.5731709090895034,0.46951713187835176,Classical Dynamic Optimal,0.8453991109800554
56,3,2,3,0.5731709090895034,0.46951713187835176,Augmented Greedy Dynamic,0.8453991109800552
56,3,2,3,0.5731709090895034,0.46951713187835176,Augmented Counting Greedy,0.8453991109800552
56,3,2,3,0.5731709090895034,0.46951713187835176,Augmented Dynamic Optimal,0.8458399418331896
56,3,2,3,0.5731709090895034,0.46951713187835176,Upper Bound,0.8854502177720872
57,3,2,3,0.7346619992664594,0.6510831555181076,Non-Pooled,1.2485931613222183
57,3,2,3,0.7346619992664594,0.6510831555181076,Static Non-Overlapping,1.2854594407928606
57,3,2,3,0.7346619992664594,0.6510831555181076,Static Overlapping,1.358988061839838
57,3,2,3,0.7346619992664594,0.6510831555181076,Classical Dynamic Optimal,1.3839975091804264
57,3,2,3,0.7346619992664594,0.6510831555181076,Augmented Greedy Dynamic,1.387636535318198
57,3,2,3,0.7346619992664594,0.6510831555181076,Augmented Counting Greedy,1.387636535318198
57,3,2,3,0.7346619992664594,0.6510831555181076,Augmented Dynamic Optimal,1.3876365353181983
57,3,2,3,0.7346619992664594,0.6510831555181076,Upper Bound,1.4900396892376355
58,3,2,3,0.5902764378796829,0.5574517405283301,Non-Pooled,1.1164402802005744
58,3,2,3,0.5902764378796829,0.5574517405283301,Static Non-Overlapping,1.1164402802005744
58,3,2,3,0.5902764378796829,0.5574517405283301,Static Overlapping,1.1164402802005744
58,3,2,3,0.5902764378796829,0.5574517405283301,Classical Dynamic Optimal,1.1164402802005744
58,3,2,3,0.5902764378796829,0.5574517405283301,Augmented Greedy Dynamic,1.1164402802005744
58,3,2,3,0.5902764378796829,0.5574517405283301,Augmented Counting Greedy,1.1164402802005744
58,3,2,3,0.5902764378796829,0.5574517405283301,Augmented Dynamic Optimal,1.1165832919255696
58,3,2,3,0.5902764378796829,0.5574517405283301,Upper Bound,1.1742296980316351
59,3,2,3,0.46631900645808555,0.4122293598151476,Non-Pooled,0.2705994751627713
59,3,2,3,0.46631900645808555,0.4122293598151476,Static Non-Overlapping,0.2705994751627713
59,3,2,3,0.46631900645808555,0.4122293598151476,Static Overlapping,0.2705994751627712
59,3,2,3,0.46631900645808555,0.4122293598151476,Classical Dynamic Optimal,0.27293662164051313
59,3,2,3,0.46631900645808555,0.4122293598151476,Augmented Greedy Dynamic,0.2756266434582818
59,3,2,3,0.46631900645808555,0.4122293598151476,Augmented Counting Greedy,0.2756266434582818
59,3,2,3,0.46631900645808555,0.4122293598151476,Augmented Dynamic Optimal,0.2756266434582818
59,3,2,3,0.46631900645808555,0.4122293598151476,Upper Bound,0.31897787967665
60,3,2,3,0.7124038702220831,0.19437345354524535,Non-Pooled,0.4228621637661774
60,3,2,3,0.7124038702220831,0.19437345354524535,Static Non-Overlapping,0.4228621637661774
60,3,2,3,0.7124038702220831,0.19437345354524535,Static Overlapping,0.42286216376617747
60,3,2,3,0.7124038702220831,0.19437345354524535,Classical Dynamic Optimal,0.43799409516808097
60,3,2,3,0.7124038702220831,0.19437345354524535,Augmented Greedy Dynamic,0.43829245903194236
60,3,2,3,0.7124038702220831,0.19437345354524535,Augmented Counting Greedy,0.43829245903194236
60,3,2,3,0.7124038702220831,0.19437345354524535,Augmented Dynamic Optimal,0.4382924590319424
60,3,2,3,0.7124038702220831,0.19437345354524535,Upper Bound,0.4542728072456126
61,3,2,3,0.48500648055510753,0.4574813254686794,Non-Pooled,0.37562016481204485
61,3,2,3,0.48500648055510753,0.4574813254686794,Static Non-Overlapping,0.37562016481204485
61,3,2,3,0.48500648055510753,0.4574813254686794,Static Overlapping,0.3756201648120449
61,3,2,3,0.48500648055510753,0.4574813254686794,Classical Dynamic Optimal,0.37562016481204485
61,3,2,3,0.48500648055510753,0.4574813254686794,Augmented Greedy Dynamic,0.3735815214189791
61,3,2,3,0.48500648055510753,0.4574813254686794,Augmented Counting Greedy,0.3735815214189791
61,3,2,3,0.48500648055510753,0.4574813254686794,Augmented Dynamic Optimal,0.3936501249596114
61,3,2,3,0.48500648055510753,0.4574813254686794,Upper Bound,0.4652887748214638
62,3,2,3,0.7550129056705464,0.45186023519838225,Non-Pooled,0.9660046375782875
62,3,2,3,0.7550129056705464,0.45186023519838225,Static Non-Overlapping,0.9797951471399228
62,3,2,3,0.7550129056705464,0.45186023519838225,Static Overlapping,0.9797951471399228
62,3,2,3,0.7550129056705464,0.45186023519838225,Classical Dynamic Optimal,0.9875396001800577
62,3,2,3,0.7550129056705464,0.45186023519838225,Augmented Greedy Dynamic,0.9797951471399228
62,3,2,3,0.7550129056705464,0.45186023519838225,Augmented Counting Greedy,0.9797951471399228
62,3,2,3,0.7550129056705464,0.45186023519838225,Augmented Dynamic Optimal,0.9927721936258994
62,3,2,3,0.7550129056705464,0.45186023519838225,Upper Bound,1.0648899932922287
63,3,2,3,0.6588484824420412,0.12005272107393967,Non-Pooled,0.28604854822901676
63,3,2,3,0.6588484824420412,0.12005272107393967,Static Non-Overlapping,0.28604854822901676
63,3,2,3,0.6588484824420412,0.12005272107393967,Static Overlapping,0.2860485482290168
63,3,2,3,0.6588484824420412,0.12005272107393967,Classical Dynamic Optimal,0.28604854822901676
63,3,2,3,0.6588484824420412,0.12005272107393967,Augmented Greedy Dynamic,0.2686189763416064
63,3,2,3,0.6588484824420412,0.12005272107393967,Augmented Counting Greedy,0.2686189763416064
63,3,2,3,0.6588484824420412,0.12005272107393967,Augmented Dynamic Optimal,0.28604854822901676
63,3,2,3,0.6588484824420412,0.12005272107393967,Upper Bound,0.28940980475689493
64,3,2,3,0.5307763930688235,0.51562268410607,Non-Pooled,0.5014128425107648
64,3,2,3,0.5307763930688235,0.51562268410607,Static Non-Overlapping,0.5014128425107648
64,3,2,3,0.5307763930688235,0.51562268410607,Static Overlapping,0.5014128425107648
64,3,2,3,0.5307763930688235,0.51562268410607,Classical Dynamic Optimal,0.5014128425107648
64,3,2,3,0.5307763930688235,0.51562268410607,Augmented Greedy Dynamic,0.5014128425107649
64,3,2,3,0.5307763930688235,0.51562268410607,Augmented Counting Greedy,0.5014128425107649
64,3,2,3,0.5307763930688235,0.51562268410607,Augmented Dynamic Optimal,0.5062569111384769
64,3,2,3,0.5307763930688235,0.51562268410607,Upper Bound,0.5357607992731033
65,3,2,3,0.6157692476388609,0.43959073655761927,Non-Pooled,0.7581665824046563
65,3,2,3,0.6157692476388609,0.43959073655761927,Static Non-Overlapping,0.7581665824046563
65,3,2,3,0.6157692476388609,0.43959073655761927,Static Overlapping,0.7581665824046562
65,3,2,3,0.6157692476388609,0.43959073655761927,Classical Dynamic Optimal,0.7969863648296927
65,3,2,3,0.6157692476388609,0.43959073655761927,Augmented Greedy Dynamic,0.7581665824046563
65,3,2,3,0.6157692476388609,0.43959073655761927,Augmented Counting Greedy,0.7581665824046563
65,3,2,3,0.6157692476388609,0.43959073655761927,Augmented Dynamic Optimal,0.7978545474380504
65,3,2,3,0.6157692476388609,0.43959073655761927,Upper Bound,0.8210226268849886
66,3,2,3,0.44527054219948864,0.5384478242374601,Non-Pooled,0.6766174520861767
66,3,2,3,0.44527054219948864,0.5384478242374601,Static Non-Overlapping,0.6766174520861767
66,3,2,3,0.44527054219948864,0.5384478242374601,Static Overlapping,0.6766174520861766
66,3,2,3,0.44527054219948864,0.5384478242374601,Classical Dynamic Optimal,0.6836669612135461
66,3,2,3,0.44527054219948864,0.5384478242374601,Augmented Greedy Dynamic,0.6766174520861766
66,3,2,3,0.44527054219948864,0.5384478242374601,Augmented Counting Greedy,0.6766174520861766
66,3,2,3,0.44527054219948864,0.5384478242374601,Augmented Dynamic Optimal,0.6899894925457136
66,3,2,3,0.44527054219948864,0.5384478242374601,Upper Bound,0.7475167656640024
67,3,2,3,0.35352128220011547,0.299651600801819,Non-Pooled,0.3284190997920861
67,3,2,3,0.35352128220011547,0.299651600801819,Static Non-Overlapping,0.3284190997920861
67,3,2,3,0.35352128220011547,0.299651600801819,Static Overlapping,0.3284190997920861
67,3,2,3,0.35352128220011547,0.299651600801819,Classical Dynamic Optimal,0.3284190997920861
67,3,2,3,0.35352128220011547,0.299651600801819,Augmented Greedy Dynamic,0.3284190997920861
67,3,2,3,0.35352128220011547,0.299651600801819,Augmented Counting Greedy,0.3284190997920861
67,3,2,3,0.35352128220011547,0.299651600801819,Augmented Dynamic Optimal,0.3284190997920861
67,3,2,3,0.35352128220011547,0.299651600801819,Upper Bound,0.3663741367041363
68,3,2,3,0.48954757170397145,0.5703108902455762,Non-Pooled,0.8484976578303827
68,3,2,3,0.48954757170397145,0.5703108902455762,Static Non-Overlapping,0.8484976578303827
68,3,2,3,0.48954757170397145,0.5703108902455762,Static Overlapping,0.8484976578303827
68,3,2,3,0.48954757170397145,0.5703108902455762,Classical Dynamic Optimal,0.8540837804347902
68,3,2,3,0.48954757170397145,0.5703108902455762,Augmented Greedy Dynamic,0.8484976578303827
68,3,2,3,0.48954757170397145,0.5703108902455762,Augmented Counting Greedy,0.8484976578303827
68,3,2,3,0.48954757170397145,0.5703108902455762,Augmented Dynamic Optimal,0.8541913937806055
68,3,2,3,0.48954757170397145,0.5703108902455762,Upper Bound,0.8629340767922957
69,3,2,3,0.6760027531714706,0.5662766790551846,Non-Pooled,0.8266183846801307
69,3,2,3,0.6760027531714706,0.5662766790551846,Static Non-Overlapping,0.8351511694606928
69,3,2,3,0.6760027531714706,0.5662766790551846,Static Overlapping,0.8465271860148496
69,3,2,3,0.6760027531714706,0.5662766790551846,Classical Dynamic Optimal,0.8795493440384
69,3,2,3,0.6760027531714706,0.5662766790551846,Augmented Greedy Dynamic,0.8822818274957841
69,3,2,3,0.6760027531714706,0.5662766790551846,Augmented Counting Greedy,0.8822818274957841
69,3,2,3,0.6760027531714706,0.5662766790551846,Augmented Dynamic Optimal,0.8822818274957842
69,3,2,3,0.6760027531714706,0.5662766790551846,Upper Bound,0.9436755220806182
70,3,2,3,0.2781421331876719,0.602145342150577,Non-Pooled,0.4233640697227415
70,3,2,3,0.2781421331876719,0.602145342150577,Static Non-Overlapping,0.4233640697227415
70,3,2,3,0.2781421331876719,0.602145342150577,Static Overlapping,0.4233640697227415
70,3,2,3,0.2781421331876719,0.602145342150577,Classical Dynamic Optimal,0.4233640697227415
70,3,2,3,0.2781421331876719,0.602145342150577,Augmented Greedy Dynamic,0.42336406972274143
70,3,2,3,0.2781421331876719,0.602145342150577,Augmented Counting Greedy,0.42336406972274143
70,3,2,3,0.2781421331876719,0.602145342150577,Augmented Dynamic Optimal,0.4233640697227415
70,3,2,3,0.2781421331876719,0.602145342150577,Upper Bound,0.4943962141839905
71,3,2,3,0.6588735806986608,0.6511894374921674,Non-Pooled,1.2352694934150312
71,3,2,3,0.6588735806986608,0.6511894374921674,Static Non-Overlapping,1.2352694934150312
71,3,2,3,0.6588735806986608,0.6511894374921674,Static Overlapping,1.2352694934150314
71,3,2,3,0.6588735806986608,0.6511894374921674,Classical Dynamic Optimal,1.2913429513683112
71,3,2,3,0.6588735806986608,0.6511894374921674,Augmented Greedy Dynamic,1.2928534751840497
71,3,2,3,0.6588735806986608,0.6511894374921674,Augmented Counting Greedy,1.2928534751840497
71,3,2,3,0.6588735806986608,0.6511894374921674,Augmented Dynamic Optimal,1.2928534751840497
71,3,2,3,0.6588735806986608,0.6511894374921674,Upper Bound,1.3609534880983745
72,3,2,3,0.6028521950568994,0.37616380805027855,Non-Pooled,0.9148071936630988
72,3,2,3,0.6028521950568994,0.37616380805027855,Static Non-Overlapping,0.9148071936630988
72,3,2,3,0.6028521950568994,0.37616380805027855,Static Overlapping,0.9148071936630988
72,3,2,3,0.6028521950568994,0.37616380805027855,Classical Dynamic Optimal,0.9148071936630988
72,3,2,3,0.6028521950568994,0.37616380805027855,Augmented Greedy Dynamic,0.8518641430340629
72,3,2,3,0.6028521950568994,0.37616380805027855,Augmented Counting Greedy,0.8518641430340629
72,3,2,3,0.6028521950568994,0.37616380805027855,Augmented Dynamic Optimal,0.9148071936630988
72,3,2,3,0.6028521950568994,0.37616380805027855,Upper Bound,0.91580507991352
73,3,2,3,0.5037720633379584,0.5487069734000304,Non-Pooled,0.5808211721086056
73,3,2,3,0.5037720633379584,0.5487069734000304,Static Non-Overlapping,0.5808211721086056
73,3,2,3,0.5037720633379584,0.5487069734000304,Static Overlapping,0.5808211721086057
73,3,2,3,0.5037720633379584,0.5487069734000304,Classical Dynamic Optimal,0.5808211721086056
73,3,2,3,0.5037720633379584,0.5487069734000304,Augmented Greedy Dynamic,0.5808211721086056
73,3,2,3,0.5037720633379584,0.5487069734000304,Augmented Counting Greedy,0.5808211721086056
73,3,2,3,0.5037720633379584,0.5487069734000304,Augmented Dynamic Optimal,0.5808211721086056
73,3,2,3,0.5037720633379584,0.5487069734000304,Upper Bound,0.6642594630268256
74,3,2,3,0.50384584601907,0.423454957480718,Non-Pooled,0.5561910430807354
74,3,2,3,0.50384584601907,0.423454957480718,Static Non-Overlapping,0.5561910430807354
74,3,2,3,0.50384584601907,0.423454957480718,Static Overlapping,0.5561910430807353
74,3,2,3,0.50384584601907,0.423454957480718,Classical Dynamic Optimal,0.5616392769961919
74,3,2,3,0.50384584601907,0.423454957480718,Augmented Greedy Dynamic,0.5561910430807355
74,3,2,3,0.50384584601907,0.423454957480718,Augmented Counting Greedy,0.5561910430807354
74,3,2,3,0.50384584601907,0.423454957480718,Augmented Dynamic Optimal,0.5737413161381197
74,3,2,3,0.50384584601907,0.423454957480718,Upper Bound,0.6670092301033604
75,3,2,3,0.7530413460947026,0.5921287620951391,Non-Pooled,1.05625797660212
75,3,2,3,0.7530413460947026,0.5921287620951391,Static Non-Overlapping,1.2447390911600456
75,3,2,3,0.7530413460947026,0.5921287620951391,Static Overlapping,1.24489299856942
75,3,2,3,0.7530413460947026,0.5921287620951391,Classical Dynamic Optimal,1.247085893892122
75,3,2,3,0.7530413460947026,0.5921287620951391,Augmented Greedy Dynamic,1.2471475791596
75,3,2,3,0.7530413460947026,0.5921287620951391,Augmented Counting Greedy,1.2471475791596
75,3,2,3,0.7530413460947026,0.5921287620951391,Augmented Dynamic Optimal,1.250723247205239
75,3,2,3,0.7530413460947026,0.5921287620951391,Upper Bound,1.262705864748737
76,3,2,3,0.6250597115068831,0.7465694895367753,Non-Pooled,1.3758274339418615
76,3,2,3,0.6250597115068831,0.7465694895367753,Static Non-Overlapping,1.3758274339418615
