q_sano,n,G,B,u,convencion,clase,optimo,baseline_singletons,ratio_vs_singletons,tamanos_optimos,singleton_optimo,grupo_optimo,preferencia,valor_singleton_primero,valor_mejor_grupo_primero,brecha_grupo_individual
0.45,18,3,6,1,posterior_zero,pathwise,3.56318200828248,2.7,1.319697040105,3,False,True,solo_grupo,3.40347338008594,3.56318200828248,0.15970862819654
0.45,21,3,7,1,posterior_zero,pathwise,4.16717508332291,3.15,1.322912724864,3,False,True,solo_grupo,4.01318200828248,4.16717508332291,0.15399307504043
0.45,24,3,8,1,posterior_zero,pathwise,4.77345628115143,3.6,1.325960078098,3,False,True,solo_grupo,4.61717508332291,4.77345628115143,0.15628119782852
0.5,6,3,2,1,posterior_zero,pathwise,1.25,1.0,1.25,2,False,True,solo_grupo,1.0,1.25,0.25
0.5,9,3,3,1,posterior_zero,pathwise,1.96875,1.5,1.3125,3,False,True,solo_grupo,1.75,1.96875,0.21875
0.5,12,3,4,1,posterior_zero,pathwise,2.63671875,2.0,1.318359375,3,False,True,solo_grupo,2.46875,2.63671875,0.16796875
0.5,15,3,5,1,posterior_zero,pathwise,3.33154296875,2.5,1.3326171875,3,False,True,solo_grupo,3.13671875,3.33154296875,0.19482421875
0.5,18,3,6,1,posterior_zero,pathwise,4.02899169921875,3.0,1.342997233073,3,False,True,solo_grupo,3.83154296875,4.02899169921875,0.19744873046875
0.5,21,3,7,1,posterior_zero,pathwise,4.71874237060547,3.5,1.348212105887,3,False,True,solo_grupo,4.52899169921875,4.71874237060547,0.18975067138672
0.5,24,3,8,1,posterior_zero,pathwise,5.41072368621826,4.0,1.352680921555,3,False,True,solo_grupo,5.21874237060547,5.41072368621826,0.19198131561279
0.55,6,3,2,1,posterior_zero,pathwise,1.405525,1.1,1.27775,2,False,True,solo_grupo,1.155,1.405525,0.250525
0.55,9,3,3,1,posterior_zero,pathwise,2.229774353125,1.65,1.351378395833,3,False,True,solo_grupo,1.955525,2.229774353125,0.274249353125
0.55,12,3,4,1,posterior_zero,pathwise,2.99933915479258,2.2,1.363335979451,3,False,True,solo_grupo,2.779774353125,2.99933915479258,0.21956480166758
0.55,15,3,5,1,posterior_zero,pathwise,3.7807002015858,2.75,1.374800073304,3,False,True,solo_grupo,3.54933915479258,3.7807002015858,0.23136104679322
0.55,18,3,6,1,posterior_zero,pathwise,4.57155447694828,3.3,1.385319538469,3,False,True,solo_grupo,4.3307002015858,4.57155447694828,0.24085427536248
0.55,21,3,7,1,posterior_zero,pathwise,5.35442392563586,3.85,1.390759461204,3,False,True,solo_grupo,5.12155447694828,5.35442392563586,0.23286944868758
0.55,24,3,8,1,posterior_zero,pathwise,6.13736066197984,4.4,1.394854695905,3,False,True,solo_grupo,5.90442392563586,6.13736066197984,0.23293673634397
0.6,6,3,2,1,posterior_zero,pathwise,1.63296,1.2,1.3608,3,False,True,solo_grupo,1.32,1.63296,0.31296
0.6,9,3,3,1,posterior_zero,pathwise,2.54320128,1.8,1.4128896,3,False,True,solo_grupo,2.23296,2.54320128,0.31024128
0.6,12,3,4,1,posterior_zero,pathwise,3.41978056704,2.4,1.4249085696,3,False,True,solo_grupo,3.14320128,3.41978056704,0.27657928704
0.6,15,3,5,1,posterior_zero,pathwise,4.30272687439872,3.0,1.434242291466,3,False,True,solo_grupo,4.01978056704,4.30272687439872,0.28294630735872
0.6,18,3,6,1,posterior_zero,pathwise,5.19051515021623,3.6,1.441809763949,3,False,True,solo_grupo,4.90272687439872,5.19051515021623,0.28778827581751
0.6,21,3,7,1,posterior_zero,pathwise,6.07189403732571,4.2,1.445689056506,3,False,True,solo_grupo,5.79051515021623,6.07189403732571,0.28137888710948
0.6,24,3,8,1,posterior_zero,pathwise,6.95293369904514,4.8,1.448527853968,3,False,True,solo_grupo,6.67189403732571,6.95293369904514,0.28103966171943
0.65,6,3,2,1,posterior_zero,pathwise,1.885511875,1.3,1.45039375,3,False,True,solo_grupo,1.495,1.885511875,0.390511875
0.65,9,3,3,1,posterior_zero,pathwise,2.88513104445313,1.95,1.479554381771,3,False,True,solo_grupo,2.535511875,2.88513104445312,0.34961916945312
0.65,12,3,4,1,posterior_zero,pathwise,3.88255491587323,2.6,1.493290352259,3,False,True,solo_grupo,3.53513104445312,3.88255491587323,0.34742387142011
0.65,15,3,5,1,posterior_zero,pathwise,4.87641682866591,3.25,1.500435947282,3,False,True,solo_grupo,4.53255491587323,4.87641682866591,0.34386191279268
0.65,18,3,6,1,posterior_zero,pathwise,5.86879902185652,3.9,1.504820262014,3,False,True,solo_grupo,5.52641682866591,5.86879902185652,0.34238219319061
0.65,21,3,7,1,posterior_zero,pathwise,6.85836828363622,4.55,1.507333688711,3,False,True,solo_grupo,6.51879902185652,6.85836828363622,0.33956926177969
0.65,24,3,8,1,posterior_zero,pathwise,7.84655818350999,5.2,1.508953496829,3,False,True,solo_grupo,7.50836828363622,7.84655818350999,0.33818989987377
0.7,6,3,2,1,posterior_zero,pathwise,2.192211,1.4,1.565865,3,False,True,solo_grupo,1.729,2.192211,0.463211
0.7,9,3,3,1,posterior_zero,pathwise,3.296234949,2.1,1.56963569,3,False,True,solo_grupo,2.892211,3.296234949,0.404023949
0.7,12,3,4,1,posterior_zero,pathwise,4.426360387491,2.8,1.580842995532,3,False,True,solo_grupo,3.996234949,4.426360387491,0.430125438491
0.7,15,3,5,1,posterior_zero,pathwise,5.54497506911647,3.5,1.584278591176,3,False,True,solo_grupo,5.126360387491,5.54497506911647,0.41861468162547
0.7,18,3,6,1,posterior_zero,pathwise,6.66866599451964,4.2,1.587777617743,3,False,True,solo_grupo,6.24497506911647,6.66866599451964,0.42369092540317
0.7,21,3,7,1,posterior_zero,pathwise,7.79011829641684,4.9,1.589820060493,3,False,True,solo_grupo,7.36866599451964,7.79011829641684,0.4214523018972
0.7,24,3,8,1,posterior_zero,pathwise,8.91255783128017,5.6,1.591528184157,3,False,True,solo_grupo,8.49011829641684,8.91255783128017,0.42243953486333
0.75,6,3,2,1,posterior_zero,pathwise,2.559814453125,1.5,1.70654296875,3,False,True,solo_grupo,2.015625,2.559814453125,0.544189453125
0.75,9,3,3,1,posterior_zero,pathwise,3.84195327758789,2.25,1.707534790039,3,False,True,solo_grupo,3.309814453125,3.84195327758789,0.53213882446289
0.75,12,3,4,1,posterior_zero,pathwise,5.12917596101761,3.0,1.709725320339,3,False,True,solo_grupo,4.59195327758789,5.12917596101761,0.53722268342972
0.75,15,3,5,1,posterior_zero,pathwise,6.4142538914457,3.75,1.710467704386,3,False,True,solo_grupo,5.87917596101761,6.4142538914457,0.53507793042809
0.75,18,3,6,1,posterior_zero,pathwise,7.70023663954635,4.5,1.711163697677,3,False,True,solo_grupo,7.1642538914457,7.70023663954635,0.53598274810065
0.75,21,3,7,1,posterior_zero,pathwise,8.98583766769138,5.25,1.711588127179,3,False,True,solo_grupo,8.45023663954635,8.98583766769138,0.53560102814504
0.75,24,3,8,1,posterior_zero,pathwise,10.2715997339427,6.0,1.71193328899,3,False,True,solo_grupo,9.73583766769138,10.2715997339427,0.53576206625131
0.8,6,3,2,1,posterior_zero,pathwise,3.072,1.6,1.92,3,False,True,solo_grupo,2.336,3.072,0.736
0.8,9,3,3,1,posterior_zero,pathwise,4.608,2.4,1.92,3,False,True,solo_grupo,3.872,4.608,0.736
0.8,12,3,4,1,posterior_zero,pathwise,6.144,3.2,1.92,3,False,True,solo_grupo,5.408,6.144,0.736
0.8,15,3,5,1,posterior_zero,pathwise,7.68,4.0,1.92,3,False,True,solo_grupo,6.944,7.68,0.736
0.8,18,3,6,1,posterior_zero,pathwise,9.216,4.8,1.92,3,False,True,solo_grupo,8.48,9.216,0.736
0.8,21,3,7,1,posterior_zero,pathwise,10.75200000000001,5.6,1.92,3,False,True,solo_grupo,10.016,10.75200000000001,0.736
0.8,24,3,8,1,posterior_zero,pathwise,12.28800000000001,6.4,1.92,3,False,True,solo_grupo,11.55200000000001,12.28800000000001,0.736
0.85,6,3,2,1,posterior_zero,pathwise,3.68475,1.7,2.1675,3,False,True,solo_grupo,2.692375,3.68475,0.992375
0.85,9,3,3,1,posterior_zero,pathwise,5.527125,2.55,2.1675,3,False,True,solo_grupo,4.53475,5.527125,0.992375
0.85,12,3,4,1,posterior_zero,pathwise,7.3695,3.4,2.1675,3,False,True,solo_grupo,6.377125,7.3695,0.992375
0.85,15,3,5,1,posterior_zero,pathwise,9.211875,4.25,2.1675,3,False,True,solo_grupo,8.2195,9.211875,0.992375
0.85,18,3,6,1,posterior_zero,pathwise,11.05425,5.1,2.1675,3,False,True,solo_grupo,10.061875,11.05425,0.992375
0.85,21,3,7,1,posterior_zero,pathwise,12.896625,5.95,2.1675,3,False,True,solo_grupo,11.90425,12.896625,0.992375
0.85,24,3,8,1,posterior_zero,pathwise,14.739,6.8,2.1675,3,False,True,solo_grupo,13.746625,14.739,0.992375
0.9,6,3,2,1,posterior_zero,pathwise,4.374,1.8,2.43,3,False,True,solo_grupo,3.087,4.374,1.287
0.9,9,3,3,1,posterior_zero,pathwise,6.561,2.7,2.43,3,False,True,solo_grupo,5.274,6.561,1.287
0.9,12,3,4,1,posterior_zero,pathwise,8.748,3.6,2.43,3,False,True,solo_grupo,7.461,8.748,1.287
0.9,15,3,5,1,posterior_zero,pathwise,10.935,4.5,2.43,3,False,True,solo_grupo,9.648,10.935,1.287
0.9,18,3,6,1,posterior_zero,pathwise,13.122,5.4,2.43,3,False,True,solo_grupo,11.835,13.122,1.287
0.9,21,3,7,1,posterior_zero,pathwise,15.309,6.3,2.43,3,False,True,solo_grupo,14.022,15.309,1.287
0.9,24,3,8,1,posterior_zero,pathwise,17.49600000000001,7.2,2.43,3,False,True,solo_grupo,16.209,17.496,1.287
0.95,6,3,2,1,posterior_zero,pathwise,5.14425,1.9,2.7075,3,False,True,solo_grupo,3.522125,5.14425,1.622125
0.95,9,3,3,1,posterior_zero,pathwise,7.716375,2.85,2.7075,3,False,True,solo_grupo,6.09425,7.716375,1.622125
0.95,12,3,4,1,posterior_zero,pathwise,10.2885,3.8,2.7075,3,False,True,solo_grupo,8.666375,10.2885,1.622125
0.95,15,3,5,1,posterior_zero,pathwise,12.860625,4.75,2.7075,3,False,True,solo_grupo,11.2385,12.860625,1.622125
0.95,18,3,6,1,posterior_zero,pathwise,15.43275,5.7,2.7075,3,False,True,solo_grupo,13.810625,15.43275,1.622125
0.95,21,3,7,1,posterior_zero,pathwise,18.004875,6.65,2.7075,3,False,True,solo_grupo,16.38275,18.004875,1.622125
0.95,24,3,8,1,posterior_zero,pathwise,20.577,7.6,2.7075,3,False,True,solo_grupo,18.954875,20.577,1.622125
0.05,8,4,2,1,posterior_zero,pathwise,0.14525,0.1,1.4525,2,False,True,solo_grupo,0.1,0.14525,0.04525
0.05,12,4,3,1,posterior_zero,pathwise,0.309508565625,0.15,2.0633904375,4,False,True,solo_grupo,0.19525,0.309508565625,0.114258565625
0.05,16,4,4,1,posterior_zero,pathwise,0.46135153618363,0.2,2.306757680918,4,False,True,solo_grupo,0.359508565625,0.46135153618363,0.10184297055863
0.05,20,4,5,1,posterior_zero,pathwise,0.60260023801815,0.25,2.410400952073,4,False,True,solo_grupo,0.51135153618363,0.60260023801815,0.09124870183452
0.05,24,4,6,1,posterior_zero,pathwise,0.74782504475376,0.3,2.492750149179,4,False,True,solo_grupo,0.65260023801815,0.74782504475376,0.09522480673561
0.05,28,4,7,1,posterior_zero,pathwise,0.89426991891352,0.35,2.555056911181,4,False,True,solo_grupo,0.79782504475376,0.89426991891352,0.09644487415976
0.05,32,4,8,1,posterior_zero,pathwise,1.03980781720874,0.4,2.599519543022,4,False,True,solo_grupo,0.94426991891352,1.03980781720874,0.09553789829521
0.1,8,4,2,1,posterior_zero,pathwise,0.282,0.2,1.41,2,False,True,solo_grupo,0.2,0.282,0.082
0.1,12,4,3,1,posterior_zero,pathwise,0.5542684,0.3,1.847561333333,4,False,True,solo_grupo,0.382,0.5542684,0.1722684
0.1,16,4,4,1,posterior_zero,pathwise,0.79779932408,0.4,1.9944983102,4,False,True,solo_grupo,0.6542684,0.79779932408,0.14353092408
0.1,20,4,5,1,posterior_zero,pathwise,1.0189814645413,0.5,2.037962929083,4,False,True,solo_grupo,0.89779932408,1.0189814645413,0.1211821404613
0.1,24,4,6,1,posterior_zero,pathwise,1.25669877776209,0.6,2.094497962937,4,False,True,solo_grupo,1.1189814645413,1.25669877776209,0.1377173132208
0.1,28,4,7,1,posterior_zero,pathwise,1.49617181247347,0.7,2.137388303534,4,False,True,solo_grupo,1.35669877776209,1.49617181247347,0.13947303471138
0.1,32,4,8,1,posterior_zero,pathwise,1.72985381002096,0.8,2.162317262526,4,False,True,solo_grupo,1.59617181247347,1.72985381002096,0.13368199754749
0.15,8,4,2,1,posterior_zero,pathwise,0.41175,0.3,1.3725,2,False,True,solo_grupo,0.3,0.41175,0.11175
0.15,12,4,3,1,posterior_zero,pathwise,0.754996396875,0.45,1.677769770833,4,False,True,solo_grupo,0.56175,0.754996396875,0.193246396875
0.15,16,4,4,1,posterior_zero,pathwise,1.06487457669715,0.6,1.774790961162,4,False,True,solo_grupo,0.904996396875,1.06487457669715,0.15987817982215
0.15,20,4,5,1,posterior_zero,pathwise,1.34715526010987,0.75,1.79620701348,4,False,True,solo_grupo,1.21487457669715,1.34715526010987,0.13228068341272
0.15,24,4,6,1,posterior_zero,pathwise,1.65815214398443,0.9,1.842391271094,4,False,True,solo_grupo,1.49715526010987,1.65815214398443,0.16099688387456
0.15,28,4,7,1,posterior_zero,pathwise,1.96702720487418,1.05,1.873359242737,4,False,True,solo_grupo,1.80815214398443,1.96702720487418,0.15887506088975
0.15,32,4,8,1,posterior_zero,pathwise,2.26463222659017,1.2,1.887193522158,4,False,True,solo_grupo,2.11702720487418,2.26463222659017,0.14760502171599
0.2,8,4,2,1,posterior_zero,pathwise,0.536,0.4,1.34,2,False,True,solo_grupo,0.4,0.536,0.136
0.2,12,4,3,1,posterior_zero,pathwise,0.9282432,0.6,1.547072,4,False,True,solo_grupo,0.736,0.9282432,0.1922432
0.2,16,4,4,1,posterior_zero,pathwise,1.29617680384,0.8,1.6202210048,4,False,True,solo_grupo,1.1282432,1.29617680384,0.16793360384
0.2,20,4,5,1,posterior_zero,pathwise,1.63426115357901,1.0,1.634261153579,4,False,True,solo_grupo,1.49617680384,1.63426115357901,0.13808434973901
0.2,24,4,6,1,posterior_zero,pathwise,2.0077160393483,1.2,1.673096699457,4,False,True,solo_grupo,1.83426115357901,2.0077160393483,0.17345488576929
0.2,28,4,7,1,posterior_zero,pathwise,2.37270699966643,1.4,1.694790714047,4,False,True,solo_grupo,2.2077160393483,2.37270699966643,0.16499096031814
0.2,32,4,8,1,posterior_zero,pathwise,2.7247209984836,1.6,1.702950624052,4,False,True,solo_grupo,2.57270699966643,2.7247209984836,0.15201399881717
0.25,8,4,2,1,posterior_zero,pathwise,0.65625,0.5,1.3125,2,False,True,solo_grupo,0.5,0.65625,0.15625
0.25,12,4,3,1,posterior_zero,pathwise,1.087158203125,0.75,1.449544270833,4,False,True,solo_grupo,0.90625,1.087158203125,0.180908203125
0.25,16,4,4,1,posterior_zero,pathwise,1.51156044006348,1.0,1.511560440063,4,False,True,solo_grupo,1.337158203125,1.51156044006348,0.17440223693848
0.25,20,4,5,1,posterior_zero,pathwise,1.90338595211506,1.25,1.522708761692,4,False,True,solo_grupo,1.76156044006348,1.90338595211506,0.14182551205158
0.25,24,4,6,1,posterior_zero,pathwise,2.33268201316241,1.5,1.555121342108,4,False,True,solo_grupo,2.15338595211506,2.33268201316241,0.17929606104735
0.25,28,4,7,1,posterior_zero,pathwise,2.74719533930056,1.75,1.569825908172,4,False,True,solo_grupo,2.58268201316241,2.74719533930056,0.16451332613815
0.25,32,4,8,1,posterior_zero,pathwise,3.15131762373003,2.0,1.575658811865,4,False,True,solo_grupo,2.99719533930056,3.15131762373003,0.15412228442947
0.3,8,4,2,1,posterior_zero,pathwise,0.774,0.6,1.29,2,False,True,solo_grupo,0.6,0.774,0.174
0.3,12,4,3,1,posterior_zero,pathwise,1.24938,0.9,1.3882,3,False,True,solo_grupo,1.074,1.24938,0.17538
0.3,16,4,4,1,posterior_zero,pathwise,1.738105716,1.2,1.44842143,4,False,True,solo_grupo,1.54938,1.738105716,0.188725716
0.3,20,4,5,1,posterior_zero,pathwise,2.1794839787112,1.5,1.452989319141,4,False,True,solo_grupo,2.038105716,2.1794839787112,0.1413782627112
0.3,24,4,6,1,posterior_zero,pathwise,2.66144663106412,1.8,1.478581461702,4,False,True,solo_grupo,2.4794839787112,2.66144663106412,0.18196265235292
0.3,28,4,7,1,posterior_zero,pathwise,3.13107078438746,2.1,1.490986087804,4,False,True,solo_grupo,2.96144663106412,3.13107078438746,0.16962415332334
0.3,32,4,8,1,posterior_zero,pathwise,3.59025713024133,2.4,1.495940470934,4,False,True,solo_grupo,3.43107078438746,3.59025713024133,0.15918634585387
0.35,8,4,2,1,posterior_zero,pathwise,0.89075,0.7,1.2725,2,False,True,solo_grupo,0.7,0.89075,0.19075
0.35,12,4,3,1,posterior_zero,pathwise,1.412438125,1.05,1.345179166667,3,False,True,solo_grupo,1.24075,1.412438125,0.171688125
0.35,16,4,4,1,posterior_zero,pathwise,1.97645282641406,1.4,1.411752018867,4,False,True,solo_grupo,1.762438125,1.97645282641406,0.21401470141406
0.35,20,4,5,1,posterior_zero,pathwise,2.48277879214321,1.75,1.418730738368,4,False,True,solo_grupo,2.32645282641406,2.48277879214321,0.15632596572915
0.35,24,4,6,1,posterior_zero,pathwise,3.00520724405314,2.1,1.431051068597,4,False,True,solo_grupo,2.83277879214321,3.00520724405314,0.17242845190993
0.35,28,4,7,1,posterior_zero,pathwise,3.53487950438734,2.45,1.442807960974,4,False,True,solo_grupo,3.35520724405314,3.53487950438734,0.1796722603342
0.35,32,4,8,1,posterior_zero,pathwise,4.06260762658193,2.8,1.450931295208,4,False,True,solo_grupo,3.88487950438734,4.06260762658193,0.17772812219459
0.4,8,4,2,1,posterior_zero,pathwise,1.008,0.8,1.26,2,False,True,solo_grupo,0.8,1.008,0.208
0.4,12,4,3,1,posterior_zero,pathwise,1.57824,1.2,1.3152,3,False,True,solo_grupo,1.408,1.57824,0.17024
0.4,16,4,4,1,posterior_zero,pathwise,2.222344192,1.6,1.38896512,4,False,True,solo_grupo,1.97824,2.222344192,0.244104192
0.4,20,4,5,1,posterior_zero,pathwise,2.7961520193536,2.0,1.398076009677,4,False,True,solo_grupo,2.622344192,2.7961520193536,0.1738078273536
0.4,24,4,6,1,posterior_zero,pathwise,3.38538784621068,2.4,1.410578269254,4,False,True,solo_grupo,3.1961520193536,3.38538784621068,0.18923582685708
0.4,28,4,7,1,posterior_zero,pathwise,3.97689750990305,2.8,1.420320539251,4,False,True,solo_grupo,3.78538784621068,3.97689750990305,0.19150966369236
0.4,32,4,8,1,posterior_zero,pathwise,4.57754400485243,3.2,1.430482501516,4,False,True,solo_grupo,4.37689750990305,4.57754400485243,0.20064649494938
0.45,8,4,2,1,posterior_zero,pathwise,1.12725,0.9,1.2525,2,False,True,solo_grupo,0.9,1.12725,0.22725
0.45,12,4,3,1,posterior_zero,pathwise,1.797588534375,1.35,1.3315470625,4,False,True,solo_grupo,1.57725,1.797588534375,0.220338534375
0.45,16,4,4,1,posterior_zero,pathwise,2.50537674261832,1.8,1.391875968121,4,False,True,solo_grupo,2.247588534375,2.50537674261832,0.25778820824332
0.45,20,4,5,1,posterior_zero,pathwise,3.13929019466945,2.25,1.39524008652,4,False,True,solo_grupo,2.95537674261832,3.13929019466945,0.18391345205113
0.45,24,4,6,1,posterior_zero,pathwise,3.80017508382862,2.7,1.40747225327,4,False,True,solo_grupo,3.58929019466945,3.80017508382862,0.21088488915917
0.45,28,4,7,1,posterior_zero,pathwise,4.4694749571115,3.15,1.418880938766,4,False,True,solo_grupo,4.25017508382862,4.4694749571115,0.21929987328288
0.45,32,4,8,1,posterior_zero,pathwise,5.14008040112917,3.6,1.427800111425,4,False,True,solo_grupo,4.9194749571115,5.14008040112917,0.22060544401767
0.5,8,4,2,1,posterior_zero,pathwise,1.25,1.0,1.25,2,False,True,solo_grupo,1.0,1.25,0.25
0.5,12,4,3,1,posterior_zero,pathwise,2.03125,1.5,1.354166666667,4,False,True,solo_grupo,1.75,2.03125,0.28125
0.5,16,4,4,1,posterior_zero,pathwise,2.79296875,2.0,1.396484375,4,False,True,solo_grupo,2.53125,2.79296875,0.26171875
0.5,20,4,5,1,posterior_zero,pathwise,3.48876953125,2.5,1.3955078125,4,False,True,solo_grupo,3.29296875,3.48876953125,0.19580078125
0.5,24,4,6,1,posterior_zero,pathwise,4.22772216796875,3.0,1.409240722656,4,False,True,solo_grupo,3.98876953125,4.22772216796875,0.23895263671875
0.5,28,4,7,1,posterior_zero,pathwise,4.97754669189453,3.5,1.422156197684,4,False,True,solo_grupo,4.72772216796875,4.97754669189453,0.24982452392578
0.5,32,4,8,1,posterior_zero,pathwise,5.71547985076904,4.0,1.428869962692,4,False,True,solo_grupo,5.47754669189453,5.71547985076904,0.23793315887451
0.55,8,4,2,1,posterior_zero,pathwise,1.4114574375,1.1,1.283143125,4,False,True,solo_grupo,1.155,1.4114574375,0.2564574375
0.55,12,4,3,1,posterior_zero,pathwise,2.29861774596953,1.65,1.393101664224,4,False,True,solo_grupo,1.9614574375,2.29861774596953,0.33716030846953
0.55,16,4,4,1,posterior_zero,pathwise,3.13715776849775,2.2,1.425980803863,4,False,True,solo_grupo,2.84861774596953,3.13715776849775,0.28854002252822
0.55,20,4,5,1,posterior_zero,pathwise,3.91928368828605,2.75,1.425194068468,4,False,True,solo_grupo,3.68715776849775,3.91928368828605,0.2321259197883
0.55,24,4,6,1,posterior_zero,pathwise,4.73430600103449,3.3,1.434638182132,4,False,True,solo_grupo,4.46928368828605,4.73430600103449,0.26502231274844
0.55,28,4,7,1,posterior_zero,pathwise,5.56534793129689,3.85,1.44554491722,4,False,True,solo_grupo,5.28430600103449,5.56534793129689,0.2810419302624
0.55,32,4,8,1,posterior_zero,pathwise,6.37866015514192,4.4,1.449695489805,4,False,True,solo_grupo,6.11534793129689,6.37866015514192,0.26331222384503
0.6,8,4,2,1,posterior_zero,pathwise,1.680768,1.2,1.40064,4,False,True,solo_grupo,1.32,1.680768,0.360768
0.6,12,4,3,1,posterior_zero,pathwise,2.6550945792,1.8,1.475052544,4,False,True,solo_grupo,2.280768,2.6550945792,0.3743265792
0.6,16,4,4,1,posterior_zero,pathwise,3.59129229262848,2.4,1.496371788595,4,False,True,solo_grupo,3.2550945792,3.59129229262848,0.33619771342848
0.6,20,4,5,1,posterior_zero,pathwise,4.51878222925608,3.0,1.506260743085,4,False,True,solo_grupo,4.19129229262848,4.51878222925608,0.3274899366276
0.6,24,4,6,1,posterior_zero,pathwise,5.4512037086822,3.6,1.514223252412,4,False,True,solo_grupo,5.11878222925608,5.4512037086822,0.33242147942612
0.6,28,4,7,1,posterior_zero,pathwise,6.37756485112727,4.2,1.518467821697,4,False,True,solo_grupo,6.0512037086822,6.37756485112727,0.32636114244507
0.6,32,4,8,1,posterior_zero,pathwise,7.29949618482265,4.8,1.520728371838,4,False,True,solo_grupo,6.97756485112727,7.29949618482266,0.32193133369539
0.65,8,4,2,1,posterior_zero,pathwise,2.003093625,1.3,1.54084125,4,False,True,solo_grupo,1.495,2.003093625,0.508093625
0.65,12,4,3,1,posterior_zero,pathwise,3.10040420352813,1.95,1.589950873604,4,False,True,solo_grupo,2.653093625,3.10040420352812,0.44731057852812
0.65,16,4,4,1,posterior_zero,pathwise,4.19817208487665,2.6,1.614681571106,4,False,True,solo_grupo,3.75040420352812,4.19817208487665,0.44776788134852
0.65,20,4,5,1,posterior_zero,pathwise,5.28166107651964,3.25,1.625126485083,4,False,True,solo_grupo,4.84817208487665,5.28166107651964,0.43348899164299
0.65,24,4,6,1,posterior_zero,pathwise,6.3619591532261,3.9,1.63127157775,4,False,True,solo_grupo,5.93166107651964,6.3619591532261,0.43029807670646
0.65,28,4,7,1,posterior_zero,pathwise,7.438140813038,4.55,1.634756222646,4,False,True,solo_grupo,7.0119591532261,7.438140813038,0.4261816598119
0.65,32,4,8,1,posterior_zero,pathwise,8.5126162320248,5.2,1.637041583082,4,False,True,solo_grupo,8.088140813038,8.5126162320248,0.42447541898679
0.7,8,4,2,1,posterior_zero,pathwise,2.3890636,1.4,1.706474,4,False,True,solo_grupo,1.729,2.3890636,0.6600636
0.7,12,4,3,1,posterior_zero,pathwise,3.61286142224,2.1,1.720410201067,4,False,True,solo_grupo,3.0890636,3.61286142224,0.52379782224
0.7,16,4,4,1,posterior_zero,pathwise,4.89274623860602,2.8,1.747409370931,4,False,True,solo_grupo,4.31286142224,4.89274623860602,0.57988481636602
0.7,20,4,5,1,posterior_zero,pathwise,6.14954564818976,3.5,1.75701304234,4,False,True,solo_grupo,5.59274623860602,6.14954564818976,0.55679940958375
0.7,24,4,6,1,posterior_zero,pathwise,7.41584701120509,4.2,1.765677859811,4,False,True,solo_grupo,6.84954564818976,7.41584701120509,0.56630136301533
0.7,28,4,7,1,posterior_zero,pathwise,8.67823737018798,4.9,1.771068851059,4,False,True,solo_grupo,8.11584701120509,8.67823737018798,0.56239035898289
0.7,32,4,8,1,posterior_zero,pathwise,9.94223749843062,5.6,1.775399553291,4,False,True,solo_grupo,9.37823737018798,9.94223749843062,0.56400012824264
0.75,8,4,2,1,posterior_zero,pathwise,2.841064453125,1.5,1.89404296875,4,False,True,solo_grupo,2.015625,2.841064453125,0.825439453125
0.75,12,4,3,1,posterior_zero,pathwise,4.28580093383789,2.25,1.904800415039,4,False,True,solo_grupo,3.591064453125,4.28580093383789,0.69473648071289
0.75,16,4,4,1,posterior_zero,pathwise,5.78567773103714,3.0,1.928559243679,4,False,True,solo_grupo,5.03580093383789,5.78567773103714,0.74987679719925
0.75,20,4,5,1,posterior_zero,pathwise,7.26229220721871,3.75,1.936611255258,4,False,True,solo_grupo,6.53567773103714,7.26229220721871,0.72661447618157
0.75,24,4,6,1,posterior_zero,pathwise,8.74872047507961,4.5,1.944160105573,4,False,True,solo_grupo,8.01229220721871,8.74872047507961,0.7364282678609
0.75,28,4,7,1,posterior_zero,pathwise,10.23100854957579,5.25,1.948763533253,4,False,True,solo_grupo,9.49872047507961,10.23100854957579,0.73228807449618
0.75,32,4,8,1,posterior_zero,pathwise,11.71504326814771,6.0,1.952507211358,4,False,True,solo_grupo,10.98100854957579,11.71504326814771,0.73403471857192
0.8,8,4,2,1,posterior_zero,pathwise,3.42491136,1.6,2.1405696,4,False,True,solo_grupo,2.4384,3.42491136,0.98651136
0.8,12,4,3,1,posterior_zero,pathwise,5.150756306944,2.4,2.146148461227,4,False,True,solo_grupo,4.22491136,5.150756306944,0.925844946944
0.8,16,4,4,1,posterior_zero,pathwise,6.90145021667574,3.2,2.156703192711,4,False,True,solo_grupo,5.950756306944,6.90145021667574,0.95069390973174
0.8,20,4,5,1,posterior_zero,pathwise,8.64196599124962,4.0,2.160491497812,4,False,True,solo_grupo,7.70145021667574,8.64196599124962,0.94051577457388
0.8,24,4,6,1,posterior_zero,pathwise,10.38665072998416,4.8,2.163885568747,4,False,True,solo_grupo,9.44196599124962,10.38665072998416,0.94468473873454
0.8,28,4,7,1,posterior_zero,pathwise,12.12962786099849,5.6,2.166004975178,4,False,True,solo_grupo,11.18665072998416,12.1296278609985,0.94297713101433
0.8,32,4,8,1,posterior_zero,pathwise,13.87330442813502,6.4,2.167703816896,4,False,True,solo_grupo,12.9296278609985,13.87330442813502,0.94367656713653
0.85,8,4,2,1,posterior_zero,pathwise,4.17605,1.7,2.4565,4,False,True,solo_grupo,2.938025,4.17605,1.238025
